product_id,description,market_price,rental_price,product_type,brand,voltage,material,size,quantity_available
F204199,Standard Fixture,1055.04,2.46,Furniture,[],[],Formica,small,25
F611820,Standard Desk,581.9,0.25,Furniture,[],[],Maple,large,13
F320946,Standard Stool,2483.04,4.16,Furniture,[],[],Maple,lawn orniment,10
E965803,Standard Kettle,440.85,0.61,Electric,Freebird,110VAC,[],[],37
F372138,Standard Stool,1074.42,0.1,Furniture,[],[],Oak,extra-large,46
E359819,Standard Toothbrush,2064.39,4.48,Electric,ComputerDiluter,10kV,[],[],65
E655742,Standard Toothbrush,425.9,0.44,Electric,Acme,220VAC,[],[],89
F573606,Standard Desk,1583.34,0.25,Furniture,[],[],Walnut,small,0
F510408,Standard Stool,2053.12,1.76,Furniture,[],[],Granite,x-small,94
F312431,Standard Fixture,1755.22,4.43,Furniture,[],[],Maple,extra-large,28
E023803,Standard Toothbrush,2018.82,0.76,Electric,ComputerDiluter,10kV,[],[],5
F653354,Standard Table,108.36,0.17,Furniture,[],[],Maple,lawn orniment,13
E517781,Standard Fan,1596.67,1.29,Electric,Freebird,110VAC,[],[],21
F124470,Standard Fixture,210.1,0.15,Furniture,[],[],Walnut,medium,32
F238191,Standard Stool,1659.37,3.94,Furniture,[],[],Formica,x-small,70
E093974,Standard Kettle,1804.3,3.23,Electric,Acme,12VDC,[],[],99
F729046,Standard Chair,89.4,0.15,Furniture,[],[],Formica,large,29
F479603,Standard Stool,651.19,0.41,Furniture,[],[],Oak,lawn orniment,32
F424277,Standard Fixture,1518.49,0.18,Furniture,[],[],Oak,extra-large,44
F606253,Standard Desk,1549.41,3.36,Furniture,[],[],Formica,extra-large,42
F637510,Standard Desk,391.93,0.38,Furniture,[],[],Tile,large,50
F692205,Standard Desk,995.78,1.21,Furniture,[],[],Oak,medium,93
F530391,Standard Fixture,47.77,0.0,Furniture,[],[],Walnut,small,99
E469239,Standard Fan,573.94,1.55,Electric,ComputerDiluter,10kV,[],[],49
E647678,Standard Microwave,818.39,0.05,Electric,ComputerDiluter,220VAC,[],[],63
E862315,Standard Kettle,198.99,0.06,Electric,Acme,220VAC,[],[],31
F610924,Standard Desk,2090.55,2.41,Furniture,[],[],Formica,lawn orniment,89
F079585,Standard Desk,665.27,1.06,Furniture,[],[],Tile,extra-large,67
E759381,Standard Microwave,1534.52,3.56,Electric,Suck-n-cut,12VDC,[],[],26
E398039,Standard Microwave,2195.71,0.3,Electric,Suck-n-cut,110VAC,[],[],83
F361651,Standard Fixture,1634.19,2.55,Furniture,[],[],Maple,extra-large,42
F549813,Standard Table,2234.54,1.54,Furniture,[],[],Tile,x-small,28
F571528,Standard Table,1601.41,2.56,Furniture,[],[],Oak,small,5
F584684,Standard Chair,241.34,0.44,Furniture,[],[],Granite,extra-large,35
F046693,Standard Mirror,2326.3,0.15,Furniture,[],[],Tile,small,13
E839019,Standard Coffee Maker,2367.45,5.06,Electric,ComputerDiluter,440VAC,[],[],3
E600463,Standard Kettle,799.63,1.63,Electric,Nowayout,220VAC,[],[],26
E235584,Standard Kettle,1097.86,2.6,Electric,Freebird,440VAC,[],[],0
E012552,Standard Coffee Maker,1597.7,1.81,Electric,ComputerDiluter,12VDC,[],[],54
F181430,Standard Stool,1841.79,4.76,Furniture,[],[],Maple,x-small,41
F350004,Standard Fixture,158.87,0.35,Furniture,[],[],Granite,lawn orniment,3
F702350,Standard Stool,428.81,0.5,Furniture,[],[],Maple,small,59
F902911,Standard Desk,272.96,0.24,Furniture,[],[],Granite,extra-large,53
E247652,Standard Microwave,169.64,0.01,Electric,Acme,220VAC,[],[],32
F520869,Standard Chair,561.24,0.01,Furniture,[],[],Oak,large,46
F211619,Standard Table,308.4,0.6,Furniture,[],[],Formica,lawn orniment,95
E184735,Standard Microwave,1621.16,2.12,Electric,Acme,110VAC,[],[],77
E442059,Standard Toothbrush,2376.42,6.26,Electric,Nowayout,10kV,[],[],23
F491531,Standard Mirror,2224.5,1.76,Furniture,[],[],Maple,small,22
F728858,Standard Chair,871.79,0.92,Furniture,[],[],Tile,extra-large,35
E028117,Standard Microwave,1073.38,2.6,Electric,ComputerDiluter,12VDC,[],[],47
F255190,Standard Stool,935.27,0.87,Furniture,[],[],Walnut,small,4
F710919,Standard Desk,343.9,0.34,Furniture,[],[],Granite,large,62
F162593,Standard Table,431.82,0.27,Furniture,[],[],Walnut,x-small,14
F416588,Standard Mirror,392.21,0.52,Furniture,[],[],Tile,small,71
E080009,Standard Microwave,2428.09,1.17,Electric,Freebird,440VAC,[],[],50
E586916,Standard Washing Machine,294.68,0.47,Electric,Nowayout,12VDC,[],[],15
F386883,Standard Stool,397.83,0.77,Furniture,[],[],Oak,large,20
E116930,Standard Microwave,1852.44,0.65,Electric,Acme,110VAC,[],[],42
F075636,Standard Fixture,1867.23,0.26,Furniture,[],[],Maple,small,7
E289839,Standard Fan,1486.48,4.02,Electric,Nowayout,110VAC,[],[],75
F563905,Standard Desk,584.49,0.08,Furniture,[],[],Oak,large,64
F177270,Standard Chair,1219.34,1.16,Furniture,[],[],Maple,lawn orniment,9
E208519,Standard Kettle,1497.91,2.07,Electric,Freebird,12VDC,[],[],14
F239510,Standard Mirror,1732.49,3.37,Furniture,[],[],Granite,lawn orniment,25
E510170,Standard Washing Machine,1634.41,2.28,Electric,Nowayout,440VAC,[],[],10
F278760,Standard Table,556.69,0.44,Furniture,[],[],Granite,lawn orniment,80
F746076,Standard Fixture,1394.25,3.41,Furniture,[],[],Formica,large,74
E012215,Standard Microwave,278.86,0.38,Electric,Acme,440VAC,[],[],1
F735564,Standard Desk,1652.65,0.47,Furniture,[],[],Formica,large,14
E004239,Standard Washing Machine,2319.18,0.82,Electric,Freebird,110VAC,[],[],43
F679325,Standard Desk,2185.58,4.79,Furniture,[],[],Oak,x-small,68
F575786,Standard Chair,1481.65,2.31,Furniture,[],[],Formica,large,83
F684032,Standard Fixture,496.84,0.28,Furniture,[],[],Oak,medium,91
E908344,Standard Toothbrush,2339.93,2.14,Electric,Suck-n-cut,12VDC,[],[],8
E825571,Standard Washing Machine,478.6,0.89,Electric,Suck-n-cut,12VDC,[],[],59
F054082,Standard Stool,2455.14,1.61,Furniture,[],[],Tile,lawn orniment,20
E005239,Standard Washing Machine,2122.41,0.43,Electric,Acme,440VAC,[],[],66
F609132,Standard Fixture,2339.69,3.05,Furniture,[],[],Formica,x-small,68
F904436,Standard Stool,1944.99,1.66,Furniture,[],[],Maple,x-small,74
F765506,Standard Fixture,2445.18,6.0,Furniture,[],[],Tile,extra-large,49
E561743,Standard Kettle,1484.6,2.45,Electric,Nowayout,12VDC,[],[],4
E319635,Standard Kettle,1056.13,0.87,Electric,Acme,440VAC,[],[],62
F110242,Standard Table,671.89,0.65,Furniture,[],[],Oak,medium,60
E475367,Standard Fan,2391.27,0.18,Electric,Freebird,110VAC,[],[],13
E288414,Standard Washing Machine,2017.82,1.08,Electric,Nowayout,12VDC,[],[],98
E564689,Puller-outer Toothbrush,105.97,0.09,Electric,Detail,440VAC,[],[],5
F938687,Wheatear Stool,1921.28,4.95,Furniture,[],[],Formica,lawn orniment,16
E417488,Horsewhipping Kettle,1176.18,0.86,Electric,Baa-lamb,12VDC,[],[],67
E368579,Standard Kettle,1529.51,0.4,Electric,Classmate,220VAC,[],[],24
E537330,Tepidaria Coffee Maker,1200.89,1.55,Electric,ComputerDiluter,10kV,[],[],95
F764514,Hyponatraemia Stool,2081.54,4.84,Furniture,[],[],Maple,medium,86
E817765,Standard Toothbrush,2310.93,5.23,Electric,Knightliness,110VAC,[],[],17
F709962,Uberty Table,1974.14,3.81,Furniture,[],[],Granite,large,24
F442052,Standard Fixture,1502.64,4.09,Furniture,[],[],Granite,x-small,85
E238867,Standard Microwave,2467.42,4.82,Electric,ComputerDiluter,220VAC,[],[],48
E500355,Standard Fan,2438.54,0.75,Electric,Suck-n-cut,110VAC,[],[],31
E132701,Standard Coffee Maker,1987.48,1.82,Electric,Acme,12VDC,[],[],25
F774388,Standard Stool,2102.4,5.76,Furniture,[],[],Maple,small,63
F818718,Standard Fixture,1354.2,3.28,Furniture,[],[],Granite,lawn orniment,73
F139612,Standard Fixture,474.42,0.75,Furniture,[],[],Oak,small,41
E074215,Standard Kettle,2240.17,1.07,Electric,Nowayout,110VAC,[],[],51
F190150,Standard Mirror,891.49,2.17,Furniture,[],[],Formica,lawn orniment,47
F725987,Standard Table,2247.16,0.84,Furniture,[],[],Formica,extra-large,38
F245975,Standard Table,2403.48,2.28,Furniture,[],[],Oak,medium,85
F881358,Standard Mirror,677.73,1.16,Furniture,[],[],Formica,small,13
F821621,Standard Mirror,2326.31,6.06,Furniture,[],[],Granite,x-small,78
E414938,Standard Fan,113.72,0.08,Electric,Acme,220VAC,[],[],12
F393007,Standard Mirror,8.72,0.02,Furniture,[],[],Maple,large,87
E063331,Standard Toothbrush,285.58,0.19,Electric,Acme,12VDC,[],[],38
E621030,Standard Microwave,1762.14,4.39,Electric,Nowayout,440VAC,[],[],88
F116801,Standard Mirror,237.89,0.55,Furniture,[],[],Oak,lawn orniment,0
F461916,Standard Fixture,1902.48,0.5,Furniture,[],[],Walnut,extra-large,50
E289268,Standard Microwave,836.65,0.52,Electric,Acme,110VAC,[],[],4
E067333,Standard Washing Machine,1988.0,1.51,Electric,Acme,220VAC,[],[],89
E152209,Standard Toothbrush,2332.79,4.56,Electric,Suck-n-cut,10kV,[],[],66
F599064,Standard Table,2484.02,3.36,Furniture,[],[],Walnut,medium,23
E027771,Standard Kettle,1069.0,2.77,Electric,Freebird,10kV,[],[],77
E663929,Standard Coffee Maker,28.9,0.08,Electric,ComputerDiluter,220VAC,[],[],36
E009323,Standard Coffee Maker,769.53,1.91,Electric,Acme,220VAC,[],[],22
F886024,Standard Chair,1067.38,2.89,Furniture,[],[],Granite,extra-large,26
E400599,Standard Microwave,2472.86,5.78,Electric,Nowayout,12VDC,[],[],25
E154968,Standard Washing Machine,1348.88,2.76,Electric,Nowayout,110VAC,[],[],52
E102239,Standard Toothbrush,1717.53,1.87,Electric,Nowayout,440VAC,[],[],44
F904086,Standard Table,2301.4,1.02,Furniture,[],[],Maple,lawn orniment,29
F876354,Standard Mirror,714.78,0.79,Furniture,[],[],Formica,extra-large,23
F130158,Standard Desk,167.76,0.16,Furniture,[],[],Formica,small,95
E135130,Standard Microwave,974.62,2.07,Electric,Suck-n-cut,12VDC,[],[],12
F237122,Standard Mirror,506.76,1.02,Furniture,[],[],Oak,lawn orniment,19
E434314,Standard Coffee Maker,2473.48,1.57,Electric,Suck-n-cut,440VAC,[],[],98
E286497,Standard Washing Machine,410.46,0.25,Electric,Suck-n-cut,220VAC,[],[],79
E706668,Standard Kettle,1825.77,2.25,Electric,Suck-n-cut,10kV,[],[],44
F309655,Standard Desk,1891.63,2.63,Furniture,[],[],Walnut,medium,43
E497852,Standard Microwave,1563.92,4.19,Electric,Suck-n-cut,12VDC,[],[],8
E037636,Standard Microwave,2488.05,4.77,Electric,Nowayout,220VAC,[],[],83
E894297,Standard Microwave,952.94,0.7,Electric,Suck-n-cut,440VAC,[],[],17
E275539,Standard Microwave,1835.77,1.1,Electric,Acme,10kV,[],[],61
F139488,Standard Chair,90.36,0.11,Furniture,[],[],Oak,medium,43
F114571,Standard Desk,311.17,0.74,Furniture,[],[],Oak,extra-large,83
F162718,Standard Mirror,2080.65,5.21,Furniture,[],[],Oak,large,51
E617604,Standard Fan,1259.15,2.39,Electric,ComputerDiluter,10kV,[],[],92
F223324,Standard Table,2474.14,6.18,Furniture,[],[],Formica,small,8
E008031,Standard Fan,1327.81,1.58,Electric,Nowayout,10kV,[],[],33
F869092,Standard Table,2276.66,3.6,Furniture,[],[],Formica,x-small,32
F778649,Standard Chair,1918.03,2.23,Furniture,[],[],Oak,large,93
F751569,Standard Stool,2350.87,3.21,Furniture,[],[],Formica,lawn orniment,21
E720726,Standard Microwave,2038.9,1.73,Electric,Acme,12VDC,[],[],87
E938921,Standard Washing Machine,965.14,1.31,Electric,Nowayout,110VAC,[],[],31
E935092,Standard Coffee Maker,883.74,0.95,Electric,Nowayout,440VAC,[],[],96
F504175,Standard Stool,636.14,1.67,Furniture,[],[],Granite,x-small,82
E878303,Standard Fan,778.24,0.12,Electric,Suck-n-cut,10kV,[],[],64
F059979,Standard Fixture,1622.0,1.51,Furniture,[],[],Walnut,extra-large,2
E030781,Standard Coffee Maker,2104.7,1.58,Electric,Nowayout,220VAC,[],[],95
E535164,Standard Fan,1760.71,1.2,Electric,ComputerDiluter,110VAC,[],[],27
F554608,Standard Chair,1054.27,0.49,Furniture,[],[],Maple,extra-large,43
F173706,Standard Stool,1767.97,3.66,Furniture,[],[],Oak,extra-large,34
E071548,Standard Washing Machine,446.42,0.66,Electric,ComputerDiluter,10kV,[],[],35
F198356,Standard Stool,153.77,0.0,Furniture,[],[],Oak,medium,33
F773969,Standard Table,2482.0,1.62,Furniture,[],[],Oak,lawn orniment,87
F390777,Standard Fixture,1023.15,2.76,Furniture,[],[],Granite,x-small,54
F329183,Standard Table,1003.61,0.67,Furniture,[],[],Oak,lawn orniment,90
E941431,Standard Fan,2030.38,4.13,Electric,Suck-n-cut,440VAC,[],[],26
F348262,Standard Fixture,366.51,0.03,Furniture,[],[],Granite,x-small,45
E901708,Standard Toothbrush,1831.68,0.34,Electric,ComputerDiluter,10kV,[],[],96
F085978,Standard Desk,2021.48,0.26,Furniture,[],[],Formica,large,82
F984967,Standard Fixture,2462.27,5.82,Furniture,[],[],Walnut,small,57
E776455,Standard Fan,1947.97,0.35,Electric,Suck-n-cut,110VAC,[],[],97
F606286,Standard Chair,2464.61,5.73,Furniture,[],[],Formica,medium,61
E270770,Standard Toothbrush,2317.55,2.37,Electric,Nowayout,220VAC,[],[],60
E042503,Standard Microwave,1485.47,0.62,Electric,Nowayout,12VDC,[],[],20
E305511,Standard Microwave,818.63,0.44,Electric,Acme,220VAC,[],[],17
F949041,Standard Fixture,16.56,0.03,Furniture,[],[],Tile,medium,21
E204619,Standard Kettle,467.81,0.02,Electric,Suck-n-cut,110VAC,[],[],20
F105598,Standard Mirror,1861.13,3.25,Furniture,[],[],Maple,medium,20
F057388,Standard Desk,89.19,0.19,Furniture,[],[],Oak,x-small,83
F721427,Standard Fixture,713.78,1.46,Furniture,[],[],Oak,large,17
F109719,Standard Desk,1046.83,1.47,Furniture,[],[],Walnut,lawn orniment,22
F065661,Standard Stool,685.36,1.8,Furniture,[],[],Tile,x-small,56
F748079,Standard Chair,76.23,0.07,Furniture,[],[],Tile,lawn orniment,41
E619841,Standard Fan,1354.79,0.57,Electric,ComputerDiluter,440VAC,[],[],97
E416563,Standard Toothbrush,177.32,0.21,Electric,Freebird,440VAC,[],[],25
E798500,Standard Toothbrush,2405.12,4.49,Electric,Freebird,220VAC,[],[],28
E242399,Standard Washing Machine,1680.09,4.06,Electric,Acme,10kV,[],[],99
E769399,Standard Coffee Maker,1552.38,2.68,Electric,Acme,10kV,[],[],77
E283305,Standard Kettle,1668.47,1.12,Electric,ComputerDiluter,10kV,[],[],38
E699523,Standard Washing Machine,956.82,1.15,Electric,Acme,220VAC,[],[],95
E227314,Standard Microwave,1245.71,3.3,Electric,Acme,110VAC,[],[],43
F770326,Standard Table,1841.22,1.22,Furniture,[],[],Formica,extra-large,39
F910352,Standard Table,1677.76,0.57,Furniture,[],[],Granite,extra-large,44
E235658,Standard Coffee Maker,2236.79,4.69,Electric,ComputerDiluter,220VAC,[],[],62
F575952,Standard Chair,931.13,1.42,Furniture,[],[],Tile,medium,10
E782703,Standard Toothbrush,80.38,0.04,Electric,Freebird,10kV,[],[],46
E789720,Standard Microwave,2353.38,1.49,Electric,Freebird,10kV,[],[],19
F533048,Standard Table,1947.37,0.76,Furniture,[],[],Tile,large,77
E988189,Standard Washing Machine,2110.27,4.0,Electric,Nowayout,12VDC,[],[],88
E743721,Standard Toothbrush,378.78,0.82,Electric,Acme,220VAC,[],[],26
F186731,Standard Chair,147.25,0.14,Furniture,[],[],Maple,medium,78
F925347,Standard Stool,1076.28,1.56,Furniture,[],[],Oak,x-small,73
E869308,Standard Toothbrush,821.76,1.32,Electric,Freebird,110VAC,[],[],90
F162326,Standard Desk,1156.68,2.69,Furniture,[],[],Formica,medium,38
E210081,Standard Toothbrush,2062.56,1.0,Electric,ComputerDiluter,110VAC,[],[],28
F666759,Standard Fixture,1916.84,3.81,Furniture,[],[],Walnut,extra-large,47
F415684,Standard Stool,1782.86,1.75,Furniture,[],[],Granite,lawn orniment,28
F090420,Standard Stool,733.29,0.71,Furniture,[],[],Formica,x-small,39
E269004,Standard Toothbrush,416.16,0.68,Electric,Freebird,440VAC,[],[],70
F452697,Standard Table,2230.96,5.35,Furniture,[],[],Maple,lawn orniment,46
F686146,Standard Stool,1787.99,0.63,Furniture,[],[],Oak,lawn orniment,44
E851105,Standard Microwave,1934.18,0.16,Electric,Freebird,440VAC,[],[],57
F604612,Standard Desk,895.71,1.72,Furniture,[],[],Maple,x-small,20
F196755,Standard Fixture,1085.36,0.87,Furniture,[],[],Tile,x-small,38
E764197,Standard Fan,271.27,0.68,Electric,Freebird,220VAC,[],[],74
E276033,Standard Kettle,2330.75,0.61,Electric,Nowayout,440VAC,[],[],65
F416477,Standard Fixture,1519.0,0.41,Furniture,[],[],Granite,medium,52
E155111,Standard Coffee Maker,458.11,0.51,Electric,Suck-n-cut,10kV,[],[],23
F101578,Standard Chair,1905.56,2.49,Furniture,[],[],Walnut,medium,36
F371814,Standard Mirror,2441.97,1.05,Furniture,[],[],Walnut,medium,61
E313987,Standard Kettle,1999.0,4.92,Electric,Suck-n-cut,220VAC,[],[],30
E806002,Standard Kettle,39.71,0.09,Electric,Acme,110VAC,[],[],30
E130079,Standard Washing Machine,1118.45,1.65,Electric,Nowayout,12VDC,[],[],14
E741656,Standard Coffee Maker,2395.09,4.37,Electric,Freebird,12VDC,[],[],72
F746736,Standard Chair,1528.73,2.97,Furniture,[],[],Oak,small,66
F580152,Standard Desk,2346.92,0.28,Furniture,[],[],Formica,lawn orniment,6
F132044,Standard Desk,697.51,0.38,Furniture,[],[],Maple,x-small,95
E972651,Standard Microwave,828.27,0.27,Electric,Suck-n-cut,440VAC,[],[],28
E718943,Standard Coffee Maker,2058.33,3.04,Electric,ComputerDiluter,12VDC,[],[],23
E926641,Standard Kettle,1384.33,2.73,Electric,Acme,12VDC,[],[],88
E613171,Standard Coffee Maker,748.7,0.96,Electric,Nowayout,440VAC,[],[],6
E465326,Standard Coffee Maker,745.81,1.21,Electric,Nowayout,12VDC,[],[],26
E084325,Standard Fan,1518.11,0.15,Electric,Acme,440VAC,[],[],33
F278405,Standard Chair,2165.65,4.45,Furniture,[],[],Granite,large,95
F376003,Standard Chair,913.4,0.47,Furniture,[],[],Formica,lawn orniment,54
E087763,Standard Kettle,2184.71,3.09,Electric,ComputerDiluter,440VAC,[],[],22
F381933,Standard Fixture,293.37,0.34,Furniture,[],[],Granite,extra-large,32
E074067,Standard Fan,1943.61,4.3,Electric,Nowayout,110VAC,[],[],45
F247132,Standard Stool,101.37,0.11,Furniture,[],[],Granite,x-small,14
F398382,Standard Table,2118.38,3.51,Furniture,[],[],Walnut,medium,88
F172246,Standard Desk,1411.46,3.09,Furniture,[],[],Granite,lawn orniment,12
E891760,Standard Kettle,919.92,1.99,Electric,ComputerDiluter,440VAC,[],[],42
E046917,Standard Kettle,1716.46,1.76,Electric,Acme,440VAC,[],[],82
F353757,Standard Desk,2293.08,1.88,Furniture,[],[],Formica,medium,84
E094541,Standard Coffee Maker,1860.01,3.23,Electric,Suck-n-cut,10kV,[],[],55
E447720,Standard Microwave,492.83,0.55,Electric,ComputerDiluter,10kV,[],[],3
F443404,Standard Desk,869.23,1.96,Furniture,[],[],Granite,extra-large,90
F894152,Standard Table,1532.01,2.0,Furniture,[],[],Oak,extra-large,51
E702108,Standard Fan,710.94,0.5,Electric,Freebird,440VAC,[],[],50
E058414,Standard Kettle,1752.09,0.4,Electric,ComputerDiluter,110VAC,[],[],6
E465885,Standard Coffee Maker,779.9,1.6,Electric,Freebird,110VAC,[],[],8
F266252,Standard Desk,2402.97,2.65,Furniture,[],[],Oak,small,17
E640504,Standard Kettle,547.1,0.29,Electric,Suck-n-cut,12VDC,[],[],31
F959568,Standard Table,1486.97,0.12,Furniture,[],[],Oak,x-small,61
F534536,Standard Chair,506.11,0.22,Furniture,[],[],Tile,medium,45
E588072,Standard Kettle,78.36,0.05,Electric,Suck-n-cut,440VAC,[],[],42
E968467,Standard Toothbrush,2414.99,4.14,Electric,Freebird,10kV,[],[],80
F989902,Standard Chair,1133.28,2.86,Furniture,[],[],Granite,x-small,58
F269151,Standard Stool,2443.69,1.57,Furniture,[],[],Walnut,medium,37
F864065,Standard Desk,622.6,1.22,Furniture,[],[],Granite,small,73
E289490,Standard Microwave,805.66,0.97,Electric,Acme,110VAC,[],[],98
F937549,Standard Mirror,1841.03,2.6,Furniture,[],[],Maple,extra-large,35
E283042,Standard Microwave,2406.17,6.22,Electric,Nowayout,220VAC,[],[],47
F703847,Standard Chair,1272.61,1.3,Furniture,[],[],Formica,lawn orniment,67
F759866,Standard Fixture,2438.22,2.87,Furniture,[],[],Tile,large,97
F131167,Standard Table,1212.98,1.84,Furniture,[],[],Formica,extra-large,75
E661611,Standard Kettle,875.7,0.15,Electric,Suck-n-cut,10kV,[],[],40
E804927,Standard Fan,1758.15,2.0,Electric,Freebird,10kV,[],[],4
E393432,Standard Microwave,1150.42,2.54,Electric,Nowayout,440VAC,[],[],3
F113408,Standard Stool,1528.6,0.67,Furniture,[],[],Walnut,lawn orniment,98
E342214,Standard Fan,797.02,0.94,Electric,Suck-n-cut,220VAC,[],[],44
F466258,Standard Fixture,1692.16,1.81,Furniture,[],[],Maple,x-small,18
E247104,Standard Kettle,74.96,0.07,Electric,ComputerDiluter,440VAC,[],[],81
F321567,Standard Chair,272.41,0.58,Furniture,[],[],Granite,small,23
F737311,Standard Desk,2162.0,0.27,Furniture,[],[],Walnut,extra-large,63
F523811,Standard Table,413.63,1.07,Furniture,[],[],Granite,lawn orniment,22
F767135,Standard Desk,1580.63,0.06,Furniture,[],[],Tile,extra-large,13
E309461,Standard Microwave,1256.29,0.92,Electric,Nowayout,12VDC,[],[],3
F595158,Standard Table,1394.81,1.94,Furniture,[],[],Granite,large,33
F220383,Standard Desk,1758.26,2.13,Furniture,[],[],Oak,large,41
F198756,Standard Stool,1549.26,0.08,Furniture,[],[],Maple,large,60
E478357,Standard Kettle,2484.04,5.54,Electric,Freebird,10kV,[],[],75
F509355,Standard Table,290.46,0.45,Furniture,[],[],Tile,lawn orniment,72
E205644,Standard Kettle,2073.87,2.12,Electric,Nowayout,10kV,[],[],26
F631857,Standard Table,2157.23,3.69,Furniture,[],[],Walnut,large,29
E660461,Standard Coffee Maker,1689.61,3.3,Electric,Nowayout,220VAC,[],[],6
E335276,Standard Coffee Maker,178.01,0.27,Electric,ComputerDiluter,12VDC,[],[],53
E168681,Standard Kettle,1415.92,2.72,Electric,Suck-n-cut,12VDC,[],[],62
F490620,Standard Desk,446.06,0.72,Furniture,[],[],Tile,x-small,10
F511979,Standard Desk,2227.53,2.23,Furniture,[],[],Tile,lawn orniment,22
E228311,Standard Fan,1746.46,2.92,Electric,Freebird,220VAC,[],[],10
F095047,Standard Desk,513.47,0.62,Furniture,[],[],Tile,small,96
F620862,Standard Stool,1596.94,3.96,Furniture,[],[],Granite,extra-large,57
E401666,Standard Coffee Maker,1718.91,2.02,Electric,Acme,220VAC,[],[],84
E696583,Standard Fan,2317.77,3.68,Electric,ComputerDiluter,110VAC,[],[],22
F929087,Standard Chair,1013.95,2.71,Furniture,[],[],Tile,x-small,41
F999537,Standard Stool,1497.48,1.13,Furniture,[],[],Maple,large,54
F270004,Standard Mirror,1514.92,3.34,Furniture,[],[],Maple,extra-large,51
F736287,Standard Mirror,1515.74,3.31,Furniture,[],[],Granite,small,44
F774240,Standard Stool,2483.78,6.2,Furniture,[],[],Maple,small,23
F751110,Standard Chair,2453.09,4.92,Furniture,[],[],Tile,medium,45
E498757,Standard Coffee Maker,2122.3,2.23,Electric,Freebird,10kV,[],[],55
F610439,Standard Chair,1261.07,1.21,Furniture,[],[],Maple,large,27
F468129,Standard Chair,1617.0,1.9,Furniture,[],[],Walnut,small,56
F799639,Standard Stool,2115.25,0.1,Furniture,[],[],Maple,large,28
E789108,Standard Fan,2397.34,2.45,Electric,Freebird,10kV,[],[],83
F939960,Standard Fixture,350.15,0.31,Furniture,[],[],Walnut,x-small,35
F080362,Standard Mirror,1624.19,1.78,Furniture,[],[],Granite,x-small,42
F056104,Standard Fixture,2041.84,5.39,Furniture,[],[],Tile,extra-large,63
F937787,Standard Mirror,2045.39,3.95,Furniture,[],[],Walnut,extra-large,14
E619374,Dialogist Toothbrush,858.93,0.54,Electric,Nowayout,440VAC,[],[],23
F017156,Parimutuel Chair,1503.64,0.22,Furniture,[],[],Oak,lawn orniment,71
F795044,Lytta Chair,69.32,0.17,Furniture,[],[],Granite,large,4
E863528,Sibyl Kettle,688.29,0.7,Electric,Time-stamp,12VDC,[],[],83
E688304,Cable-carrier Kettle,852.32,0.38,Electric,Purple,12VDC,[],[],52
E648489,Sand-table Coffee Maker,1060.5,0.02,Electric,Infighters,10kV,[],[],64
E135624,Hurdler Microwave,1103.97,1.59,Electric,Acme,10kV,[],[],38
E550160,Standard Toothbrush,1805.02,3.08,Electric,Acme,12VDC,[],[],91
E584837,Standard Microwave,871.97,0.13,Electric,Acme,220VAC,[],[],9
F988060,Standard Desk,2486.48,2.55,Furniture,[],[],Granite,extra-large,40
F865587,Standard Chair,1752.38,0.6,Furniture,[],[],Formica,small,51
F290990,Standard Fixture,1532.05,3.06,Furniture,[],[],Walnut,extra-large,12
F514190,Standard Table,2415.74,2.58,Furniture,[],[],Formica,x-small,52
F739235,Standard Fixture,1137.87,0.89,Furniture,[],[],Granite,extra-large,32
E077721,Standard Coffee Maker,1201.58,3.28,Electric,Acme,12VDC,[],[],0
