prod_id,qty,user_id
prod2580,4,user4590
prod1643,3,user0042
prod4626,1,user4200
prod2746,2,user0205
prod4304,2,user4316
prod0002,2,user1591
prod0954,1,user1656
prod2450,2,user3450
prod2323,2,user3150
prod0822,2,user1727
prod1173,1,user2397
prod3656,2,user0678
prod4117,3,user1963
prod1959,2,user2210
prod2501,4,user1372
prod3566,1,user1969
prod0844,3,user4973
prod4288,1,user1366
prod4262,3,user4853
prod4465,4,user3742
prod3097,2,user2194
prod1309,3,user1643
prod3751,4,user2979
prod4815,2,user1257
prod3185,1,user2102
prod1047,3,user0003
prod3359,1,user0988
prod4525,3,user3516
prod0634,4,user1532
prod2226,2,user2946
prod3575,2,user1483
prod2693,1,user1509
prod3812,2,user4074
prod4987,1,user2761
prod4509,4,user2914
prod1465,3,user2473
prod4632,4,user3475
prod3769,1,user3866
prod3806,2,user1565
prod1865,2,user0053
prod2567,2,user0432
prod3185,1,user3354
prod4463,2,user1080
prod4652,4,user2783
prod3942,4,user1104
prod2467,4,user1190
prod4256,3,user3315
prod0170,4,user0966
prod1542,4,user0366
prod4632,4,user2387
prod3639,3,user0015
prod3675,1,user1888
prod4859,1,user1000
prod1305,2,user1624
prod3893,2,user2046
prod3910,3,user3785
prod1974,3,user2201
prod3632,4,user2460
prod1491,3,user1026
prod0157,1,user0134
prod1471,4,user2994
prod2794,4,user4852
prod4912,3,user4931
prod1924,4,user4347
prod0150,3,user1729
prod4103,3,user0011
prod4104,1,user3545
prod2653,1,user0059
prod1455,4,user3406
prod0104,1,user3887
prod3110,2,user0966
prod1359,1,user3287
prod3341,3,user1856
prod4545,4,user0669
prod0417,3,user0866
prod0229,1,user1784
prod1225,4,user4183
prod0322,1,user3595
prod1403,2,user1021
prod4566,1,user1653
prod1639,2,user0175
prod2567,2,user4525
prod3942,3,user1350
prod1614,4,user4177
prod1236,1,user3435
prod4715,1,user4410
prod4567,3,user2750
prod2380,3,user1543
prod2936,2,user1432
prod1640,2,user4293
prod1978,4,user3542
prod1518,2,user2587
prod4882,3,user3893
prod0293,1,user0119
prod3741,1,user3999
prod3034,4,user1471
prod3343,1,user3110
prod2700,2,user1747
prod0932,2,user4337
prod2968,2,user2504
prod2923,4,user2001
prod0037,4,user0965
prod1002,3,user3801
prod1412,2,user3491
prod4121,2,user4540
prod3321,2,user4661
prod0146,4,user4325
prod4826,3,user2330
prod2567,3,user3405
prod1866,1,user2278
prod0562,4,user2631
prod1228,2,user0868
prod4216,1,user1420
prod1590,3,user1736
prod3131,1,user0069
prod1304,2,user1669
prod1758,4,user4802
prod1221,4,user1655
prod1332,4,user0891
prod4947,2,user2642
prod4360,4,user1480
prod3717,3,user4438
prod2394,1,user0584
prod2016,3,user3827
prod1799,4,user2460
prod2070,1,user0177
prod1677,3,user3799
prod2354,4,user1950
prod4191,4,user2628
prod4262,2,user0739
prod1340,2,user1134
prod0164,1,user1370
prod0146,2,user2754
prod0287,3,user1064
prod3751,3,user3232
prod2537,2,user1676
prod0403,2,user3197
prod1504,4,user0615
prod2326,4,user2645
prod1356,1,user1694
prod1560,2,user3108
prod3846,1,user0155
prod4849,4,user4548
prod2759,3,user2954
prod0530,4,user3650
prod2766,3,user2555
prod3656,1,user1960
prod3893,1,user1299
prod3696,2,user3737
prod4874,1,user4605
prod0497,1,user4260
prod2258,1,user1070
prod2183,4,user1026
prod0266,2,user2119
prod4000,4,user2552
prod3727,2,user4346
prod2113,4,user1381
prod4168,2,user1529
prod1742,1,user1708
prod0975,4,user1866
prod2434,2,user3106
prod3991,4,user4560
prod3575,3,user4178
prod4400,4,user2419
prod4864,1,user3273
prod4407,2,user0935
prod0797,3,user0506
prod1242,1,user3461
prod3712,1,user2874
prod2740,4,user2917
prod3948,1,user3384
prod4169,3,user1646
prod0357,2,user1115
prod0564,1,user0376
prod3209,2,user4768
prod1601,2,user1897
prod2332,1,user2290
prod2296,2,user2210
prod1839,2,user4293
prod2822,4,user0037
prod1603,2,user4787
prod4448,2,user4999
prod0284,4,user0574
prod1507,4,user4706
prod0625,3,user0244
prod0195,4,user3515
prod0978,2,user2278
prod1725,1,user3718
prod0971,2,user0927
prod4518,2,user4737
prod4228,4,user1872
prod4613,4,user1821
prod3629,1,user2194
prod2992,1,user0438
prod4544,2,user0401
prod1039,1,user3995
prod4128,2,user4691
prod3411,4,user2743
prod3395,2,user3237
prod2667,2,user0582
prod2887,1,user2298
prod4283,4,user0835
prod3738,3,user0097
prod1678,4,user4146
prod3834,2,user0268
prod1834,4,user0269
prod1834,2,user0001
prod2022,1,user3934
prod1684,1,user2284
prod4421,4,user2160
prod4695,2,user4844
prod4194,4,user1661
prod0381,2,user4575
prod3689,3,user4055
prod3321,3,user4237
prod3098,1,user1033
prod2839,4,user4848
prod3729,2,user1511
prod2718,2,user1961
prod2898,3,user4227
prod1942,2,user2286
prod1598,4,user2533
prod1664,2,user3468
prod0400,4,user3734
prod2684,2,user0603
prod2650,2,user1583
prod2222,3,user4971
prod3114,4,user0383
prod1469,4,user4166
prod3092,2,user2788
prod0271,2,user1866
prod2546,2,user3412
prod3101,1,user2639
prod2156,1,user4745
prod4437,2,user0584
prod3054,3,user3129
prod2533,2,user4958
prod2703,1,user3038
prod0506,1,user4688
prod4985,2,user1740
prod0762,1,user1309
prod4812,2,user3611
prod2389,3,user1693
prod1471,4,user0670
prod4145,4,user1533
prod2050,1,user3056
prod1604,1,user0937
prod3703,1,user4797
prod1279,3,user0261
prod2418,2,user3320
prod3790,1,user1198
prod0591,4,user3419
prod3311,2,user3619
prod0179,1,user1508
prod2885,1,user3434
prod0382,3,user3145
prod1069,2,user4915
prod2629,4,user0830
prod2370,2,user4567
prod3016,3,user1894
prod4658,1,user3397
prod4686,4,user1340
prod1838,4,user0974
prod1469,4,user1378
prod2054,3,user2698
prod1117,1,user2525
prod2437,3,user3811
prod0231,4,user2433
prod4896,1,user1373
prod3065,3,user3430
prod0060,4,user2769
prod3861,2,user4236
prod1988,1,user0341
prod1081,1,user4353
prod4001,4,user1363
prod2965,2,user4054
prod2373,4,user3699
prod3644,2,user0516
prod4697,2,user3558
prod3677,1,user0509
prod3859,3,user4190
prod4599,1,user2838
prod4710,2,user3108
prod4456,2,user0866
prod1245,3,user3036
prod0275,1,user1033
prod1767,4,user2731
prod2550,2,user3693
prod2441,1,user1257
prod3812,4,user4527
prod0184,3,user1414
prod3537,1,user3721
prod4049,3,user2802
prod0521,1,user3166
prod4213,2,user1585
prod0447,1,user4418
prod3748,2,user3127
prod1070,3,user4970
prod3654,4,user2735
prod1221,1,user0398
prod4367,1,user4941
prod1919,4,user3108
prod3847,2,user0697
prod4275,3,user3410
prod2451,4,user2501
prod1473,2,user3076
prod2582,4,user0653
prod4641,3,user4017
prod1677,3,user1529
prod2002,3,user1636
prod3713,1,user3783
prod4538,3,user3669
prod0597,1,user0946
prod0723,2,user2396
prod2812,2,user2770
prod4400,2,user0129
prod4221,4,user2722
prod4175,2,user0613
prod0522,1,user4446
prod0753,4,user0759
prod0649,1,user4970
prod4305,3,user0060
prod2344,2,user2037
prod3930,2,user1296
prod4176,1,user0858
prod2764,1,user3166
prod3320,4,user4620
prod4931,2,user4195
prod2914,1,user3037
prod0703,1,user2776
prod4993,3,user1858
prod3727,3,user3862
prod2689,4,user3017
prod0247,1,user0132
prod2976,4,user4950
prod3823,3,user2088
prod4754,2,user3474
prod2124,3,user0964
prod4513,1,user1696
prod2944,3,user2830
prod4071,3,user1340
prod4555,4,user2360
prod1808,2,user3631
prod2002,2,user2393
prod1908,4,user1761
prod4889,3,user2693
prod2446,4,user2184
prod1013,3,user1584
prod1054,3,user1991
prod1144,3,user1025
prod3581,2,user3453
prod4247,1,user2155
prod0898,2,user2581
prod3728,1,user4188
prod4039,3,user1155
prod0620,4,user0466
prod1191,4,user1678
prod1042,2,user4261
prod3399,4,user3706
prod1521,1,user0231
prod2213,1,user3220
prod1160,2,user4250
prod0826,2,user1437
prod1108,1,user1232
prod1796,4,user4445
prod3937,1,user2705
prod4288,3,user2213
prod1426,1,user4625
prod0188,1,user4559
prod0760,2,user4688
prod1738,4,user2010
prod2020,3,user1637
prod0959,4,user0646
prod3180,2,user4202
prod1016,2,user3810
prod1685,2,user4475
prod4457,2,user1438
prod4150,4,user0306
prod1181,2,user2916
prod3489,4,user4476
prod3123,4,user4648
prod4037,3,user4263
prod0398,4,user0127
prod3803,1,user0079
prod0794,3,user2356
prod0503,4,user4461
prod2541,1,user1349
prod3658,2,user0763
prod4634,2,user0926
prod0371,1,user3033
prod2739,3,user4423
prod4400,1,user4702
prod3391,1,user3023
prod4801,3,user0167
prod3893,1,user1747
prod3841,3,user0009
prod0220,4,user1285
prod0599,2,user1667
prod4028,4,user0385
prod2472,1,user0058
prod0568,4,user3869
prod1005,2,user0330
prod0359,4,user3993
prod4211,4,user3145
prod2194,2,user2903
prod3771,1,user4956
prod1865,4,user0425
prod3999,4,user0073
prod0233,1,user0684
prod0480,3,user1681
prod4374,3,user4801
prod4400,3,user1658
prod3192,1,user4282
prod2750,1,user3220
prod1434,3,user0918
prod3635,2,user3430
prod4162,1,user1134
prod0275,2,user1669
prod1475,3,user4876
prod3818,1,user1056
prod4933,3,user0642
prod0234,4,user2247
prod4808,3,user3765
prod0358,1,user0439
prod1021,4,user2239
prod1947,4,user4254
prod0460,3,user3930
prod0051,3,user4883
prod1665,4,user4078
prod4534,2,user2009
prod2773,4,user0654
prod0536,2,user3870
prod3766,4,user2128
prod3023,4,user0455
prod0892,1,user3253
prod3565,4,user2560
prod4184,2,user0656
prod2961,1,user2834
prod3279,4,user3213
prod1571,4,user1374
prod4515,1,user2538
prod0568,4,user2608
prod3009,3,user3998
prod0243,4,user4612
prod4674,2,user3883
prod0270,1,user1459
prod1580,2,user3176
prod1979,3,user4261
prod0679,2,user3513
prod4677,2,user3356
prod0737,2,user0453
prod1826,4,user4176
prod3506,4,user3955
prod1075,4,user2642
prod0800,2,user0776
prod3783,1,user2940
prod2780,3,user1793
prod4154,2,user1996
prod2177,1,user0275
prod1969,2,user4606
prod3572,4,user4989
prod4020,4,user0354
prod2974,3,user1806
prod2241,2,user3159
prod4002,3,user2290
prod2723,4,user4667
prod2825,1,user0882
prod2609,3,user3617
prod0685,2,user3269
prod3591,4,user2015
prod2693,4,user3094
prod3352,1,user4448
prod2979,1,user1189
prod4245,1,user1228
prod0562,3,user3599
prod1944,1,user1429
prod4402,3,user3970
prod3195,4,user4958
prod0796,3,user3716
prod0563,1,user3094
prod1720,3,user2164
prod1865,3,user4034
prod0942,4,user1207
prod1296,3,user1161
prod3589,4,user2669
prod4759,2,user4905
prod4240,2,user0092
prod1202,2,user4617
prod1329,3,user4040
prod4466,4,user3636
prod0302,3,user2034
prod0761,4,user4564
prod2595,3,user4754
prod1528,4,user2700
prod1341,3,user2954
prod1262,4,user0365
prod3577,4,user1122
prod4077,4,user4702
prod1115,2,user2197
prod0648,1,user3988
prod0967,3,user4826
prod1376,3,user0986
prod4165,3,user4057
prod2005,3,user0701
prod2094,1,user3004
prod2850,2,user1733
prod4136,3,user0202
prod1437,1,user0945
prod0229,3,user2500
prod0860,4,user1106
prod4500,4,user4406
prod3273,3,user3264
prod4747,2,user0197
prod0807,3,user1700
prod2069,4,user1456
prod2361,3,user0948
prod3727,1,user4263
prod4771,2,user2681
prod0285,2,user4957
prod0931,3,user2720
prod3441,4,user0059
prod4742,2,user2339
prod2396,2,user4044
prod0204,4,user0540
prod1380,3,user2770
prod0998,2,user3239
prod4582,4,user0013
prod2347,4,user4305
prod3320,4,user2381
prod3566,3,user1915
prod0160,3,user1343
prod3981,4,user2006
prod4653,1,user1661
prod2253,2,user1746
prod2814,1,user4971
prod3561,1,user0105
prod2908,4,user1264
prod3982,3,user0466
prod4624,1,user1271
prod3731,4,user0307
prod1312,4,user3104
prod3667,3,user3839
prod3178,2,user3765
prod4496,2,user3279
prod1777,3,user4090
prod1828,2,user3986
prod4432,1,user4281
prod3968,1,user0639
prod1619,1,user4766
prod0109,2,user0479
prod3846,2,user3367
prod1366,1,user2051
prod2425,1,user4060
prod4907,4,user4551
prod1465,3,user2905
prod2887,2,user1925
prod0602,2,user1458
prod2757,4,user2109
prod4669,4,user4305
prod3915,1,user1985
prod1532,2,user3896
prod2019,4,user1982
prod0034,3,user0864
prod3090,2,user0302
prod0578,2,user2553
prod1558,1,user4707
prod2087,1,user3075
prod2707,4,user4264
prod3044,3,user3604
prod3966,3,user2093
prod2357,2,user2327
prod2888,3,user0678
prod1970,3,user2673
prod1098,2,user2488
prod1012,2,user0591
prod2128,4,user3994
prod4939,4,user2793
prod4944,1,user0497
prod1055,4,user3853
prod2489,4,user0546
prod0285,2,user3797
prod0024,1,user2103
prod1083,2,user3085
prod4281,2,user3666
prod1073,2,user3746
prod1745,2,user3040
prod0345,4,user0344
prod2968,2,user4143
prod4590,3,user0145
prod2275,1,user1205
prod4534,3,user0587
prod4820,2,user4837
prod3521,4,user2861
prod2291,2,user3403
prod1598,4,user1517
prod2116,3,user3788
prod3348,1,user1959
prod3529,3,user4790
prod4799,1,user3260
prod0520,3,user1284
prod2008,4,user0593
prod0106,4,user2181
prod2541,3,user3439
prod4698,3,user1287
prod0924,4,user3039
prod1428,4,user4726
prod2103,2,user3134
prod4225,1,user4809
prod2214,1,user0186
prod3800,4,user4739
prod1262,2,user0370
prod3289,3,user1163
prod0710,2,user0427
prod0284,2,user3446
prod0289,1,user3946
prod2058,4,user3829
prod2477,2,user4053
prod2651,4,user3798
prod4682,3,user2733
prod1464,3,user3931
prod1457,3,user3875
prod0036,4,user0472
prod4745,3,user1270
prod2926,2,user0519
prod1613,4,user1818
prod3650,3,user3646
prod2844,2,user2993
prod4753,4,user1249
prod3063,1,user4380
prod0356,4,user3848
prod2592,3,user2525
prod0271,2,user3415
prod2574,3,user0768
prod1778,2,user2485
prod3766,4,user4740
prod4137,4,user3982
prod3478,3,user4699
prod0160,3,user3537
prod1696,4,user3258
prod3367,4,user4342
prod4805,2,user2924
prod1296,1,user0524
prod2367,2,user1818
prod2611,1,user1757
prod4772,4,user3169
prod3114,2,user3497
prod3718,4,user1670
prod0275,1,user1773
prod2050,2,user3413
prod3018,4,user4154
prod2303,4,user2723
prod4675,1,user3397
prod2043,3,user3792
prod1122,1,user2423
prod1333,1,user1716
prod1410,1,user2283
prod4841,1,user3301
prod1618,3,user2873
prod3147,2,user3989
prod0264,2,user0198
prod2563,4,user4791
prod3922,4,user1002
prod4223,2,user2944
prod3164,1,user4851
prod2357,4,user3454
prod2896,2,user4736
prod0256,4,user1915
prod3668,3,user0974
prod1519,3,user0933
prod3721,3,user1845
prod3020,4,user1056
prod3823,2,user1312
prod4056,2,user4077
prod0579,1,user1214
prod4115,2,user3069
prod3737,1,user1483
prod2126,3,user2236
prod1283,2,user4549
prod1869,4,user4309
prod1486,2,user4423
prod0840,2,user1086
prod1038,2,user0204
prod2276,2,user4882
prod0292,4,user1750
prod1857,2,user4645
prod1383,3,user1913
prod3655,3,user2986
prod0690,4,user4446
prod1850,4,user3268
prod4287,3,user1084
prod2823,2,user3966
prod4121,3,user3873
prod4963,1,user0953
prod4545,1,user0385
prod2501,1,user4485
prod2770,2,user3895
prod3728,2,user3450
prod0280,2,user4337
prod1678,2,user2326
prod0199,1,user2887
prod2310,2,user3948
prod4083,1,user2678
prod4717,3,user3562
prod2231,2,user3246
prod1256,3,user2360
prod4219,3,user4631
prod3382,3,user4174
prod3029,1,user2719
prod2873,3,user4059
prod0253,2,user3346
prod4480,3,user0626
prod0590,1,user3041
prod2984,2,user1367
prod2441,3,user3446
prod1483,3,user4690
prod4031,3,user1326
prod1864,2,user1524
prod3313,2,user1563
prod2187,2,user3142
prod3730,3,user2889
prod2990,3,user2666
prod0217,2,user1363
prod2593,3,user2762
prod2493,4,user0337
prod2661,2,user0920
prod4182,1,user1569
prod4988,2,user2286
prod2903,2,user0997
prod1877,1,user3411
prod2528,3,user1205
prod3484,3,user3098
prod0285,3,user4639
prod3180,2,user4245
prod1801,1,user1998
prod3698,3,user1717
prod2792,3,user4023
prod2193,4,user4534
prod2288,2,user4746
prod4401,4,user4568
prod1227,3,user3930
prod1294,3,user1382
prod1124,1,user3054
prod1134,3,user4301
prod1082,3,user3198
prod2358,1,user3541
prod2213,3,user0139
prod1830,4,user1063
prod1162,4,user3433
prod0587,2,user1843
prod0951,1,user2374
prod4073,2,user0234
prod3760,2,user3716
prod4509,2,user1898
prod2878,3,user3703
prod3517,2,user4610
prod1123,3,user0376
prod2745,3,user3444
prod3526,2,user3237
prod3657,2,user4551
prod2344,2,user4763
prod0027,1,user2999
prod1146,3,user1091
prod1024,4,user2729
prod3698,3,user3323
prod2053,4,user0760
prod0495,1,user2225
prod1296,2,user1846
prod3292,3,user1221
prod3821,2,user1731
prod0930,2,user2491
prod3371,2,user1738
prod2440,3,user0965
prod4080,4,user3026
prod2021,2,user1481
prod1825,2,user0782
prod2187,4,user3653
prod0838,1,user3575
prod4148,3,user3995
prod1547,1,user4714
prod3436,2,user3629
prod4065,2,user1500
prod3678,4,user2693
prod2019,4,user2231
prod3539,3,user1273
prod5000,1,user4761
prod3752,1,user0266
prod2984,3,user3819
prod2244,2,user3438
prod1899,3,user2776
prod3885,4,user2497
prod2412,2,user4856
prod1120,1,user2644
prod4706,1,user2045
prod2980,4,user3431
prod4857,1,user1840
prod3329,3,user4777
prod0337,2,user1625
prod2181,4,user1179
prod3651,3,user3928
prod4956,1,user1120
prod4458,2,user4793
prod0686,2,user3174
prod0488,2,user1636
prod2709,2,user0282
prod4986,2,user0030
prod0536,3,user4253
prod2700,1,user2568
prod0264,2,user4803
prod4315,3,user1151
prod4205,4,user0250
prod3129,1,user2376
prod1714,4,user4247
prod1359,2,user4495
prod3661,3,user3581
prod0489,3,user0139
prod2678,3,user4626
prod2225,4,user1611
prod2257,4,user2721
prod1920,2,user3175
prod3760,2,user0602
prod2791,1,user1353
prod3209,4,user3382
prod1687,4,user0325
prod1935,3,user2027
prod4281,4,user3808
prod2160,4,user0539
prod3267,1,user2033
prod1694,2,user1727
prod2769,1,user4680
prod4336,2,user4428
prod4313,2,user4099
prod3600,1,user4002
prod2699,2,user3788
prod1316,1,user1053
prod2331,1,user2964
prod4319,2,user4334
prod4613,1,user4177
prod3630,2,user4111
prod0561,4,user4096
prod1396,3,user3607
prod4906,4,user4063
prod3396,3,user4626
prod2095,3,user3595
prod1646,3,user4447
prod3531,4,user4436
prod4132,1,user4514
prod3751,2,user0905
prod0814,3,user3377
prod2977,1,user0744
prod4061,3,user0802
prod2745,3,user4328
prod4138,1,user0860
prod4160,1,user1148
prod0434,1,user1925
prod1329,3,user0382
prod0745,1,user0644
prod4430,1,user3039
prod2965,3,user4192
prod0681,1,user2838
prod3725,1,user3752
prod3134,2,user4724
prod3161,2,user4765
prod0281,3,user4469
prod2514,1,user1203
prod2715,2,user3712
prod4817,2,user0177
prod4347,4,user1355
prod3669,4,user0037
prod1616,1,user3342
prod3441,3,user1200
prod0816,1,user3488
prod1566,1,user4363
prod1467,3,user0876
prod2609,2,user4894
prod4231,4,user0777
prod0663,4,user4974
prod0015,2,user0918
prod1337,3,user0810
prod0904,2,user1065
prod1751,1,user0914
prod0453,1,user1116
prod1127,1,user0932
prod3508,1,user0041
prod1198,2,user2313
prod0315,4,user0884
prod3721,3,user4617
prod2134,4,user2981
prod4886,4,user4458
prod1903,3,user2738
prod2820,1,user2010
prod2801,3,user3659
prod1772,2,user3879
prod0771,4,user4930
prod0888,3,user1868
prod1782,4,user4532
prod4207,3,user1897
prod3504,4,user3688
prod2640,2,user4791
prod0530,3,user2162
prod3474,2,user0656
prod0003,3,user2815
prod0869,4,user1643
prod0938,2,user2158
prod3714,4,user4729
prod3862,1,user0205
prod0786,1,user2696
prod3439,2,user3317
prod0645,4,user0303
prod2871,1,user1231
prod3932,4,user3703
prod0467,1,user4674
prod4065,4,user2983
prod4252,2,user1888
prod0190,4,user3357
prod3313,1,user2807
prod4562,1,user2181
prod3142,4,user1686
prod2188,4,user2210
prod4853,4,user3600
prod3525,2,user4296
prod0340,2,user1455
prod1836,2,user2580
prod0632,1,user4352
prod4139,2,user4846
prod3515,3,user3904
prod3670,3,user2558
prod0417,2,user2943
prod4919,1,user4237
prod2210,2,user2301
prod0134,1,user2318
prod3723,1,user3358
prod0113,1,user4184
prod1251,3,user1030
prod4758,2,user3484
prod1103,1,user2266
prod2388,2,user4724
prod4621,1,user3840
prod1494,1,user2596
prod1363,4,user0494
prod4508,1,user3742
prod1039,2,user1569
prod1946,4,user3268
prod4390,2,user2751
prod2437,4,user4847
prod2665,2,user4944
prod1606,3,user0660
prod3089,1,user2340
prod3844,4,user4166
prod3243,4,user4317
prod4959,2,user1675
prod0166,1,user1328
prod2926,4,user0684
prod3306,4,user1879
prod1931,1,user2606
prod3421,1,user4550
prod2615,4,user1428
prod1477,3,user2746
prod4078,4,user0382
prod3992,3,user0733
prod4692,3,user3064
prod0905,4,user4518
prod4967,4,user3242
prod3912,2,user3468
prod2572,2,user0229
prod4604,1,user1841
prod0916,3,user0767
prod2874,2,user0794
prod3993,2,user4383
prod2017,1,user2479
prod1796,1,user3093
prod4618,3,user2390
prod3403,1,user1493
prod3005,4,user2410
prod3154,1,user3149
prod4773,1,user4882
prod2618,3,user4240
prod0227,1,user1085
prod4347,1,user3598
prod0206,3,user3875
prod0464,1,user3759
prod0869,2,user0010
prod1847,1,user1936
prod2764,4,user3264
prod0249,3,user3638
prod4239,3,user2494
prod0954,4,user4688
prod4438,3,user4601
prod3824,2,user0838
prod4994,4,user1150
prod2238,3,user2239
prod4375,1,user1490
prod1900,3,user3326
prod1744,1,user0932
prod2618,2,user1451
prod0687,3,user0909
prod1844,1,user1783
prod2617,1,user3687
prod4464,1,user0674
prod2256,3,user0211
prod4082,3,user3942
prod2540,3,user0407
prod3702,2,user4780
prod3321,4,user4157
prod2306,4,user1779
prod1160,3,user3708
prod0535,2,user4434
prod4066,2,user3455
prod2375,2,user3276
prod2068,2,user0866
prod3556,4,user1870
prod1138,4,user4423
prod2717,4,user1225
prod1141,3,user1891
prod2838,1,user3806
prod0997,4,user3548
prod1559,2,user2997
prod1191,1,user2765
prod3857,4,user1249
prod2621,3,user2196
prod2251,4,user3561
prod2153,4,user2756
prod0361,3,user3176
prod3207,3,user4799
prod3652,3,user3609
prod1888,1,user3010
prod1852,2,user3496
prod3249,1,user2891
prod1483,1,user0700
prod2689,3,user2294
prod2243,3,user1981
prod4714,3,user4239
prod2197,3,user0132
prod3977,1,user0660
prod2908,3,user0071
prod0223,3,user1193
prod3853,3,user2975
prod2259,3,user4659
prod4567,4,user1225
prod2480,4,user3051
prod0391,1,user2934
prod2529,3,user4783
prod3563,1,user0583
prod0019,3,user4579
prod2293,4,user0063
prod1328,3,user0315
prod1840,1,user1626
prod4283,4,user0844
prod1290,1,user1941
prod4918,2,user2393
prod1958,1,user4557
prod1264,1,user3035
prod4968,3,user3021
prod1744,3,user4372
prod3871,4,user3868
prod0594,4,user1229
prod0041,3,user4577
prod2142,2,user3011
prod4172,1,user3866
prod0996,2,user1422
prod0915,4,user3141
prod2799,1,user2521
prod3932,2,user4972
prod0295,4,user2523
prod0011,3,user4252
prod0930,2,user0979
prod1848,2,user3332
prod1521,3,user4053
prod3287,1,user0913
prod4319,3,user0222
prod2552,2,user1066
prod4632,3,user2616
prod0015,2,user0485
prod4786,3,user0831
prod2467,1,user4646
prod1163,3,user4721
prod0176,3,user0515
prod0316,4,user2364
prod3336,1,user4544
prod1672,3,user0529
prod3041,1,user3693
prod2467,3,user0630
prod0942,4,user1754
prod3952,1,user3325
prod4715,2,user1544
prod0005,1,user2900
prod4479,3,user1520
prod4436,3,user3409
prod4227,2,user1408
prod3730,1,user1427
prod2709,1,user1175
prod3695,3,user0534
prod3833,3,user1806
prod0491,2,user2019
prod1550,1,user4819
prod4550,2,user4299
prod1681,2,user3639
prod4844,4,user1036
prod3955,3,user1522
prod1251,1,user1409
prod0764,3,user1587
prod1662,4,user3286
prod2756,3,user0050
prod1053,4,user4038
prod3018,2,user3215
prod1355,4,user4939
prod3027,3,user4649
prod3657,2,user2076
prod2599,1,user4874
prod0657,3,user0723
prod2030,2,user3295
prod3908,2,user4135
prod2420,2,user4339
prod0286,3,user0051
prod3579,1,user3355
prod1272,1,user2391
prod3787,3,user1486
prod1329,1,user4969
prod3145,4,user0393
prod2475,3,user1520
prod1669,2,user4015
prod1524,4,user4387
prod0817,2,user1973
prod4833,1,user2974
prod2964,4,user4266
prod2059,4,user1919
prod3834,4,user2015
prod3262,4,user2070
prod2406,2,user3482
prod2508,4,user0475
prod2979,2,user0531
prod3949,1,user1999
prod0776,3,user4352
prod4375,4,user1370
prod2395,1,user2719
prod3452,4,user2771
prod4671,1,user3750
prod2936,2,user3872
prod0677,4,user1624
prod4886,3,user3644
prod3928,4,user3447
prod0337,4,user4769
prod1497,2,user1730
prod0685,1,user4908
prod4706,4,user0694
prod3702,1,user3810
prod4377,1,user4132
prod1690,3,user1080
prod3038,2,user4562
prod4650,4,user0790
prod1560,4,user4436
prod0749,4,user0502
prod1817,1,user2908
prod2100,3,user1484
prod4393,1,user0524
prod0690,4,user1989
prod0209,2,user3891
prod3314,3,user4297
prod3771,4,user4728
prod3905,4,user4762
prod3637,3,user2847
prod3184,1,user2863
prod4813,1,user0606
prod2444,2,user4579
prod2630,3,user2117
prod4342,2,user0643
prod2355,2,user3480
prod0915,1,user4973
prod1867,4,user0979
prod4538,1,user1449
prod3934,3,user0685
prod4335,4,user2720
prod0334,4,user4810
prod2421,1,user4982
prod1009,2,user2654
prod1808,2,user1635
prod1751,4,user2336
prod2964,2,user0613
prod3474,3,user1965
prod2059,4,user1283
prod0390,2,user1247
prod4428,2,user0081
prod4524,2,user2485
prod1677,1,user1714
prod1113,3,user3181
prod0849,2,user2510
prod0624,1,user2618
prod0513,3,user1480
prod0208,1,user0418
prod4680,4,user4010
prod4460,4,user2941
prod2401,2,user0415
prod1566,4,user3788
prod1379,2,user0903
prod1532,1,user2042
prod3052,3,user2158
prod0029,4,user4794
prod3520,1,user0775
prod2023,1,user0591
prod4284,1,user0328
prod1245,3,user2303
prod0084,1,user3731
prod4601,3,user2748
prod3022,2,user4823
prod0819,3,user0198
prod1172,3,user0745
prod0659,4,user2529
prod2548,3,user0240
prod2303,1,user2557
prod2241,4,user4851
prod4567,1,user3299
prod0917,1,user1203
prod1350,1,user2878
prod4848,2,user1513
prod1331,2,user1388
prod0424,1,user0429
prod3548,2,user0090
prod2942,3,user4264
prod2509,2,user0789
prod3046,2,user3591
prod0005,2,user3827
prod2823,1,user4885
prod4723,2,user2033
prod4750,3,user0157
prod3517,2,user3455
prod2444,3,user4129
prod3718,4,user0542
prod3920,1,user3651
prod0741,1,user4150
prod2163,4,user3229
prod3037,3,user0882
prod3716,2,user1200
prod0135,3,user3036
prod2058,4,user4470
prod4956,2,user4709
prod1638,2,user0109
prod2405,3,user3693
prod1752,2,user1660
prod4819,2,user3432
prod1628,3,user4283
prod4925,2,user2910
prod0072,2,user0647
prod0141,2,user2010
prod3572,1,user3181
prod2617,1,user3203
prod3641,1,user0863
prod3965,2,user0966
prod0133,1,user4896
prod2713,1,user2516
prod2450,2,user1496
prod1253,2,user4217
prod1671,2,user4898
prod3786,3,user2815
prod0976,4,user0185
prod4893,2,user1795
prod3802,4,user3019
prod1499,3,user2277
prod4487,2,user2683
prod1890,4,user3666
prod2518,2,user3197
prod2068,3,user3348
prod3380,4,user2442
prod3561,3,user1811
prod4822,3,user1462
prod3272,4,user2445
prod3770,2,user1500
prod0394,2,user4108
prod3747,1,user2392
prod4175,4,user0062
prod1832,2,user3940
prod2746,1,user4732
prod2085,2,user3439
