prod_id,description,prod_type,qty_avail
prod0829,"Desk; size: XL, color: brown, finish: platinum",livingroom,21
prod0830,"Dining table; size: XL, color: blue, finish: platinum",livingroom,25
prod0831,"TV stand; size: M, color: brown, finish: silver",bedroom,29
prod0832,"End table; size: S, color: green, finish: gold",kitchen,7
prod0833,"Dining table; size: M, color: white, finish: chrome",livingroom,5
prod0834,"End table; size: XL, color: purple, finish: bare",kitchen,15
prod0835,"Bar stool; size: XL, color: black, finish: resin",kitchen,14
prod0836,"Stool; size: M, color: green, finish: paint",kitchen,0
prod0837,"Bar stool; size: L, color: brown, finish: varnish",livingroom,1
prod0838,"Book shelf; size: XL, color: gold, finish: wood",kitchen,14
prod0839,"Bed frame; size: XL, color: brown, finish: silver",bedroom,20
prod0840,"Dresser; size: XL, color: purple, finish: gold",bedroom,29
prod0841,"L-shaped sofa; size: XL, color: gold, finish: lacquer",livingroom,18
prod0842,"Dresser; size: M, color: black, finish: bare",livingroom,24
prod0843,"Coffee table; size: XL, color: purple, finish: silver",livingroom,16
prod0844,"Bar stool; size: M, color: silver, finish: chrome",livingroom,27
prod0845,"Desk; size: S, color: black, finish: paint",kitchen,9
prod0846,"TV stand; size: M, color: purple, finish: chrome",kitchen,12
prod0847,"Stand; size: M, color: gold, finish: platinum",kitchen,20
prod0848,"End table; size: L, color: purple, finish: platinum",livingroom,28
prod0849,"TV stand; size: M, color: brown, finish: resin",livingroom,16
prod0850,"Bed frame; size: M, color: green, finish: silver",bedroom,18
prod0851,"Stand; size: M, color: silver, finish: varnish",livingroom,26
prod0852,"Dresser; size: XL, color: silver, finish: chrome",kitchen,28
prod0853,"Bed frame; size: L, color: red, finish: paint",livingroom,28
prod0854,"L-shaped sofa; size: XL, color: silver, finish: chrome",kitchen,15
prod0855,"L-shaped sofa; size: S, color: purple, finish: wood",livingroom,22
prod0856,"L-shaped sofa; size: M, color: gold, finish: diamonds",livingroom,26
prod0857,"End table; size: M, color: black, finish: platinum",kitchen,27
prod0858,"Sofa; size: M, color: brown, finish: bare",kitchen,9
prod0859,"Stand; size: S, color: bronze, finish: resin",bedroom,22
prod0860,"Sofa; size: S, color: bronze, finish: paint",livingroom,12
prod0861,"Book shelf; size: M, color: green, finish: lacquer",livingroom,22
prod0862,"End table; size: L, color: bronze, finish: lacquer",livingroom,11
prod0863,"Dresser; size: M, color: bronze, finish: platinum",bedroom,9
prod0864,"Book shelf; size: M, color: blue, finish: diamonds",bedroom,1
prod0865,"End table; size: XL, color: white, finish: resin",kitchen,1
prod0866,"Sofa; size: XL, color: brown, finish: platinum",livingroom,2
prod0867,"Sofa; size: S, color: green, finish: paint",kitchen,25
prod0868,"Desk; size: S, color: gold, finish: varnish",kitchen,11
prod0869,"Stand; size: L, color: green, finish: oil",livingroom,0
prod0870,"L-shaped sofa; size: XL, color: white, finish: chrome",bedroom,15
prod0871,"Sofa; size: M, color: white, finish: varnish",kitchen,24
prod0872,"End table; size: L, color: brown, finish: wood",bedroom,28
prod0873,"Desk; size: S, color: white, finish: bare",livingroom,18
prod0874,"End table; size: M, color: green, finish: varnish",kitchen,16
prod0875,"Sofa; size: S, color: bronze, finish: platinum",livingroom,28
prod0876,"Bed frame; size: XL, color: gold, finish: oil",bedroom,22
prod0877,"L-shaped sofa; size: XL, color: silver, finish: paint",livingroom,14
prod0878,"Bed frame; size: L, color: purple, finish: resin",bedroom,26
prod0879,"Coffee table; size: L, color: white, finish: resin",bedroom,1
prod0880,"Book shelf; size: S, color: purple, finish: silver",livingroom,27
prod0881,"TV stand; size: M, color: white, finish: wood",bedroom,24
prod0882,"Stool; size: M, color: green, finish: diamonds",kitchen,15
prod0883,"TV stand; size: XL, color: red, finish: varnish",bedroom,23
prod0884,"Coffee table; size: M, color: bronze, finish: lacquer",kitchen,19
prod0885,"L-shaped sofa; size: L, color: red, finish: diamonds",bedroom,3
prod0886,"Dresser; size: S, color: gold, finish: oil",bedroom,5
prod0887,"TV stand; size: L, color: gold, finish: paint",livingroom,3
prod0888,"Stool; size: XL, color: brown, finish: gold",kitchen,6
prod0889,"Bed frame; size: L, color: blue, finish: platinum",livingroom,8
prod0890,"Stool; size: S, color: gold, finish: lacquer",livingroom,17
prod0891,"L-shaped sofa; size: XL, color: white, finish: resin",livingroom,10
prod0892,"Stool; size: L, color: silver, finish: oil",livingroom,5
prod0893,"Dresser; size: XL, color: black, finish: paint",bedroom,9
prod0894,"End table; size: XL, color: gold, finish: oil",bedroom,29
prod0895,"Stand; size: M, color: blue, finish: lacquer",livingroom,6
prod0896,"L-shaped sofa; size: M, color: black, finish: chrome",kitchen,9
prod0897,"Bar stool; size: L, color: purple, finish: platinum",kitchen,20
prod0898,"Dining table; size: M, color: blue, finish: varnish",kitchen,1
prod0899,"Desk; size: L, color: silver, finish: silver",livingroom,9
prod0900,"Stool; size: L, color: brown, finish: paint",kitchen,4
prod0901,"Book shelf; size: M, color: brown, finish: wood",kitchen,23
prod0902,"Coffee table; size: S, color: bronze, finish: lacquer",bedroom,20
prod0903,"End table; size: S, color: brown, finish: paint",kitchen,15
prod0904,"Book shelf; size: L, color: blue, finish: silver",bedroom,21
prod0905,"End table; size: XL, color: bronze, finish: bare",kitchen,11
prod0906,"Stool; size: L, color: blue, finish: lacquer",bedroom,16
prod0907,"Dining table; size: M, color: purple, finish: gold",kitchen,18
prod0908,"Bar stool; size: M, color: gold, finish: paint",livingroom,18
prod0909,"Coffee table; size: L, color: brown, finish: chrome",kitchen,29
prod0910,"Stand; size: L, color: green, finish: lacquer",kitchen,19
prod0911,"Book shelf; size: S, color: bronze, finish: resin",livingroom,15
prod0912,"L-shaped sofa; size: S, color: bronze, finish: wood",kitchen,4
prod0913,"Book shelf; size: XL, color: purple, finish: paint",bedroom,27
prod0914,"Coffee table; size: M, color: bronze, finish: silver",bedroom,9
prod0915,"Coffee table; size: XL, color: blue, finish: paint",bedroom,24
prod0916,"L-shaped sofa; size: M, color: red, finish: gold",kitchen,29
prod0917,"TV stand; size: XL, color: black, finish: wood",livingroom,7
prod0918,"Desk; size: L, color: bronze, finish: wood",kitchen,10
prod0919,"Stool; size: M, color: black, finish: gold",bedroom,18
prod0920,"Stand; size: L, color: bronze, finish: chrome",bedroom,13
prod0921,"Coffee table; size: XL, color: green, finish: wood",livingroom,16
prod0922,"Sofa; size: M, color: silver, finish: resin",bedroom,27
prod0923,"End table; size: XL, color: green, finish: bare",livingroom,20
prod0924,"TV stand; size: S, color: green, finish: varnish",livingroom,17
prod0925,"L-shaped sofa; size: L, color: green, finish: gold",bedroom,4
prod0926,"Sofa; size: L, color: gold, finish: oil",kitchen,17
prod0927,"Dresser; size: S, color: green, finish: bare",livingroom,14
prod0928,"Book shelf; size: S, color: green, finish: chrome",kitchen,27
prod0929,"Stand; size: M, color: gold, finish: paint",bedroom,0
prod0930,"Dresser; size: XL, color: bronze, finish: paint",livingroom,16
prod0931,"Desk; size: M, color: red, finish: paint",bedroom,19
prod0932,"Dresser; size: XL, color: bronze, finish: bare",bedroom,5
prod0933,"L-shaped sofa; size: L, color: white, finish: platinum",bedroom,2
prod0934,"Bar stool; size: M, color: purple, finish: lacquer",livingroom,5
prod0935,"L-shaped sofa; size: L, color: green, finish: lacquer",kitchen,29
prod0936,"Bar stool; size: XL, color: brown, finish: varnish",kitchen,19
prod0937,"TV stand; size: XL, color: silver, finish: lacquer",bedroom,0
prod0938,"L-shaped sofa; size: L, color: purple, finish: silver",kitchen,11
prod0939,"Desk; size: L, color: gold, finish: bare",kitchen,4
prod0940,"Desk; size: L, color: green, finish: wood",bedroom,27
prod0941,"Dining table; size: L, color: red, finish: diamonds",kitchen,7
prod0942,"Stool; size: S, color: silver, finish: varnish",livingroom,16
prod0943,"Coffee table; size: L, color: blue, finish: silver",livingroom,7
prod0944,"Stand; size: XL, color: black, finish: diamonds",bedroom,15
prod0945,"Desk; size: M, color: blue, finish: oil",bedroom,19
prod0946,"Dresser; size: L, color: black, finish: platinum",bedroom,14
prod0947,"Dining table; size: M, color: red, finish: oil",bedroom,20
prod0948,"Dining table; size: S, color: white, finish: diamonds",bedroom,28
prod0949,"Stand; size: L, color: silver, finish: chrome",bedroom,10
prod0950,"Sofa; size: L, color: purple, finish: bare",livingroom,4
prod0951,"Dresser; size: M, color: white, finish: gold",livingroom,13
prod0952,"Desk; size: XL, color: white, finish: silver",livingroom,13
prod0953,"Stand; size: S, color: purple, finish: oil",livingroom,24
prod0954,"Sofa; size: L, color: blue, finish: resin",kitchen,17
prod0955,"TV stand; size: L, color: brown, finish: bare",bedroom,10
prod0956,"Sofa; size: XL, color: white, finish: gold",bedroom,14
prod0957,"L-shaped sofa; size: L, color: white, finish: resin",bedroom,1
prod0958,"TV stand; size: M, color: silver, finish: bare",kitchen,2
prod0959,"Book shelf; size: XL, color: bronze, finish: bare",livingroom,15
prod0960,"Dining table; size: XL, color: red, finish: oil",kitchen,26
prod0961,"Dresser; size: S, color: bronze, finish: lacquer",kitchen,29
prod0962,"Sofa; size: S, color: bronze, finish: diamonds",kitchen,29
prod0963,"Dresser; size: XL, color: bronze, finish: paint",livingroom,28
prod0964,"Dresser; size: M, color: blue, finish: gold",kitchen,19
prod0965,"Book shelf; size: S, color: blue, finish: wood",kitchen,3
prod0966,"Bar stool; size: XL, color: green, finish: resin",kitchen,12
prod0967,"Dresser; size: L, color: gold, finish: oil",livingroom,9
prod0968,"Stool; size: XL, color: blue, finish: chrome",bedroom,25
prod0969,"Sofa; size: L, color: green, finish: lacquer",kitchen,29
prod0970,"End table; size: S, color: purple, finish: wood",bedroom,11
prod0971,"Book shelf; size: M, color: white, finish: bare",bedroom,19
prod0972,"Bar stool; size: M, color: brown, finish: gold",kitchen,21
prod0973,"Desk; size: L, color: silver, finish: resin",bedroom,13
prod0974,"TV stand; size: M, color: black, finish: bare",livingroom,27
prod0975,"Book shelf; size: XL, color: purple, finish: varnish",kitchen,18
prod0976,"Stool; size: S, color: bronze, finish: platinum",livingroom,3
prod0977,"Book shelf; size: M, color: blue, finish: wood",bedroom,26
prod0978,"End table; size: S, color: gold, finish: diamonds",kitchen,25
prod0979,"L-shaped sofa; size: XL, color: brown, finish: lacquer",bedroom,26
prod0980,"Stand; size: XL, color: blue, finish: chrome",livingroom,16
prod0981,"Coffee table; size: XL, color: brown, finish: paint",kitchen,10
prod0982,"TV stand; size: XL, color: bronze, finish: varnish",kitchen,8
prod0983,"Desk; size: S, color: black, finish: varnish",livingroom,9
prod0984,"Coffee table; size: S, color: gold, finish: platinum",livingroom,18
prod0985,"Book shelf; size: XL, color: brown, finish: gold",kitchen,11
prod0986,"Desk; size: M, color: red, finish: wood",livingroom,8
prod0987,"Bar stool; size: L, color: gold, finish: oil",livingroom,4
prod0988,"Dresser; size: XL, color: brown, finish: resin",bedroom,15
prod0989,"Book shelf; size: XL, color: purple, finish: silver",livingroom,26
prod0990,"Stand; size: XL, color: purple, finish: wood",livingroom,9
prod0991,"Dining table; size: L, color: blue, finish: platinum",livingroom,27
prod0992,"Dresser; size: XL, color: red, finish: lacquer",bedroom,10
prod0993,"L-shaped sofa; size: L, color: silver, finish: oil",livingroom,1
prod0994,"L-shaped sofa; size: XL, color: blue, finish: chrome",kitchen,5
prod0995,"Stand; size: L, color: gold, finish: lacquer",bedroom,0
prod0996,"Dining table; size: S, color: black, finish: varnish",livingroom,21
prod0997,"Sofa; size: S, color: purple, finish: lacquer",bedroom,9
prod0998,"Dining table; size: S, color: white, finish: oil",kitchen,24
prod0999,"Book shelf; size: S, color: blue, finish: oil",kitchen,29
prod1000,"Stand; size: S, color: silver, finish: bare",livingroom,13
prod1001,"End table; size: L, color: green, finish: varnish",livingroom,25
prod1002,"Dining table; size: L, color: black, finish: lacquer",bedroom,5
prod1003,"Desk; size: M, color: red, finish: resin",bedroom,8
prod1004,"Bed frame; size: M, color: white, finish: paint",livingroom,18
prod1005,"Dresser; size: L, color: red, finish: platinum",bedroom,19
prod1006,"L-shaped sofa; size: S, color: white, finish: platinum",kitchen,9
prod1007,"Bed frame; size: L, color: silver, finish: wood",livingroom,19
prod1008,"Bed frame; size: L, color: red, finish: varnish",kitchen,24
prod1009,"End table; size: S, color: gold, finish: paint",bedroom,22
prod1010,"Stand; size: L, color: brown, finish: wood",kitchen,19
prod1011,"Bed frame; size: S, color: silver, finish: chrome",kitchen,27
prod1012,"TV stand; size: XL, color: black, finish: wood",livingroom,24
prod1013,"End table; size: L, color: black, finish: lacquer",livingroom,22
prod1014,"Coffee table; size: S, color: silver, finish: platinum",livingroom,21
prod1015,"Dining table; size: S, color: purple, finish: bare",bedroom,13
prod1016,"Book shelf; size: S, color: gold, finish: chrome",kitchen,15
prod1017,"TV stand; size: L, color: purple, finish: wood",kitchen,18
prod1018,"Bar stool; size: M, color: silver, finish: gold",bedroom,14
prod1019,"Sofa; size: XL, color: black, finish: paint",bedroom,10
prod1020,"End table; size: L, color: brown, finish: varnish",kitchen,21
prod1021,"Bed frame; size: M, color: gold, finish: oil",kitchen,22
prod1022,"Book shelf; size: XL, color: green, finish: lacquer",livingroom,0
prod1023,"Coffee table; size: M, color: blue, finish: wood",livingroom,4
prod1024,"Stand; size: M, color: bronze, finish: varnish",bedroom,16
prod1025,"Stool; size: XL, color: black, finish: paint",livingroom,7
prod1026,"Dining table; size: S, color: silver, finish: paint",livingroom,29
prod1027,"Sofa; size: S, color: white, finish: silver",livingroom,12
prod1028,"Dresser; size: XL, color: white, finish: wood",kitchen,12
prod1029,"Book shelf; size: M, color: purple, finish: gold",kitchen,18
prod1030,"Dining table; size: L, color: bronze, finish: varnish",kitchen,14
prod1031,"Sofa; size: M, color: red, finish: platinum",livingroom,16
prod1032,"L-shaped sofa; size: XL, color: blue, finish: paint",bedroom,13
prod1033,"Dresser; size: M, color: red, finish: silver",kitchen,24
prod1034,"Coffee table; size: L, color: red, finish: wood",bedroom,4
prod1035,"Bar stool; size: L, color: bronze, finish: paint",kitchen,5
prod1036,"Stand; size: L, color: gold, finish: bare",livingroom,13
prod1037,"Dresser; size: XL, color: blue, finish: wood",kitchen,3
prod1038,"Bar stool; size: M, color: bronze, finish: platinum",bedroom,15
prod1039,"Stool; size: S, color: red, finish: lacquer",kitchen,14
prod1040,"Stool; size: XL, color: green, finish: diamonds",bedroom,8
prod1041,"Coffee table; size: L, color: black, finish: platinum",livingroom,14
prod1042,"Bar stool; size: L, color: brown, finish: varnish",bedroom,19
prod1043,"Bar stool; size: S, color: red, finish: silver",bedroom,10
prod1044,"Book shelf; size: XL, color: bronze, finish: chrome",bedroom,6
prod1045,"Desk; size: L, color: white, finish: resin",bedroom,21
prod1046,"Stand; size: S, color: bronze, finish: bare",bedroom,26
prod1047,"Coffee table; size: L, color: gold, finish: lacquer",kitchen,21
prod1048,"L-shaped sofa; size: S, color: brown, finish: resin",kitchen,16
prod1049,"Stand; size: L, color: brown, finish: chrome",livingroom,22
prod1050,"Sofa; size: XL, color: brown, finish: gold",livingroom,8
prod1051,"Stand; size: L, color: blue, finish: platinum",bedroom,7
prod1052,"Bar stool; size: M, color: brown, finish: diamonds",livingroom,16
prod1053,"TV stand; size: S, color: silver, finish: oil",livingroom,14
prod1054,"Bar stool; size: S, color: silver, finish: platinum",bedroom,24
prod1055,"TV stand; size: XL, color: black, finish: diamonds",bedroom,8
prod1056,"Dresser; size: L, color: bronze, finish: oil",kitchen,2
prod1057,"Sofa; size: XL, color: red, finish: platinum",bedroom,5
prod1058,"Book shelf; size: XL, color: black, finish: diamonds",bedroom,23
prod1059,"Dresser; size: S, color: bronze, finish: chrome",bedroom,25
prod1060,"End table; size: L, color: purple, finish: bare",kitchen,16
prod1061,"End table; size: M, color: brown, finish: gold",kitchen,5
prod1062,"Stand; size: S, color: brown, finish: varnish",bedroom,19
prod1063,"Dining table; size: S, color: blue, finish: chrome",bedroom,19
prod1064,"Stool; size: L, color: silver, finish: diamonds",kitchen,26
prod1065,"Book shelf; size: S, color: black, finish: diamonds",bedroom,23
prod1066,"Dining table; size: XL, color: green, finish: diamonds",kitchen,19
prod1067,"Coffee table; size: L, color: brown, finish: wood",livingroom,4
prod1068,"Coffee table; size: L, color: brown, finish: silver",kitchen,26
prod1069,"End table; size: S, color: purple, finish: resin",bedroom,19
prod1070,"TV stand; size: M, color: brown, finish: platinum",bedroom,17
prod1071,"Stand; size: XL, color: white, finish: platinum",kitchen,18
prod1072,"Desk; size: XL, color: bronze, finish: oil",kitchen,7
prod1073,"Book shelf; size: L, color: bronze, finish: platinum",livingroom,10
prod1074,"End table; size: M, color: bronze, finish: resin",bedroom,13
prod1075,"Book shelf; size: L, color: red, finish: lacquer",kitchen,19
prod1076,"Dining table; size: M, color: white, finish: bare",livingroom,11
prod1077,"Stool; size: XL, color: green, finish: diamonds",kitchen,29
prod1078,"Stand; size: S, color: blue, finish: chrome",kitchen,10
prod1079,"Dining table; size: XL, color: red, finish: wood",bedroom,3
prod1080,"Bar stool; size: M, color: black, finish: diamonds",kitchen,18
prod1081,"Stand; size: S, color: brown, finish: chrome",bedroom,28
prod1082,"TV stand; size: XL, color: blue, finish: gold",kitchen,1
prod1083,"TV stand; size: L, color: purple, finish: platinum",bedroom,13
prod1084,"Sofa; size: XL, color: white, finish: resin",livingroom,23
prod1085,"End table; size: M, color: white, finish: varnish",bedroom,29
prod1086,"Stand; size: S, color: white, finish: resin",livingroom,11
prod1087,"Desk; size: S, color: black, finish: bare",livingroom,17
prod1088,"TV stand; size: S, color: red, finish: platinum",livingroom,13
prod1089,"Coffee table; size: M, color: gold, finish: resin",bedroom,5
prod1090,"Stool; size: L, color: silver, finish: diamonds",kitchen,8
prod1091,"Bar stool; size: XL, color: purple, finish: wood",livingroom,19
prod1092,"TV stand; size: XL, color: bronze, finish: oil",bedroom,4
prod1093,"Desk; size: S, color: black, finish: oil",bedroom,16
prod1094,"Bed frame; size: M, color: silver, finish: diamonds",bedroom,14
prod1095,"Book shelf; size: L, color: silver, finish: platinum",bedroom,21
prod1096,"Dresser; size: M, color: purple, finish: diamonds",bedroom,4
prod1097,"End table; size: L, color: brown, finish: varnish",bedroom,13
prod1098,"Stand; size: S, color: bronze, finish: resin",livingroom,12
prod1099,"Sofa; size: XL, color: green, finish: gold",kitchen,26
prod1100,"Coffee table; size: M, color: red, finish: platinum",kitchen,2
prod1101,"Coffee table; size: XL, color: gold, finish: platinum",kitchen,16
prod1102,"Dining table; size: XL, color: white, finish: oil",livingroom,4
prod1103,"Dining table; size: L, color: red, finish: platinum",livingroom,2
prod1104,"Stool; size: XL, color: brown, finish: lacquer",kitchen,19
prod1105,"Coffee table; size: L, color: green, finish: bare",bedroom,8
prod1106,"Coffee table; size: L, color: bronze, finish: silver",bedroom,19
prod1107,"End table; size: L, color: bronze, finish: wood",bedroom,26
prod1108,"Stool; size: XL, color: black, finish: lacquer",kitchen,17
prod1109,"Bed frame; size: S, color: red, finish: platinum",bedroom,10
prod1110,"End table; size: S, color: bronze, finish: oil",bedroom,20
prod1111,"Stool; size: M, color: silver, finish: varnish",livingroom,27
prod1112,"Dining table; size: S, color: red, finish: lacquer",livingroom,5
prod1113,"End table; size: S, color: bronze, finish: lacquer",bedroom,3
prod1114,"Sofa; size: M, color: white, finish: silver",kitchen,11
prod1115,"End table; size: M, color: black, finish: varnish",bedroom,25
prod1116,"Dining table; size: M, color: white, finish: paint",kitchen,14
prod1117,"Dresser; size: L, color: gold, finish: varnish",kitchen,16
prod1118,"L-shaped sofa; size: XL, color: gold, finish: lacquer",kitchen,3
prod1119,"Dining table; size: L, color: green, finish: chrome",livingroom,22
prod1120,"Sofa; size: L, color: gold, finish: wood",kitchen,14
prod1121,"L-shaped sofa; size: L, color: red, finish: paint",bedroom,11
prod1122,"Dresser; size: XL, color: purple, finish: platinum",bedroom,6
prod1123,"Stand; size: M, color: purple, finish: gold",kitchen,14
prod1124,"Dining table; size: XL, color: white, finish: paint",livingroom,2
prod1125,"Bed frame; size: L, color: black, finish: diamonds",bedroom,0
prod1126,"Bed frame; size: M, color: red, finish: oil",kitchen,12
prod1127,"Stand; size: L, color: red, finish: gold",kitchen,13
prod1128,"Stand; size: S, color: bronze, finish: lacquer",kitchen,10
prod1129,"Stand; size: M, color: brown, finish: wood",kitchen,4
prod1130,"Bed frame; size: L, color: brown, finish: lacquer",livingroom,14
prod1131,"L-shaped sofa; size: S, color: white, finish: gold",kitchen,14
prod1132,"Stand; size: S, color: red, finish: paint",bedroom,7
prod1133,"Sofa; size: XL, color: gold, finish: platinum",bedroom,23
prod1134,"Dining table; size: XL, color: black, finish: wood",livingroom,15
prod1135,"Stool; size: XL, color: brown, finish: silver",livingroom,11
prod1136,"Stand; size: M, color: brown, finish: lacquer",kitchen,3
prod1137,"Desk; size: L, color: bronze, finish: lacquer",bedroom,9
prod1138,"End table; size: S, color: blue, finish: oil",kitchen,3
prod1139,"Stool; size: XL, color: blue, finish: lacquer",kitchen,4
prod1140,"End table; size: XL, color: black, finish: chrome",kitchen,12
prod1141,"Dresser; size: L, color: green, finish: paint",livingroom,14
prod1142,"Sofa; size: S, color: silver, finish: platinum",bedroom,27
prod1143,"Book shelf; size: XL, color: silver, finish: chrome",bedroom,26
prod1144,"Sofa; size: L, color: green, finish: diamonds",livingroom,8
prod1145,"Stool; size: S, color: brown, finish: paint",kitchen,0
prod1146,"Stool; size: L, color: silver, finish: gold",bedroom,16
prod1147,"Coffee table; size: XL, color: purple, finish: paint",kitchen,14
prod1148,"TV stand; size: M, color: white, finish: varnish",bedroom,22
prod1149,"Sofa; size: S, color: red, finish: gold",bedroom,29
prod1150,"TV stand; size: XL, color: silver, finish: diamonds",kitchen,12
prod1151,"L-shaped sofa; size: XL, color: silver, finish: bare",livingroom,23
prod1152,"Stool; size: S, color: green, finish: lacquer",bedroom,7
prod1153,"TV stand; size: M, color: silver, finish: silver",livingroom,25
prod1154,"TV stand; size: S, color: black, finish: diamonds",livingroom,20
prod1155,"Bed frame; size: XL, color: blue, finish: chrome",kitchen,25
prod1156,"Book shelf; size: XL, color: brown, finish: wood",livingroom,5
prod1157,"End table; size: XL, color: white, finish: resin",bedroom,16
prod1158,"Dresser; size: L, color: purple, finish: chrome",kitchen,14
prod1159,"Sofa; size: M, color: purple, finish: resin",bedroom,15
prod1160,"L-shaped sofa; size: S, color: white, finish: varnish",kitchen,20
prod1161,"Coffee table; size: XL, color: green, finish: bare",livingroom,16
prod1162,"Desk; size: XL, color: blue, finish: diamonds",bedroom,19
prod1163,"Book shelf; size: M, color: brown, finish: paint",livingroom,23
prod1164,"Bar stool; size: XL, color: brown, finish: silver",kitchen,20
prod1165,"End table; size: XL, color: blue, finish: varnish",livingroom,18
prod1166,"TV stand; size: L, color: red, finish: paint",kitchen,18
prod1167,"TV stand; size: M, color: brown, finish: gold",livingroom,14
prod1168,"Dresser; size: XL, color: black, finish: oil",bedroom,10
prod1169,"L-shaped sofa; size: M, color: silver, finish: platinum",bedroom,4
prod1170,"End table; size: S, color: brown, finish: lacquer",kitchen,9
prod1171,"L-shaped sofa; size: L, color: purple, finish: diamonds",kitchen,29
prod1172,"Stool; size: L, color: white, finish: chrome",livingroom,1
prod1173,"Coffee table; size: XL, color: bronze, finish: diamonds",livingroom,5
prod1174,"Dresser; size: M, color: blue, finish: lacquer",kitchen,28
prod1175,"Coffee table; size: XL, color: red, finish: paint",livingroom,3
prod1176,"Bar stool; size: L, color: black, finish: oil",bedroom,5
prod1177,"TV stand; size: XL, color: blue, finish: resin",bedroom,16
prod1178,"L-shaped sofa; size: L, color: purple, finish: platinum",livingroom,2
prod1179,"Dining table; size: M, color: black, finish: chrome",kitchen,7
prod1180,"Dresser; size: M, color: white, finish: silver",kitchen,4
prod1181,"Sofa; size: XL, color: green, finish: oil",livingroom,11
prod1182,"TV stand; size: S, color: black, finish: diamonds",bedroom,24
prod1183,"Desk; size: XL, color: gold, finish: wood",bedroom,20
prod1184,"Coffee table; size: L, color: silver, finish: gold",livingroom,26
prod1185,"Desk; size: S, color: white, finish: resin",bedroom,29
prod1186,"Sofa; size: L, color: bronze, finish: varnish",bedroom,25
prod1187,"Desk; size: S, color: blue, finish: paint",kitchen,14
prod1188,"Dresser; size: M, color: green, finish: silver",livingroom,16
prod1189,"Bed frame; size: XL, color: red, finish: lacquer",livingroom,22
prod1190,"Dining table; size: M, color: white, finish: oil",livingroom,14
prod1191,"Dresser; size: M, color: black, finish: paint",kitchen,0
prod1192,"Stand; size: S, color: black, finish: gold",kitchen,1
prod1193,"Coffee table; size: M, color: brown, finish: gold",livingroom,17
prod1194,"Stool; size: M, color: purple, finish: gold",livingroom,28
prod1195,"Coffee table; size: M, color: purple, finish: wood",kitchen,27
prod1196,"End table; size: S, color: blue, finish: chrome",kitchen,17
prod1197,"Dining table; size: S, color: brown, finish: diamonds",kitchen,3
prod1198,"Coffee table; size: XL, color: brown, finish: resin",bedroom,27
prod1199,"L-shaped sofa; size: S, color: black, finish: resin",livingroom,8
prod1200,"Book shelf; size: S, color: brown, finish: oil",kitchen,16
prod1201,"Desk; size: XL, color: blue, finish: oil",livingroom,20
prod1202,"TV stand; size: XL, color: bronze, finish: diamonds",livingroom,8
prod1203,"Desk; size: L, color: red, finish: oil",kitchen,3
prod1204,"L-shaped sofa; size: M, color: black, finish: platinum",kitchen,2
prod1205,"Book shelf; size: XL, color: brown, finish: bare",kitchen,6
prod1206,"Bed frame; size: XL, color: gold, finish: lacquer",kitchen,28
prod1207,"Dresser; size: L, color: red, finish: wood",livingroom,29
prod1208,"Bed frame; size: XL, color: green, finish: bare",bedroom,4
prod1209,"Desk; size: XL, color: silver, finish: paint",livingroom,14
prod1210,"TV stand; size: XL, color: bronze, finish: wood",bedroom,15
prod1211,"Sofa; size: M, color: black, finish: bare",livingroom,16
prod1212,"TV stand; size: L, color: silver, finish: platinum",livingroom,8
prod1213,"Sofa; size: M, color: purple, finish: chrome",bedroom,26
prod1214,"Sofa; size: L, color: bronze, finish: paint",livingroom,14
prod1215,"Book shelf; size: M, color: bronze, finish: paint",bedroom,19
prod1216,"Dresser; size: XL, color: white, finish: diamonds",bedroom,10
prod1217,"Sofa; size: XL, color: gold, finish: oil",livingroom,10
prod1218,"Desk; size: XL, color: white, finish: oil",bedroom,12
prod1219,"L-shaped sofa; size: S, color: green, finish: silver",bedroom,17
prod1220,"TV stand; size: S, color: silver, finish: resin",kitchen,27
prod1221,"Stand; size: L, color: silver, finish: platinum",bedroom,14
prod1222,"Sofa; size: M, color: purple, finish: paint",livingroom,16
prod1223,"Book shelf; size: M, color: black, finish: platinum",kitchen,11
prod1224,"Book shelf; size: S, color: red, finish: bare",bedroom,7
prod1225,"Stool; size: L, color: white, finish: resin",kitchen,28
prod1226,"Bar stool; size: L, color: bronze, finish: diamonds",kitchen,12
prod1227,"TV stand; size: L, color: blue, finish: platinum",bedroom,9
prod1228,"Desk; size: L, color: blue, finish: bare",kitchen,18
prod1229,"Stool; size: XL, color: bronze, finish: diamonds",livingroom,29
prod1230,"Stand; size: S, color: white, finish: silver",bedroom,22
prod1231,"Stool; size: M, color: bronze, finish: oil",livingroom,10
prod1232,"Book shelf; size: S, color: silver, finish: resin",bedroom,1
prod1233,"Book shelf; size: S, color: purple, finish: varnish",bedroom,6
prod1234,"Dresser; size: S, color: gold, finish: varnish",kitchen,18
prod1235,"Book shelf; size: L, color: blue, finish: oil",bedroom,23
prod1236,"End table; size: L, color: purple, finish: resin",bedroom,29
prod1237,"Dresser; size: M, color: silver, finish: wood",livingroom,28
prod1238,"Dining table; size: M, color: brown, finish: diamonds",livingroom,17
prod1239,"Desk; size: S, color: purple, finish: varnish",kitchen,26
prod1240,"Dresser; size: L, color: bronze, finish: platinum",kitchen,26
prod1241,"TV stand; size: XL, color: black, finish: varnish",kitchen,10
