prod_id,description,prod_type,qty_avail
prod2416,"L-shaped sofa; size: S, color: blue, finish: varnish",bedroom,27
prod2417,"TV stand; size: L, color: gold, finish: varnish",livingroom,26
prod2418,"Coffee table; size: S, color: white, finish: chrome",livingroom,24
prod2419,"Book shelf; size: M, color: gold, finish: oil",livingroom,19
prod2420,"Sofa; size: L, color: bronze, finish: bare",livingroom,5
prod2421,"Book shelf; size: L, color: black, finish: paint",bedroom,17
prod2422,"End table; size: S, color: bronze, finish: wood",livingroom,1
prod2423,"TV stand; size: S, color: silver, finish: wood",kitchen,26
prod2424,"End table; size: L, color: purple, finish: silver",bedroom,2
prod2425,"Stand; size: M, color: bronze, finish: gold",kitchen,12
prod2426,"Dining table; size: XL, color: black, finish: resin",livingroom,19
prod2427,"Bar stool; size: M, color: white, finish: platinum",kitchen,25
prod2428,"Bar stool; size: XL, color: gold, finish: resin",kitchen,3
prod2429,"Dining table; size: XL, color: white, finish: gold",livingroom,20
prod2430,"Sofa; size: S, color: red, finish: gold",livingroom,11
prod2431,"Bed frame; size: S, color: purple, finish: chrome",bedroom,24
prod2432,"L-shaped sofa; size: L, color: black, finish: lacquer",bedroom,13
prod2433,"End table; size: L, color: gold, finish: resin",livingroom,28
prod2434,"Bed frame; size: M, color: purple, finish: resin",livingroom,20
prod2435,"Desk; size: M, color: black, finish: oil",kitchen,23
prod2436,"Book shelf; size: S, color: white, finish: bare",kitchen,26
prod2437,"Sofa; size: M, color: blue, finish: lacquer",livingroom,29
prod2438,"Bar stool; size: S, color: brown, finish: resin",kitchen,22
prod2439,"Stool; size: M, color: gold, finish: oil",kitchen,14
prod2440,"Desk; size: M, color: black, finish: platinum",kitchen,16
prod2441,"L-shaped sofa; size: XL, color: red, finish: oil",livingroom,24
prod2442,"Dresser; size: L, color: silver, finish: diamonds",kitchen,17
prod2443,"End table; size: L, color: white, finish: oil",bedroom,29
prod2444,"Bed frame; size: L, color: black, finish: oil",bedroom,13
prod2445,"Desk; size: S, color: gold, finish: paint",bedroom,10
prod2446,"Sofa; size: M, color: brown, finish: wood",bedroom,23
prod2447,"TV stand; size: L, color: red, finish: diamonds",kitchen,22
prod2448,"Coffee table; size: XL, color: green, finish: bare",kitchen,0
prod2449,"Dining table; size: L, color: purple, finish: resin",kitchen,19
prod2450,"Book shelf; size: XL, color: silver, finish: platinum",bedroom,16
prod2451,"End table; size: XL, color: black, finish: bare",kitchen,19
prod2452,"Dresser; size: XL, color: brown, finish: chrome",livingroom,8
prod2453,"End table; size: S, color: brown, finish: resin",kitchen,23
prod2454,"Stand; size: XL, color: blue, finish: diamonds",livingroom,22
prod2455,"Stool; size: L, color: black, finish: lacquer",bedroom,11
prod2456,"Dresser; size: S, color: gold, finish: gold",livingroom,2
prod2457,"Stand; size: XL, color: bronze, finish: bare",livingroom,11
prod2458,"Book shelf; size: S, color: bronze, finish: resin",kitchen,20
prod2459,"Coffee table; size: XL, color: green, finish: oil",livingroom,13
prod2460,"End table; size: XL, color: black, finish: platinum",livingroom,29
prod2461,"Bar stool; size: L, color: white, finish: gold",bedroom,13
prod2462,"L-shaped sofa; size: XL, color: red, finish: silver",kitchen,6
prod2463,"Coffee table; size: L, color: blue, finish: platinum",bedroom,16
prod2464,"Desk; size: XL, color: purple, finish: varnish",kitchen,11
prod2465,"Stand; size: S, color: silver, finish: varnish",bedroom,13
prod2466,"Bed frame; size: L, color: white, finish: silver",bedroom,2
prod2467,"Sofa; size: L, color: black, finish: gold",livingroom,12
prod2468,"Sofa; size: M, color: black, finish: silver",livingroom,10
prod2469,"Dining table; size: S, color: purple, finish: bare",kitchen,9
prod2470,"TV stand; size: XL, color: gold, finish: resin",bedroom,6
prod2471,"Bar stool; size: L, color: green, finish: bare",livingroom,1
prod2472,"End table; size: M, color: green, finish: chrome",livingroom,24
prod2473,"Stand; size: XL, color: blue, finish: oil",bedroom,27
prod2474,"Bed frame; size: S, color: green, finish: silver",kitchen,2
prod2475,"L-shaped sofa; size: S, color: white, finish: resin",livingroom,11
prod2476,"Dresser; size: L, color: green, finish: silver",bedroom,14
prod2477,"Book shelf; size: L, color: gold, finish: gold",kitchen,9
prod2478,"L-shaped sofa; size: S, color: gold, finish: bare",livingroom,7
prod2479,"Bar stool; size: L, color: bronze, finish: oil",bedroom,0
prod2480,"Stand; size: M, color: green, finish: diamonds",bedroom,13
prod2481,"End table; size: M, color: gold, finish: lacquer",kitchen,6
prod2482,"Book shelf; size: XL, color: silver, finish: lacquer",livingroom,4
prod2483,"L-shaped sofa; size: L, color: white, finish: chrome",livingroom,26
prod2484,"Coffee table; size: XL, color: black, finish: bare",kitchen,25
prod2485,"Stand; size: M, color: gold, finish: platinum",kitchen,16
prod2486,"L-shaped sofa; size: XL, color: black, finish: bare",kitchen,23
prod2487,"Sofa; size: S, color: brown, finish: resin",livingroom,7
prod2488,"Sofa; size: S, color: green, finish: platinum",bedroom,18
prod2489,"Dresser; size: M, color: black, finish: wood",bedroom,7
prod2490,"Dining table; size: L, color: green, finish: oil",kitchen,16
prod2491,"Book shelf; size: XL, color: purple, finish: oil",bedroom,11
prod2492,"L-shaped sofa; size: M, color: brown, finish: resin",kitchen,11
prod2493,"L-shaped sofa; size: M, color: blue, finish: resin",kitchen,2
prod2494,"Dresser; size: S, color: red, finish: lacquer",livingroom,28
prod2495,"L-shaped sofa; size: XL, color: black, finish: paint",bedroom,12
prod2496,"TV stand; size: S, color: silver, finish: chrome",kitchen,8
prod2497,"Stand; size: L, color: silver, finish: wood",livingroom,15
prod2498,"TV stand; size: S, color: red, finish: silver",bedroom,3
prod2499,"Bar stool; size: L, color: brown, finish: silver",kitchen,6
prod2500,"Dining table; size: S, color: blue, finish: gold",bedroom,21
prod2501,"Book shelf; size: L, color: red, finish: gold",livingroom,1
prod2502,"Stand; size: M, color: green, finish: diamonds",bedroom,2
prod2503,"Desk; size: S, color: purple, finish: oil",livingroom,21
prod2504,"L-shaped sofa; size: S, color: red, finish: diamonds",livingroom,27
prod2505,"TV stand; size: L, color: white, finish: bare",bedroom,22
prod2506,"Stand; size: M, color: purple, finish: diamonds",livingroom,8
prod2507,"Coffee table; size: L, color: green, finish: lacquer",kitchen,23
prod2508,"Bar stool; size: M, color: white, finish: resin",kitchen,6
prod2509,"Coffee table; size: S, color: brown, finish: platinum",bedroom,10
prod2510,"Book shelf; size: S, color: bronze, finish: platinum",bedroom,15
prod2511,"Desk; size: M, color: brown, finish: resin",livingroom,8
prod2512,"Bar stool; size: L, color: green, finish: varnish",livingroom,19
prod2513,"Stool; size: L, color: green, finish: gold",livingroom,0
prod2514,"End table; size: XL, color: purple, finish: wood",bedroom,7
prod2515,"TV stand; size: XL, color: black, finish: diamonds",kitchen,17
prod2516,"Dresser; size: L, color: silver, finish: chrome",kitchen,20
prod2517,"Bar stool; size: S, color: black, finish: paint",kitchen,13
prod2518,"L-shaped sofa; size: M, color: black, finish: diamonds",livingroom,25
prod2519,"TV stand; size: S, color: green, finish: paint",livingroom,3
prod2520,"Stool; size: S, color: green, finish: diamonds",livingroom,9
prod2521,"Dining table; size: S, color: bronze, finish: chrome",kitchen,19
prod2522,"Desk; size: S, color: white, finish: gold",bedroom,15
prod2523,"Desk; size: L, color: bronze, finish: lacquer",livingroom,1
prod2524,"Desk; size: M, color: white, finish: paint",livingroom,28
prod2525,"Desk; size: M, color: red, finish: gold",livingroom,4
prod2526,"Desk; size: S, color: white, finish: chrome",livingroom,17
prod2527,"Sofa; size: L, color: white, finish: diamonds",bedroom,20
prod2528,"Coffee table; size: L, color: white, finish: oil",kitchen,7
prod2529,"Book shelf; size: L, color: blue, finish: lacquer",kitchen,22
prod2530,"Dresser; size: S, color: gold, finish: resin",kitchen,27
prod2531,"Stool; size: S, color: black, finish: platinum",livingroom,27
prod2532,"Book shelf; size: L, color: white, finish: lacquer",bedroom,24
prod2533,"L-shaped sofa; size: M, color: red, finish: resin",kitchen,24
prod2534,"Sofa; size: S, color: brown, finish: silver",bedroom,13
prod2535,"Book shelf; size: XL, color: white, finish: chrome",kitchen,14
prod2536,"Bar stool; size: L, color: blue, finish: lacquer",bedroom,14
prod2537,"Coffee table; size: M, color: silver, finish: varnish",livingroom,8
prod2538,"Dresser; size: XL, color: purple, finish: resin",kitchen,7
prod2539,"Desk; size: L, color: red, finish: lacquer",livingroom,13
prod2540,"Bar stool; size: XL, color: white, finish: paint",bedroom,27
prod2541,"Bar stool; size: S, color: purple, finish: diamonds",kitchen,21
prod2542,"Stand; size: XL, color: green, finish: paint",kitchen,12
prod2543,"Dining table; size: XL, color: green, finish: gold",bedroom,27
prod2544,"Book shelf; size: S, color: red, finish: varnish",kitchen,14
prod2545,"Dining table; size: L, color: red, finish: varnish",bedroom,15
prod2546,"Dining table; size: S, color: brown, finish: gold",bedroom,16
prod2547,"End table; size: L, color: bronze, finish: lacquer",bedroom,9
prod2548,"Stand; size: M, color: silver, finish: diamonds",kitchen,12
prod2549,"Desk; size: XL, color: gold, finish: paint",kitchen,10
prod2550,"Sofa; size: S, color: green, finish: oil",livingroom,16
prod2551,"Coffee table; size: L, color: purple, finish: chrome",livingroom,25
prod2552,"Desk; size: M, color: black, finish: bare",livingroom,21
prod2553,"Desk; size: S, color: gold, finish: platinum",kitchen,16
prod2554,"Book shelf; size: M, color: blue, finish: resin",kitchen,6
prod2555,"Bed frame; size: XL, color: red, finish: lacquer",livingroom,7
prod2556,"Sofa; size: M, color: white, finish: resin",kitchen,11
prod2557,"Sofa; size: M, color: brown, finish: platinum",livingroom,23
prod2558,"TV stand; size: S, color: silver, finish: gold",kitchen,29
prod2559,"Coffee table; size: M, color: silver, finish: diamonds",kitchen,22
prod2560,"Bed frame; size: S, color: black, finish: platinum",bedroom,0
prod2561,"Bar stool; size: XL, color: red, finish: chrome",kitchen,11
prod2562,"Desk; size: S, color: brown, finish: wood",kitchen,21
prod2563,"Desk; size: S, color: red, finish: silver",kitchen,28
prod2564,"Coffee table; size: S, color: red, finish: oil",bedroom,9
prod2565,"Sofa; size: XL, color: blue, finish: chrome",livingroom,2
prod2566,"Stand; size: XL, color: black, finish: paint",livingroom,26
prod2567,"End table; size: S, color: white, finish: bare",kitchen,9
prod2568,"Dresser; size: L, color: blue, finish: silver",livingroom,11
prod2569,"Coffee table; size: M, color: black, finish: diamonds",kitchen,26
prod2570,"L-shaped sofa; size: S, color: bronze, finish: lacquer",kitchen,25
prod2571,"Book shelf; size: XL, color: bronze, finish: oil",livingroom,12
prod2572,"Dresser; size: M, color: black, finish: chrome",livingroom,17
prod2573,"End table; size: S, color: blue, finish: oil",livingroom,4
prod2574,"Dining table; size: XL, color: brown, finish: diamonds",bedroom,9
prod2575,"TV stand; size: S, color: blue, finish: chrome",bedroom,17
prod2576,"Stool; size: L, color: silver, finish: wood",kitchen,22
prod2577,"L-shaped sofa; size: L, color: bronze, finish: bare",livingroom,27
prod2578,"Stand; size: L, color: green, finish: platinum",livingroom,10
prod2579,"Dining table; size: M, color: blue, finish: platinum",bedroom,13
prod2580,"Bed frame; size: L, color: green, finish: varnish",bedroom,7
prod2581,"Book shelf; size: S, color: blue, finish: paint",bedroom,1
prod2582,"Dining table; size: L, color: gold, finish: oil",livingroom,13
prod2583,"Dining table; size: XL, color: blue, finish: lacquer",kitchen,24
prod2584,"Book shelf; size: XL, color: red, finish: silver",kitchen,14
prod2585,"L-shaped sofa; size: M, color: green, finish: paint",kitchen,26
prod2586,"Dining table; size: M, color: bronze, finish: silver",kitchen,9
prod2587,"Dresser; size: M, color: brown, finish: resin",livingroom,22
prod2588,"End table; size: XL, color: blue, finish: platinum",kitchen,18
prod2589,"Sofa; size: S, color: blue, finish: oil",livingroom,20
prod2590,"Bed frame; size: XL, color: green, finish: diamonds",bedroom,6
prod2591,"Sofa; size: L, color: gold, finish: varnish",livingroom,7
prod2592,"Coffee table; size: S, color: white, finish: paint",livingroom,3
prod2593,"L-shaped sofa; size: M, color: gold, finish: lacquer",bedroom,25
prod2594,"TV stand; size: M, color: green, finish: lacquer",kitchen,20
prod2595,"Coffee table; size: L, color: black, finish: varnish",kitchen,20
prod2596,"TV stand; size: M, color: brown, finish: oil",bedroom,3
prod2597,"Stand; size: XL, color: bronze, finish: resin",livingroom,21
prod2598,"End table; size: XL, color: blue, finish: diamonds",kitchen,12
prod2599,"Desk; size: S, color: green, finish: varnish",bedroom,19
prod2600,"Bed frame; size: L, color: gold, finish: oil",bedroom,21
prod2601,"Stand; size: S, color: silver, finish: paint",bedroom,1
prod2602,"Coffee table; size: L, color: gold, finish: chrome",bedroom,25
prod2603,"Desk; size: XL, color: bronze, finish: wood",livingroom,14
prod2604,"Stand; size: M, color: green, finish: wood",kitchen,17
prod2605,"Dresser; size: M, color: purple, finish: lacquer",livingroom,17
prod2606,"Coffee table; size: L, color: black, finish: diamonds",livingroom,13
prod2607,"Bar stool; size: L, color: brown, finish: chrome",livingroom,5
prod2608,"Dining table; size: XL, color: red, finish: varnish",livingroom,20
prod2609,"Bar stool; size: S, color: black, finish: oil",livingroom,15
prod2610,"Bed frame; size: L, color: white, finish: paint",kitchen,9
prod2611,"Desk; size: S, color: black, finish: wood",livingroom,13
prod2612,"Bed frame; size: S, color: black, finish: bare",livingroom,6
prod2613,"L-shaped sofa; size: XL, color: white, finish: platinum",bedroom,21
prod2614,"Bed frame; size: S, color: black, finish: bare",livingroom,28
prod2615,"Dining table; size: S, color: silver, finish: varnish",livingroom,23
prod2616,"Bed frame; size: L, color: gold, finish: platinum",livingroom,1
prod2617,"Sofa; size: S, color: purple, finish: oil",bedroom,6
prod2618,"Sofa; size: M, color: gold, finish: oil",livingroom,8
prod2619,"Book shelf; size: M, color: red, finish: oil",bedroom,19
prod2620,"Book shelf; size: S, color: black, finish: paint",livingroom,28
prod2621,"TV stand; size: XL, color: purple, finish: bare",bedroom,21
prod2622,"Stand; size: L, color: green, finish: chrome",bedroom,13
prod2623,"Coffee table; size: L, color: red, finish: oil",livingroom,2
prod2624,"Coffee table; size: XL, color: brown, finish: varnish",bedroom,19
prod2625,"Bed frame; size: XL, color: blue, finish: diamonds",kitchen,5
prod2626,"Stool; size: M, color: gold, finish: silver",livingroom,2
prod2627,"L-shaped sofa; size: S, color: blue, finish: bare",bedroom,8
prod2628,"Dining table; size: S, color: gold, finish: varnish",kitchen,11
prod2629,"Sofa; size: L, color: green, finish: bare",kitchen,6
prod2630,"TV stand; size: M, color: bronze, finish: bare",bedroom,2
prod2631,"Coffee table; size: M, color: blue, finish: oil",bedroom,14
prod2632,"Coffee table; size: XL, color: purple, finish: platinum",bedroom,19
prod2633,"Coffee table; size: XL, color: white, finish: lacquer",livingroom,17
prod2634,"Stool; size: XL, color: gold, finish: lacquer",kitchen,27
prod2635,"TV stand; size: S, color: brown, finish: bare",kitchen,13
prod2636,"Dining table; size: S, color: green, finish: silver",bedroom,11
prod2637,"Dining table; size: S, color: blue, finish: silver",kitchen,8
prod2638,"Dining table; size: XL, color: gold, finish: oil",kitchen,13
prod2639,"L-shaped sofa; size: S, color: green, finish: paint",kitchen,16
prod2640,"Coffee table; size: L, color: blue, finish: oil",bedroom,1
prod2641,"Coffee table; size: S, color: purple, finish: lacquer",bedroom,26
prod2642,"Book shelf; size: XL, color: gold, finish: varnish",bedroom,5
prod2643,"Dining table; size: M, color: bronze, finish: platinum",bedroom,16
prod2644,"TV stand; size: L, color: silver, finish: chrome",bedroom,26
prod2645,"Bar stool; size: S, color: gold, finish: varnish",livingroom,16
prod2646,"Bed frame; size: XL, color: green, finish: wood",bedroom,10
prod2647,"Stand; size: M, color: silver, finish: diamonds",livingroom,16
prod2648,"Stool; size: M, color: silver, finish: silver",livingroom,19
prod2649,"Bar stool; size: XL, color: black, finish: wood",kitchen,9
prod2650,"Dining table; size: M, color: green, finish: paint",livingroom,10
prod2651,"Book shelf; size: L, color: purple, finish: varnish",livingroom,19
prod2652,"Bar stool; size: L, color: blue, finish: bare",bedroom,23
prod2653,"L-shaped sofa; size: L, color: white, finish: lacquer",livingroom,25
prod2654,"Desk; size: M, color: red, finish: silver",livingroom,4
prod2655,"Stool; size: S, color: silver, finish: resin",livingroom,1
prod2656,"TV stand; size: M, color: silver, finish: resin",livingroom,22
prod2657,"TV stand; size: XL, color: gold, finish: lacquer",kitchen,13
prod2658,"Bed frame; size: L, color: green, finish: silver",bedroom,19
prod2659,"Dresser; size: M, color: brown, finish: gold",bedroom,4
prod2660,"Bed frame; size: S, color: black, finish: bare",livingroom,8
prod2661,"Stand; size: XL, color: black, finish: wood",kitchen,8
prod2662,"Bed frame; size: S, color: green, finish: chrome",livingroom,24
prod2663,"Desk; size: M, color: purple, finish: gold",kitchen,5
prod2664,"TV stand; size: M, color: gold, finish: oil",livingroom,10
prod2665,"Dresser; size: M, color: white, finish: oil",bedroom,6
prod2666,"Dresser; size: M, color: bronze, finish: diamonds",livingroom,7
prod2667,"TV stand; size: M, color: black, finish: lacquer",kitchen,26
prod2668,"Stand; size: M, color: purple, finish: varnish",kitchen,27
prod2669,"Coffee table; size: S, color: green, finish: chrome",bedroom,9
prod2670,"Desk; size: XL, color: gold, finish: diamonds",bedroom,2
prod2671,"Bed frame; size: S, color: brown, finish: resin",kitchen,22
prod2672,"Coffee table; size: S, color: red, finish: silver",kitchen,8
prod2673,"Dining table; size: XL, color: purple, finish: diamonds",livingroom,19
prod2674,"Dresser; size: S, color: purple, finish: varnish",bedroom,7
prod2675,"End table; size: M, color: white, finish: chrome",bedroom,4
prod2676,"Coffee table; size: M, color: silver, finish: wood",kitchen,2
prod2677,"L-shaped sofa; size: S, color: black, finish: silver",livingroom,8
prod2678,"Bar stool; size: XL, color: red, finish: paint",kitchen,8
prod2679,"Bed frame; size: L, color: black, finish: chrome",bedroom,10
prod2680,"Bar stool; size: L, color: white, finish: chrome",livingroom,9
prod2681,"Dining table; size: XL, color: bronze, finish: diamonds",bedroom,22
prod2682,"Bed frame; size: M, color: white, finish: diamonds",bedroom,10
prod2683,"Stool; size: L, color: gold, finish: oil",livingroom,15
prod2684,"Coffee table; size: M, color: red, finish: varnish",bedroom,7
prod2685,"Dining table; size: L, color: brown, finish: wood",livingroom,2
prod2686,"Sofa; size: L, color: silver, finish: wood",bedroom,7
prod2687,"End table; size: XL, color: green, finish: bare",kitchen,1
prod2688,"Sofa; size: M, color: gold, finish: platinum",livingroom,18
prod2689,"Desk; size: S, color: green, finish: bare",bedroom,22
prod2690,"End table; size: L, color: brown, finish: platinum",kitchen,19
prod2691,"Coffee table; size: M, color: gold, finish: platinum",bedroom,13
prod2692,"End table; size: L, color: bronze, finish: gold",livingroom,24
prod2693,"Dresser; size: XL, color: blue, finish: bare",kitchen,15
prod2694,"Desk; size: M, color: green, finish: paint",kitchen,21
prod2695,"Coffee table; size: XL, color: gold, finish: resin",bedroom,4
prod2696,"Dresser; size: M, color: green, finish: wood",kitchen,15
prod2697,"Bed frame; size: L, color: purple, finish: diamonds",kitchen,7
prod2698,"Coffee table; size: S, color: gold, finish: varnish",kitchen,6
prod2699,"TV stand; size: L, color: black, finish: oil",livingroom,6
prod2700,"Desk; size: L, color: brown, finish: bare",kitchen,13
prod2701,"Dresser; size: M, color: silver, finish: wood",bedroom,20
prod2702,"Dining table; size: S, color: bronze, finish: oil",livingroom,22
prod2703,"Dining table; size: S, color: white, finish: gold",bedroom,10
prod2704,"Stool; size: M, color: blue, finish: varnish",bedroom,2
prod2705,"L-shaped sofa; size: L, color: black, finish: varnish",livingroom,21
prod2706,"Dresser; size: S, color: red, finish: resin",bedroom,0
prod2707,"End table; size: S, color: purple, finish: chrome",kitchen,28
prod2708,"Sofa; size: S, color: silver, finish: wood",bedroom,4
prod2709,"Book shelf; size: M, color: purple, finish: varnish",livingroom,16
prod2710,"Coffee table; size: S, color: blue, finish: lacquer",bedroom,8
prod2711,"TV stand; size: XL, color: green, finish: paint",kitchen,21
prod2712,"L-shaped sofa; size: XL, color: black, finish: lacquer",bedroom,26
prod2713,"Dresser; size: M, color: brown, finish: silver",kitchen,20
prod2714,"End table; size: L, color: gold, finish: resin",kitchen,3
prod2715,"TV stand; size: L, color: white, finish: platinum",bedroom,12
prod2716,"Dining table; size: M, color: silver, finish: lacquer",livingroom,28
prod2717,"TV stand; size: S, color: blue, finish: platinum",kitchen,0
prod2718,"End table; size: L, color: silver, finish: wood",livingroom,23
prod2719,"Stool; size: XL, color: silver, finish: varnish",bedroom,11
prod2720,"Coffee table; size: S, color: green, finish: varnish",kitchen,18
prod2721,"TV stand; size: XL, color: black, finish: resin",livingroom,23
prod2722,"Dresser; size: M, color: black, finish: wood",livingroom,15
prod2723,"Desk; size: XL, color: bronze, finish: wood",kitchen,14
prod2724,"Coffee table; size: S, color: green, finish: diamonds",livingroom,26
prod2725,"Dining table; size: XL, color: green, finish: resin",livingroom,2
prod2726,"L-shaped sofa; size: L, color: gold, finish: resin",bedroom,7
prod2727,"End table; size: M, color: red, finish: oil",bedroom,14
prod2728,"Book shelf; size: XL, color: brown, finish: diamonds",kitchen,15
prod2729,"TV stand; size: S, color: silver, finish: diamonds",livingroom,6
prod2730,"Sofa; size: XL, color: gold, finish: chrome",bedroom,8
prod2731,"Bed frame; size: XL, color: black, finish: paint",kitchen,8
prod2732,"Dining table; size: M, color: purple, finish: bare",kitchen,5
prod2733,"Dining table; size: S, color: black, finish: resin",kitchen,17
prod2734,"Book shelf; size: L, color: brown, finish: varnish",bedroom,16
prod2735,"Dresser; size: L, color: silver, finish: platinum",livingroom,0
prod2736,"Dining table; size: M, color: brown, finish: chrome",bedroom,27
prod2737,"Bar stool; size: S, color: white, finish: gold",bedroom,22
prod2738,"L-shaped sofa; size: L, color: silver, finish: oil",livingroom,24
prod2739,"Bed frame; size: S, color: blue, finish: lacquer",kitchen,12
prod2740,"TV stand; size: M, color: brown, finish: bare",livingroom,29
prod2741,"Bar stool; size: S, color: green, finish: lacquer",kitchen,20
prod2742,"Dresser; size: M, color: black, finish: resin",bedroom,25
prod2743,"Stool; size: L, color: red, finish: silver",kitchen,17
prod2744,"Bed frame; size: L, color: blue, finish: paint",bedroom,18
prod2745,"Sofa; size: S, color: red, finish: platinum",kitchen,21
prod2746,"Bed frame; size: XL, color: silver, finish: gold",kitchen,6
prod2747,"TV stand; size: L, color: black, finish: varnish",livingroom,14
prod2748,"Bar stool; size: XL, color: blue, finish: resin",kitchen,0
prod2749,"Book shelf; size: XL, color: bronze, finish: diamonds",livingroom,11
prod2750,"L-shaped sofa; size: XL, color: brown, finish: bare",kitchen,0
prod2751,"Dresser; size: M, color: bronze, finish: lacquer",livingroom,10
prod2752,"Bed frame; size: S, color: red, finish: paint",bedroom,21
prod2753,"Bar stool; size: M, color: gold, finish: lacquer",bedroom,1
prod2754,"Stool; size: XL, color: gold, finish: chrome",livingroom,2
prod2755,"Coffee table; size: L, color: purple, finish: chrome",bedroom,1
prod2756,"TV stand; size: S, color: white, finish: chrome",livingroom,27
prod2757,"Desk; size: L, color: black, finish: varnish",bedroom,25
prod2758,"Dresser; size: XL, color: black, finish: paint",livingroom,7
prod2759,"Book shelf; size: S, color: red, finish: lacquer",livingroom,20
prod2760,"Book shelf; size: S, color: gold, finish: paint",kitchen,16
prod2761,"Dresser; size: S, color: red, finish: diamonds",livingroom,17
prod2762,"Sofa; size: XL, color: blue, finish: silver",livingroom,9
prod2763,"End table; size: M, color: gold, finish: silver",kitchen,15
prod2764,"End table; size: XL, color: silver, finish: gold",kitchen,10
prod2765,"Coffee table; size: L, color: red, finish: gold",bedroom,22
prod2766,"Desk; size: M, color: black, finish: gold",livingroom,0
prod2767,"Sofa; size: XL, color: silver, finish: lacquer",kitchen,27
prod2768,"TV stand; size: L, color: bronze, finish: resin",kitchen,13
prod2769,"TV stand; size: M, color: black, finish: bare",bedroom,23
prod2770,"End table; size: L, color: black, finish: diamonds",kitchen,26
prod2771,"End table; size: L, color: gold, finish: diamonds",livingroom,19
prod2772,"Dining table; size: L, color: red, finish: paint",livingroom,13
prod2773,"Coffee table; size: L, color: purple, finish: chrome",bedroom,27
prod2774,"Bed frame; size: S, color: brown, finish: chrome",bedroom,12
prod2775,"Stool; size: S, color: white, finish: diamonds",kitchen,5
prod2776,"Stool; size: XL, color: purple, finish: resin",bedroom,7
prod2777,"Desk; size: M, color: silver, finish: oil",livingroom,0
prod2778,"End table; size: S, color: bronze, finish: paint",livingroom,2
prod2779,"Dining table; size: M, color: gold, finish: oil",kitchen,12
prod2780,"L-shaped sofa; size: XL, color: white, finish: wood",livingroom,18
prod2781,"Sofa; size: S, color: blue, finish: resin",kitchen,15
prod2782,"End table; size: M, color: brown, finish: paint",bedroom,6
prod2783,"L-shaped sofa; size: XL, color: purple, finish: diamonds",kitchen,18
prod2784,"Bed frame; size: M, color: purple, finish: gold",bedroom,22
prod2785,"Coffee table; size: M, color: purple, finish: silver",kitchen,19
prod2786,"Bar stool; size: L, color: blue, finish: varnish",bedroom,24
prod2787,"Bar stool; size: L, color: green, finish: paint",kitchen,20
prod2788,"Sofa; size: M, color: brown, finish: varnish",kitchen,15
prod2789,"Stool; size: L, color: green, finish: oil",livingroom,11
prod2790,"Coffee table; size: L, color: brown, finish: silver",bedroom,27
prod2791,"Dresser; size: XL, color: blue, finish: lacquer",kitchen,9
prod2792,"Stand; size: S, color: bronze, finish: platinum",livingroom,24
prod2793,"Dining table; size: M, color: gold, finish: resin",kitchen,4
prod2794,"Book shelf; size: L, color: red, finish: varnish",kitchen,15
prod2795,"Stool; size: XL, color: blue, finish: platinum",kitchen,2
prod2796,"TV stand; size: XL, color: blue, finish: silver",bedroom,13
prod2797,"Bed frame; size: L, color: purple, finish: gold",livingroom,25
prod2798,"Desk; size: M, color: silver, finish: paint",bedroom,2
prod2799,"Dining table; size: XL, color: green, finish: chrome",livingroom,17
prod2800,"L-shaped sofa; size: S, color: bronze, finish: silver",livingroom,22
prod2801,"Coffee table; size: L, color: brown, finish: lacquer",bedroom,23
prod2802,"Book shelf; size: S, color: bronze, finish: platinum",livingroom,13
prod2803,"Desk; size: S, color: purple, finish: bare",kitchen,2
prod2804,"Stand; size: XL, color: purple, finish: lacquer",bedroom,26
prod2805,"Stool; size: XL, color: red, finish: gold",livingroom,25
prod2806,"Book shelf; size: S, color: brown, finish: paint",kitchen,6
prod2807,"Dresser; size: M, color: brown, finish: diamonds",livingroom,14
prod2808,"Book shelf; size: XL, color: blue, finish: oil",livingroom,7
prod2809,"Dining table; size: L, color: brown, finish: paint",kitchen,0
prod2810,"Stool; size: M, color: green, finish: chrome",bedroom,14
prod2811,"Bar stool; size: XL, color: silver, finish: paint",livingroom,9
prod2812,"Sofa; size: M, color: brown, finish: oil",livingroom,7
prod2813,"End table; size: XL, color: white, finish: platinum",kitchen,23
prod2814,"Stand; size: S, color: gold, finish: varnish",livingroom,16
prod2815,"Desk; size: XL, color: black, finish: silver",livingroom,16
prod2816,"End table; size: M, color: red, finish: chrome",kitchen,16
prod2817,"Dresser; size: L, color: white, finish: bare",bedroom,3
prod2818,"Bar stool; size: S, color: green, finish: platinum",kitchen,8
prod2819,"L-shaped sofa; size: S, color: green, finish: paint",livingroom,14
prod2820,"L-shaped sofa; size: L, color: gold, finish: resin",livingroom,20
prod2821,"Dining table; size: S, color: gold, finish: diamonds",kitchen,10
prod2822,"Bed frame; size: S, color: brown, finish: paint",livingroom,6
prod2823,"Book shelf; size: S, color: blue, finish: wood",bedroom,24
prod2824,"End table; size: M, color: red, finish: wood",livingroom,1
prod2825,"Stool; size: L, color: red, finish: varnish",kitchen,0
prod2826,"Dresser; size: M, color: brown, finish: resin",livingroom,7
prod2827,"Coffee table; size: M, color: red, finish: wood",kitchen,18
prod2828,"Stool; size: XL, color: silver, finish: gold",livingroom,27
