prod_id,description,prod_type,qty_avail
prod0830,"Stand; size: M, color: white, finish: paint",livingroom,4
prod0831,"Dining table; size: L, color: white, finish: wood",kitchen,26
prod0832,"Bed frame; size: S, color: silver, finish: platinum",livingroom,18
prod0833,"Dresser; size: S, color: purple, finish: diamonds",livingroom,15
prod0834,"TV stand; size: S, color: gold, finish: wood",bedroom,19
prod0835,"Book shelf; size: XL, color: black, finish: diamonds",livingroom,6
prod0836,"Desk; size: M, color: purple, finish: bare",livingroom,7
prod0837,"Book shelf; size: M, color: silver, finish: oil",livingroom,25
prod0838,"Dining table; size: S, color: green, finish: paint",bedroom,23
prod0839,"Sofa; size: M, color: silver, finish: varnish",livingroom,9
prod0840,"Coffee table; size: S, color: red, finish: lacquer",livingroom,19
prod0841,"Sofa; size: L, color: blue, finish: oil",kitchen,25
prod0842,"Stool; size: M, color: gold, finish: paint",livingroom,6
prod0843,"Bed frame; size: L, color: bronze, finish: resin",livingroom,1
prod0844,"Bed frame; size: M, color: purple, finish: gold",kitchen,4
prod0845,"Coffee table; size: L, color: black, finish: lacquer",livingroom,24
prod0846,"TV stand; size: XL, color: bronze, finish: varnish",kitchen,5
prod0847,"Bar stool; size: S, color: white, finish: wood",kitchen,24
prod0848,"Desk; size: S, color: blue, finish: silver",bedroom,8
prod0849,"Bed frame; size: S, color: red, finish: gold",livingroom,27
prod0850,"Coffee table; size: M, color: white, finish: paint",livingroom,2
prod0851,"Bed frame; size: XL, color: blue, finish: chrome",kitchen,8
prod0852,"End table; size: S, color: brown, finish: silver",kitchen,12
prod0853,"Dresser; size: S, color: brown, finish: platinum",livingroom,27
prod0854,"Desk; size: XL, color: brown, finish: wood",bedroom,4
prod0855,"Coffee table; size: XL, color: bronze, finish: chrome",kitchen,7
prod0856,"L-shaped sofa; size: M, color: gold, finish: wood",kitchen,4
prod0857,"Dresser; size: M, color: white, finish: wood",kitchen,5
prod0858,"L-shaped sofa; size: M, color: green, finish: lacquer",livingroom,15
prod0859,"Dining table; size: L, color: blue, finish: silver",bedroom,5
prod0860,"L-shaped sofa; size: L, color: white, finish: oil",bedroom,12
prod0861,"Sofa; size: S, color: black, finish: bare",livingroom,21
prod0862,"Dresser; size: S, color: silver, finish: oil",kitchen,8
prod0863,"Stand; size: XL, color: white, finish: chrome",livingroom,24
prod0864,"TV stand; size: L, color: gold, finish: platinum",livingroom,24
prod0865,"Sofa; size: M, color: bronze, finish: resin",livingroom,24
prod0866,"TV stand; size: L, color: green, finish: lacquer",kitchen,12
prod0867,"TV stand; size: M, color: red, finish: gold",livingroom,10
prod0868,"Desk; size: M, color: blue, finish: paint",livingroom,29
prod0869,"Bar stool; size: XL, color: white, finish: varnish",kitchen,19
prod0870,"L-shaped sofa; size: M, color: brown, finish: varnish",bedroom,23
prod0871,"Stand; size: S, color: silver, finish: platinum",bedroom,14
prod0872,"End table; size: S, color: gold, finish: lacquer",bedroom,4
prod0873,"Coffee table; size: M, color: bronze, finish: oil",bedroom,19
prod0874,"Dining table; size: S, color: brown, finish: wood",livingroom,5
prod0875,"Dining table; size: XL, color: green, finish: diamonds",bedroom,14
prod0876,"TV stand; size: L, color: silver, finish: bare",livingroom,29
prod0877,"Stool; size: M, color: white, finish: paint",kitchen,9
prod0878,"Book shelf; size: S, color: blue, finish: oil",kitchen,17
prod0879,"Bed frame; size: S, color: black, finish: paint",bedroom,27
prod0880,"Sofa; size: L, color: white, finish: lacquer",kitchen,8
prod0881,"Dresser; size: M, color: green, finish: diamonds",bedroom,13
prod0882,"Stand; size: L, color: silver, finish: resin",bedroom,10
prod0883,"Sofa; size: M, color: brown, finish: bare",livingroom,0
prod0884,"Dresser; size: S, color: silver, finish: resin",bedroom,22
prod0885,"Stool; size: XL, color: blue, finish: platinum",kitchen,17
prod0886,"End table; size: L, color: blue, finish: resin",bedroom,28
prod0887,"End table; size: S, color: red, finish: oil",bedroom,3
prod0888,"L-shaped sofa; size: L, color: brown, finish: gold",kitchen,14
prod0889,"Stand; size: XL, color: white, finish: diamonds",kitchen,18
prod0890,"End table; size: M, color: brown, finish: varnish",kitchen,18
prod0891,"Desk; size: XL, color: bronze, finish: gold",bedroom,24
prod0892,"Bed frame; size: XL, color: white, finish: diamonds",kitchen,25
prod0893,"TV stand; size: XL, color: silver, finish: silver",bedroom,28
prod0894,"Desk; size: L, color: bronze, finish: oil",kitchen,15
prod0895,"Bed frame; size: M, color: bronze, finish: silver",bedroom,16
prod0896,"Coffee table; size: L, color: brown, finish: chrome",kitchen,19
prod0897,"Coffee table; size: XL, color: purple, finish: bare",bedroom,3
prod0898,"End table; size: XL, color: blue, finish: gold",livingroom,24
prod0899,"Book shelf; size: M, color: red, finish: chrome",kitchen,8
prod0900,"Bar stool; size: M, color: gold, finish: varnish",kitchen,24
prod0901,"L-shaped sofa; size: M, color: purple, finish: silver",bedroom,29
prod0902,"Dining table; size: XL, color: black, finish: bare",livingroom,4
prod0903,"Coffee table; size: XL, color: green, finish: paint",kitchen,26
prod0904,"L-shaped sofa; size: S, color: silver, finish: oil",kitchen,13
prod0905,"Coffee table; size: XL, color: red, finish: gold",bedroom,17
prod0906,"Bed frame; size: XL, color: bronze, finish: chrome",kitchen,8
prod0907,"Sofa; size: M, color: blue, finish: varnish",livingroom,1
prod0908,"Dresser; size: L, color: gold, finish: varnish",bedroom,23
prod0909,"L-shaped sofa; size: M, color: silver, finish: varnish",bedroom,19
prod0910,"Bed frame; size: L, color: white, finish: chrome",livingroom,10
prod0911,"Book shelf; size: S, color: green, finish: varnish",livingroom,11
prod0912,"Stool; size: XL, color: bronze, finish: wood",livingroom,14
prod0913,"End table; size: L, color: purple, finish: wood",kitchen,2
prod0914,"Desk; size: XL, color: red, finish: chrome",livingroom,16
prod0915,"Bed frame; size: L, color: white, finish: platinum",kitchen,26
prod0916,"Dresser; size: M, color: green, finish: diamonds",livingroom,1
prod0917,"TV stand; size: XL, color: white, finish: diamonds",livingroom,14
prod0918,"Sofa; size: M, color: red, finish: bare",kitchen,6
prod0919,"Stand; size: M, color: white, finish: varnish",livingroom,20
prod0920,"Dresser; size: XL, color: brown, finish: diamonds",kitchen,22
prod0921,"Book shelf; size: XL, color: brown, finish: chrome",livingroom,0
prod0922,"L-shaped sofa; size: L, color: purple, finish: bare",kitchen,23
prod0923,"L-shaped sofa; size: S, color: purple, finish: silver",livingroom,15
prod0924,"Desk; size: M, color: red, finish: gold",kitchen,0
prod0925,"End table; size: S, color: black, finish: lacquer",bedroom,15
prod0926,"Book shelf; size: S, color: silver, finish: varnish",kitchen,10
prod0927,"Dresser; size: XL, color: white, finish: wood",bedroom,16
prod0928,"Dresser; size: M, color: gold, finish: bare",kitchen,28
prod0929,"L-shaped sofa; size: XL, color: green, finish: platinum",livingroom,21
prod0930,"Bed frame; size: L, color: bronze, finish: diamonds",bedroom,28
prod0931,"Bar stool; size: XL, color: bronze, finish: chrome",bedroom,22
prod0932,"L-shaped sofa; size: S, color: bronze, finish: gold",kitchen,10
prod0933,"Desk; size: M, color: black, finish: paint",kitchen,9
prod0934,"Dining table; size: L, color: black, finish: wood",bedroom,27
prod0935,"Stool; size: S, color: silver, finish: platinum",kitchen,13
prod0936,"L-shaped sofa; size: XL, color: blue, finish: oil",bedroom,18
prod0937,"Coffee table; size: S, color: silver, finish: gold",livingroom,9
prod0938,"Coffee table; size: S, color: red, finish: chrome",bedroom,19
prod0939,"Book shelf; size: XL, color: white, finish: gold",kitchen,7
prod0940,"Bar stool; size: M, color: blue, finish: resin",kitchen,3
prod0941,"Bar stool; size: S, color: brown, finish: silver",livingroom,10
prod0942,"Stand; size: L, color: green, finish: resin",bedroom,29
prod0943,"Dresser; size: L, color: brown, finish: platinum",kitchen,5
prod0944,"Book shelf; size: XL, color: gold, finish: resin",livingroom,14
prod0945,"Bed frame; size: XL, color: red, finish: gold",kitchen,25
prod0946,"Stool; size: S, color: blue, finish: chrome",livingroom,11
prod0947,"L-shaped sofa; size: S, color: green, finish: resin",kitchen,13
prod0948,"Book shelf; size: L, color: silver, finish: wood",livingroom,10
prod0949,"Coffee table; size: XL, color: brown, finish: diamonds",kitchen,9
prod0950,"Dresser; size: XL, color: red, finish: lacquer",kitchen,18
prod0951,"Bed frame; size: XL, color: blue, finish: wood",livingroom,7
prod0952,"End table; size: XL, color: blue, finish: paint",bedroom,2
prod0953,"Stand; size: S, color: blue, finish: varnish",kitchen,12
prod0954,"Sofa; size: M, color: white, finish: bare",kitchen,9
prod0955,"Bed frame; size: M, color: black, finish: diamonds",livingroom,10
prod0956,"Bar stool; size: XL, color: bronze, finish: resin",livingroom,10
prod0957,"Dining table; size: S, color: silver, finish: chrome",livingroom,23
prod0958,"Stand; size: L, color: red, finish: resin",bedroom,15
prod0959,"Bar stool; size: L, color: silver, finish: varnish",bedroom,28
prod0960,"Stand; size: XL, color: purple, finish: varnish",bedroom,7
prod0961,"Bar stool; size: M, color: white, finish: lacquer",livingroom,3
prod0962,"Coffee table; size: S, color: silver, finish: diamonds",kitchen,23
prod0963,"End table; size: M, color: red, finish: chrome",livingroom,10
prod0964,"L-shaped sofa; size: S, color: silver, finish: lacquer",kitchen,13
prod0965,"Bar stool; size: L, color: white, finish: resin",kitchen,18
prod0966,"Book shelf; size: M, color: bronze, finish: platinum",bedroom,9
prod0967,"L-shaped sofa; size: S, color: gold, finish: paint",kitchen,10
prod0968,"End table; size: S, color: green, finish: chrome",bedroom,9
prod0969,"Book shelf; size: M, color: green, finish: silver",livingroom,5
prod0970,"Bar stool; size: M, color: gold, finish: diamonds",livingroom,19
prod0971,"L-shaped sofa; size: M, color: red, finish: lacquer",bedroom,18
prod0972,"Stool; size: M, color: purple, finish: resin",bedroom,29
prod0973,"Book shelf; size: L, color: red, finish: wood",livingroom,0
prod0974,"Stool; size: L, color: black, finish: diamonds",bedroom,14
prod0975,"L-shaped sofa; size: L, color: white, finish: chrome",kitchen,26
prod0976,"L-shaped sofa; size: XL, color: blue, finish: wood",livingroom,9
prod0977,"Bar stool; size: M, color: blue, finish: bare",bedroom,5
prod0978,"Desk; size: L, color: purple, finish: lacquer",livingroom,29
prod0979,"Desk; size: M, color: purple, finish: chrome",livingroom,9
prod0980,"Bar stool; size: L, color: silver, finish: silver",bedroom,25
prod0981,"Dining table; size: S, color: green, finish: wood",kitchen,5
prod0982,"Stand; size: S, color: gold, finish: wood",livingroom,13
prod0983,"End table; size: M, color: gold, finish: bare",kitchen,8
prod0984,"Stand; size: S, color: blue, finish: bare",livingroom,15
prod0985,"TV stand; size: XL, color: green, finish: varnish",kitchen,23
prod0986,"Stool; size: XL, color: bronze, finish: gold",bedroom,21
prod0987,"L-shaped sofa; size: L, color: brown, finish: wood",kitchen,3
prod0988,"Dining table; size: L, color: gold, finish: silver",kitchen,11
prod0989,"Dining table; size: XL, color: brown, finish: diamonds",kitchen,9
prod0990,"L-shaped sofa; size: XL, color: red, finish: resin",livingroom,21
prod0991,"Bar stool; size: M, color: blue, finish: paint",livingroom,8
prod0992,"Book shelf; size: S, color: gold, finish: oil",bedroom,18
prod0993,"Dresser; size: L, color: blue, finish: platinum",bedroom,23
prod0994,"Sofa; size: S, color: white, finish: platinum",kitchen,25
prod0995,"Bar stool; size: S, color: white, finish: wood",livingroom,28
prod0996,"Desk; size: S, color: black, finish: chrome",kitchen,3
prod0997,"Desk; size: M, color: green, finish: lacquer",kitchen,25
prod0998,"Book shelf; size: M, color: purple, finish: silver",livingroom,11
prod0999,"Stool; size: M, color: bronze, finish: paint",kitchen,17
prod1000,"Stool; size: S, color: white, finish: platinum",livingroom,19
