_id,description,product_type,quantity_available
prod4434,shovel,yard,63
prod4435,painting,living_room,82
prod4436,rug,living_room,33
prod4437,lamp,living_room,77
prod4438,lawnmower,yard,26
prod4439,painting,living_room,34
prod4440,shovel,yard,11
prod4441,lawnmower,yard,84
prod4442,painting,living_room,19
prod4443,chair,dining_room,8
prod4444,rug,living_room,2
prod4445,shovel,yard,16
prod4446,table,dining_room,21
prod4447,sofa,living_room,90
prod4448,chair,dining_room,59
prod4449,painting,living_room,72
prod4450,rug,living_room,86
prod4451,desk,office,97
prod4452,chair,dining_room,73
prod4453,desk,office,20
prod4454,sofa,living_room,18
prod4455,shovel,yard,91
prod4456,table,dining_room,6
prod4457,lawnmower,yard,89
prod4458,lamp,living_room,49
prod4459,shovel,yard,38
prod4460,lawnmower,yard,61
prod4461,shears,yard,42
prod4462,table,dining_room,36
prod4463,desk,office,22
prod4464,sofa,living_room,76
prod4465,shovel,yard,83
prod4466,rug,living_room,85
prod4467,lawnmower,yard,0
prod4468,desk,office,14
prod4469,shed,yard,88
prod4470,table,dining_room,29
prod4471,chair,dining_room,60
prod4472,table,dining_room,36
prod4473,desk,office,63
prod4474,chair,dining_room,37
prod4475,sofa,living_room,66
prod4476,shovel,yard,5
prod4477,shears,yard,65
prod4478,lawnmower,yard,84
prod4479,shears,yard,87
prod4480,painting,living_room,64
prod4481,lamp,living_room,30
prod4482,rug,living_room,65
prod4483,chair,dining_room,7
prod4484,lamp,living_room,70
prod4485,shed,yard,92
prod4486,ladder,yard,23
prod4487,rug,living_room,81
prod4488,table,dining_room,83
prod4489,table,dining_room,48
prod4490,lawnmower,yard,16
prod4491,sofa,living_room,24
prod4492,rug,living_room,74
prod4493,lawnmower,yard,93
prod4494,painting,living_room,42
prod4495,painting,living_room,45
prod4496,ladder,yard,26
prod4497,rug,living_room,52
prod4498,shed,yard,56
prod4499,shed,yard,45
prod4500,shovel,yard,67
prod4501,painting,living_room,51
prod4502,desk,office,14
prod4503,ladder,yard,68
prod4504,desk,office,18
prod4505,painting,living_room,69
prod4506,chair,dining_room,10
prod4507,shovel,yard,70
prod4508,ladder,yard,96
prod4509,chair,dining_room,72
prod4510,painting,living_room,53
prod4511,painting,living_room,24
prod4512,ladder,yard,31
prod4513,shovel,yard,52
prod4514,table,dining_room,99
prod4515,lamp,living_room,75
prod4516,lamp,living_room,37
prod4517,desk,office,19
prod4518,shovel,yard,20
prod4519,shovel,yard,33
prod4520,lawnmower,yard,22
prod4521,painting,living_room,54
prod4522,shovel,yard,71
prod4523,lawnmower,yard,11
prod4524,table,dining_room,14
prod4525,desk,office,64
prod4526,shed,yard,7
prod4527,shears,yard,75
prod4528,shovel,yard,57
prod4529,ladder,yard,70
prod4530,ladder,yard,28
prod4531,sofa,living_room,99
prod4532,shed,yard,10
prod4533,sofa,living_room,45
prod4534,painting,living_room,51
prod4535,lawnmower,yard,4
prod4536,sofa,living_room,95
prod4537,lamp,living_room,33
prod4538,lawnmower,yard,38
prod4539,shed,yard,50
prod4540,painting,living_room,10
prod4541,desk,office,43
prod4542,shovel,yard,3
prod4543,painting,living_room,8
prod4544,chair,dining_room,10
prod4545,sofa,living_room,85
prod4546,shed,yard,54
prod4547,rug,living_room,76
prod4548,rug,living_room,42
prod4549,desk,office,35
prod4550,lamp,living_room,9
prod4551,lawnmower,yard,14
prod4552,ladder,yard,69
prod4553,desk,office,33
prod4554,shears,yard,46
prod4555,shears,yard,31
prod4556,chair,dining_room,16
prod4557,painting,living_room,54
prod4558,lamp,living_room,29
prod4559,sofa,living_room,50
prod4560,desk,office,4
prod4561,lamp,living_room,22
prod4562,painting,living_room,56
prod4563,chair,dining_room,44
prod4564,desk,office,51
prod4565,table,dining_room,55
prod4566,shears,yard,98
prod4567,chair,dining_room,66
prod4568,table,dining_room,94
prod4569,chair,dining_room,83
prod4570,painting,living_room,7
prod4571,table,dining_room,61
prod4572,sofa,living_room,84
prod4573,ladder,yard,32
prod4574,shed,yard,65
prod4575,painting,living_room,70
prod4576,painting,living_room,23
prod4577,sofa,living_room,69
prod4578,shears,yard,0
prod4579,desk,office,75
prod4580,shovel,yard,71
prod4581,table,dining_room,54
prod4582,ladder,yard,59
prod4583,shears,yard,19
prod4584,rug,living_room,50
prod4585,lamp,living_room,69
prod4586,sofa,living_room,3
prod4587,table,dining_room,15
prod4588,lawnmower,yard,49
prod4589,shovel,yard,20
prod4590,ladder,yard,41
prod4591,chair,dining_room,53
prod4592,lamp,living_room,14
prod4593,ladder,yard,97
prod4594,chair,dining_room,82
prod4595,rug,living_room,6
prod4596,painting,living_room,18
prod4597,lawnmower,yard,76
prod4598,lamp,living_room,10
prod4599,lamp,living_room,83
prod4600,shears,yard,29
prod4601,lamp,living_room,98
prod4602,ladder,yard,78
prod4603,ladder,yard,79
prod4604,desk,office,99
prod4605,rug,living_room,48
prod4606,shed,yard,80
prod4607,sofa,living_room,77
prod4608,lawnmower,yard,99
prod4609,painting,living_room,82
prod4610,lamp,living_room,35
prod4611,shears,yard,85
prod4612,shed,yard,93
prod4613,sofa,living_room,37
prod4614,sofa,living_room,46
prod4615,desk,office,10
prod4616,shears,yard,84
prod4617,shed,yard,81
prod4618,shears,yard,19
prod4619,shears,yard,46
prod4620,rug,living_room,97
prod4621,chair,dining_room,77
prod4622,lawnmower,yard,28
prod4623,ladder,yard,9
prod4624,painting,living_room,25
prod4625,lamp,living_room,12
prod4626,chair,dining_room,63
prod4627,shovel,yard,87
prod4628,table,dining_room,60
prod4629,lamp,living_room,92
prod4630,shed,yard,60
prod4631,rug,living_room,81
prod4632,chair,dining_room,53
prod4633,ladder,yard,35
prod4634,lawnmower,yard,65
prod4635,table,dining_room,38
prod4636,chair,dining_room,86
prod4637,ladder,yard,87
prod4638,shed,yard,69
prod4639,chair,dining_room,46
prod4640,ladder,yard,55
prod4641,lawnmower,yard,36
prod4642,ladder,yard,88
prod4643,lawnmower,yard,21
prod4644,table,dining_room,42
prod4645,painting,living_room,93
prod4646,shears,yard,21
prod4647,desk,office,97
prod4648,shears,yard,7
prod4649,shovel,yard,90
prod4650,lamp,living_room,73
prod4651,lamp,living_room,27
prod4652,sofa,living_room,76
prod4653,lawnmower,yard,53
prod4654,lamp,living_room,79
prod4655,rug,living_room,86
prod4656,lamp,living_room,57
prod4657,chair,dining_room,67
prod4658,shed,yard,33
prod4659,lamp,living_room,79
prod4660,ladder,yard,27
prod4661,sofa,living_room,66
prod4662,sofa,living_room,27
prod4663,desk,office,5
prod4664,rug,living_room,66
prod4665,rug,living_room,81
prod4666,rug,living_room,28
prod4667,chair,dining_room,41
prod4668,shears,yard,97
prod4669,lamp,living_room,16
prod4670,sofa,living_room,62
prod4671,desk,office,66
prod4672,shears,yard,84
prod4673,lawnmower,yard,18
prod4674,rug,living_room,99
prod4675,shed,yard,70
prod4676,lawnmower,yard,22
prod4677,lamp,living_room,55
prod4678,shears,yard,13
prod4679,rug,living_room,7
prod4680,desk,office,32
prod4681,table,dining_room,90
prod4682,rug,living_room,32
prod4683,painting,living_room,5
prod4684,sofa,living_room,40
prod4685,table,dining_room,24
prod4686,chair,dining_room,85
prod4687,rug,living_room,59
prod4688,sofa,living_room,77
prod4689,table,dining_room,99
prod4690,rug,living_room,16
prod4691,lamp,living_room,40
prod4692,chair,dining_room,38
prod4693,shovel,yard,57
prod4694,desk,office,89
prod4695,ladder,yard,22
prod4696,shears,yard,13
prod4697,table,dining_room,19
prod4698,lamp,living_room,30
prod4699,shovel,yard,10
prod4700,desk,office,52
prod4701,ladder,yard,45
prod4702,lawnmower,yard,49
prod4703,rug,living_room,27
prod4704,rug,living_room,14
prod4705,shed,yard,73
prod4706,table,dining_room,7
prod4707,shed,yard,65
prod4708,lawnmower,yard,79
prod4709,table,dining_room,6
prod4710,rug,living_room,2
prod4711,sofa,living_room,52
prod4712,lawnmower,yard,15
prod4713,desk,office,67
prod4714,shed,yard,89
prod4715,lawnmower,yard,18
prod4716,lamp,living_room,97
prod4717,shed,yard,22
prod4718,lamp,living_room,6
prod4719,lawnmower,yard,62
prod4720,rug,living_room,60
prod4721,painting,living_room,56
prod4722,shears,yard,39
prod4723,ladder,yard,52
prod4724,table,dining_room,33
prod4725,painting,living_room,46
prod4726,rug,living_room,49
prod4727,lawnmower,yard,100
prod4728,table,dining_room,88
prod4729,desk,office,86
prod4730,sofa,living_room,43
prod4731,desk,office,40
prod4732,shears,yard,39
prod4733,painting,living_room,45
prod4734,chair,dining_room,100
prod4735,shovel,yard,12
prod4736,chair,dining_room,42
prod4737,shed,yard,45
prod4738,desk,office,8
prod4739,shovel,yard,32
prod4740,shears,yard,51
prod4741,ladder,yard,52
prod4742,lawnmower,yard,59
prod4743,shears,yard,32
prod4744,chair,dining_room,51
prod4745,lawnmower,yard,40
prod4746,desk,office,76
prod4747,ladder,yard,12
prod4748,ladder,yard,3
prod4749,lamp,living_room,51
prod4750,chair,dining_room,38
prod4751,table,dining_room,27
prod4752,sofa,living_room,49
prod4753,table,dining_room,78
prod4754,ladder,yard,7
prod4755,shovel,yard,72
prod4756,shovel,yard,95
prod4757,sofa,living_room,45
prod4758,desk,office,12
prod4759,lawnmower,yard,49
prod4760,painting,living_room,25
prod4761,painting,living_room,67
prod4762,ladder,yard,41
prod4763,sofa,living_room,67
prod4764,chair,dining_room,15
prod4765,shed,yard,39
prod4766,desk,office,51
prod4767,chair,dining_room,41
prod4768,lamp,living_room,55
prod4769,chair,dining_room,83
prod4770,sofa,living_room,40
prod4771,sofa,living_room,62
prod4772,shovel,yard,6
prod4773,ladder,yard,69
prod4774,ladder,yard,65
prod4775,table,dining_room,9
prod4776,ladder,yard,14
prod4777,painting,living_room,94
prod4778,rug,living_room,45
prod4779,shears,yard,91
prod4780,desk,office,88
prod4781,shed,yard,82
prod4782,desk,office,89
prod4783,shears,yard,4
prod4784,ladder,yard,33
prod4785,shovel,yard,52
prod4786,desk,office,60
prod4787,shovel,yard,31
prod4788,lamp,living_room,50
prod4789,lawnmower,yard,8
prod4790,shovel,yard,83
prod4791,rug,living_room,42
prod4792,rug,living_room,37
prod4793,shovel,yard,18
prod4794,ladder,yard,86
prod4795,shears,yard,97
prod4796,chair,dining_room,56
prod4797,sofa,living_room,53
prod4798,shears,yard,53
prod4799,shovel,yard,86
prod4800,ladder,yard,51
prod4801,lamp,living_room,8
prod4802,sofa,living_room,27
prod4803,table,dining_room,28
prod4804,shovel,yard,20
prod4805,table,dining_room,10
prod4806,lawnmower,yard,68
prod4807,shovel,yard,12
prod4808,ladder,yard,100
prod4809,desk,office,89
prod4810,shears,yard,51
prod4811,shovel,yard,80
prod4812,shed,yard,80
prod4813,shed,yard,17
prod4814,painting,living_room,71
prod4815,table,dining_room,88
prod4816,rug,living_room,67
prod4817,table,dining_room,59
prod4818,shovel,yard,2
prod4819,chair,dining_room,89
prod4820,ladder,yard,24
prod4821,table,dining_room,15
prod4822,painting,living_room,41
prod4823,sofa,living_room,25
prod4824,lawnmower,yard,97
prod4825,painting,living_room,68
prod4826,sofa,living_room,28
prod4827,chair,dining_room,13
prod4828,painting,living_room,4
prod4829,lawnmower,yard,12
prod4830,table,dining_room,30
prod4831,shed,yard,83
prod4832,lamp,living_room,42
prod4833,shears,yard,45
prod4834,painting,living_room,80
prod4835,lawnmower,yard,16
prod4836,sofa,living_room,71
prod4837,lamp,living_room,56
prod4838,sofa,living_room,26
prod4839,ladder,yard,45
prod4840,shovel,yard,23
prod4841,painting,living_room,95
prod4842,sofa,living_room,33
prod4843,painting,living_room,37
prod4844,sofa,living_room,4
prod4845,table,dining_room,8
prod4846,shears,yard,97
prod4847,painting,living_room,79
prod4848,painting,living_room,34
prod4849,rug,living_room,33
prod4850,shears,yard,53
prod4851,desk,office,42
prod4852,sofa,living_room,1
prod4853,shears,yard,11
prod4854,table,dining_room,67
prod4855,chair,dining_room,43
prod4856,lawnmower,yard,18
prod4857,lamp,living_room,7
prod4858,shears,yard,15
prod4859,lawnmower,yard,34
prod4860,rug,living_room,19
prod4861,lamp,living_room,2
prod4862,shears,yard,75
prod4863,ladder,yard,59
prod4864,shed,yard,11
prod4865,lawnmower,yard,5
prod4866,lamp,living_room,78
prod4867,table,dining_room,88
prod4868,lawnmower,yard,20
prod4869,lawnmower,yard,68
prod4870,table,dining_room,84
prod4871,lamp,living_room,79
prod4872,sofa,living_room,58
prod4873,painting,living_room,18
prod4874,sofa,living_room,75
prod4875,lamp,living_room,56
prod4876,desk,office,89
prod4877,painting,living_room,72
prod4878,table,dining_room,12
prod4879,ladder,yard,69
prod4880,table,dining_room,41
prod4881,ladder,yard,70
prod4882,painting,living_room,57
prod4883,desk,office,53
prod4884,lamp,living_room,79
prod4885,shed,yard,66
prod4886,painting,living_room,67
prod4887,chair,dining_room,6
prod4888,desk,office,55
prod4889,lawnmower,yard,65
prod4890,chair,dining_room,20
prod4891,ladder,yard,49
prod4892,table,dining_room,86
prod4893,rug,living_room,65
prod4894,shovel,yard,20
prod4895,sofa,living_room,74
prod4896,painting,living_room,15
prod4897,desk,office,64
prod4898,shovel,yard,19
prod4899,rug,living_room,9
prod4900,shovel,yard,78
prod4901,lawnmower,yard,3
prod4902,shed,yard,35
prod4903,desk,office,26
prod4904,shears,yard,45
prod4905,ladder,yard,70
prod4906,rug,living_room,60
prod4907,table,dining_room,97
prod4908,lawnmower,yard,49
prod4909,shed,yard,3
prod4910,chair,dining_room,25
prod4911,shed,yard,94
prod4912,shears,yard,90
prod4913,shovel,yard,76
prod4914,desk,office,56
prod4915,painting,living_room,20
prod4916,shovel,yard,52
prod4917,lawnmower,yard,7
prod4918,rug,living_room,53
prod4919,sofa,living_room,22
prod4920,lawnmower,yard,55
prod4921,shears,yard,63
prod4922,shears,yard,73
prod4923,table,dining_room,12
prod4924,rug,living_room,15
prod4925,chair,dining_room,13
prod4926,rug,living_room,49
prod4927,sofa,living_room,68
prod4928,lawnmower,yard,88
prod4929,desk,office,72
prod4930,lawnmower,yard,60
prod4931,desk,office,53
prod4932,painting,living_room,41
prod4933,ladder,yard,55
prod4934,sofa,living_room,30
prod4935,lawnmower,yard,12
prod4936,shovel,yard,15
prod4937,chair,dining_room,17
prod4938,shears,yard,95
prod4939,shed,yard,42
prod4940,shed,yard,72
prod4941,ladder,yard,95
prod4942,shears,yard,59
prod4943,painting,living_room,4
prod4944,sofa,living_room,33
prod4945,rug,living_room,77
prod4946,table,dining_room,34
prod4947,lawnmower,yard,62
prod4948,desk,office,21
prod4949,table,dining_room,24
prod4950,rug,living_room,35
prod4951,ladder,yard,35
prod4952,shed,yard,6
prod4953,lamp,living_room,25
prod4954,lawnmower,yard,85
prod4955,table,dining_room,73
prod4956,desk,office,3
prod4957,painting,living_room,36
prod4958,shed,yard,72
prod4959,shovel,yard,16
prod4960,desk,office,50
prod4961,chair,dining_room,52
prod4962,rug,living_room,16
prod4963,painting,living_room,90
prod4964,shed,yard,46
prod4965,desk,office,70
prod4966,lawnmower,yard,42
prod4967,table,dining_room,26
prod4968,shovel,yard,64
prod4969,painting,living_room,24
prod4970,painting,living_room,53
prod4971,lamp,living_room,43
prod4972,rug,living_room,62
prod4973,lamp,living_room,13
prod4974,shears,yard,87
prod4975,lawnmower,yard,77
prod4976,lamp,living_room,75
prod4977,painting,living_room,36
prod4978,rug,living_room,57
prod4979,table,dining_room,100
prod4980,ladder,yard,57
prod4981,rug,living_room,42
prod4982,lamp,living_room,88
prod4983,shovel,yard,47
prod4984,shears,yard,99
prod4985,rug,living_room,6
prod4986,ladder,yard,38
prod4987,desk,office,24
prod4988,painting,living_room,25
prod4989,table,dining_room,38
prod4990,table,dining_room,78
prod4991,ladder,yard,17
prod4992,ladder,yard,1
prod4993,shovel,yard,78
prod4994,table,dining_room,70
prod4995,shears,yard,32
prod4996,painting,living_room,76
prod4997,lawnmower,yard,38
prod4998,chair,dining_room,87
prod4999,table,dining_room,12
prod5000,shears,yard,2
prod5001,ladder,yard,19
prod5002,chair,dining_room,67
prod5003,desk,office,45
prod5004,sofa,living_room,73
prod5005,desk,office,87
prod5006,shed,yard,0
prod5007,table,dining_room,59
prod5008,shed,yard,48
prod5009,chair,dining_room,5
prod5010,lamp,living_room,69
prod5011,shears,yard,10
prod5012,shears,yard,84
prod5013,rug,living_room,56
prod5014,rug,living_room,71
prod5015,sofa,living_room,43
prod5016,lamp,living_room,39
prod5017,sofa,living_room,36
prod5018,chair,dining_room,77
prod5019,rug,living_room,89
prod5020,desk,office,25
prod5021,ladder,yard,6
prod5022,ladder,yard,71
prod5023,shears,yard,73
prod5024,shovel,yard,70
prod5025,lawnmower,yard,0
prod5026,shovel,yard,47
prod5027,chair,dining_room,85
prod5028,desk,office,38
prod5029,rug,living_room,29
prod5030,lawnmower,yard,0
prod5031,ladder,yard,83
prod5032,shed,yard,40
prod5033,shears,yard,14
prod5034,chair,dining_room,84
prod5035,table,dining_room,11
prod5036,shears,yard,26
prod5037,painting,living_room,40
prod5038,table,dining_room,67
prod5039,shears,yard,29
prod5040,shovel,yard,60
prod5041,rug,living_room,13
prod5042,sofa,living_room,60
prod5043,lamp,living_room,85
prod5044,shears,yard,99
prod5045,lamp,living_room,77
prod5046,ladder,yard,65
prod5047,painting,living_room,97
prod5048,shovel,yard,20
prod5049,table,dining_room,85
prod5050,table,dining_room,39
prod5051,table,dining_room,51
prod5052,painting,living_room,79
prod5053,painting,living_room,87
prod5054,chair,dining_room,57
prod5055,rug,living_room,90
prod5056,lawnmower,yard,88
prod5057,desk,office,67
prod5058,chair,dining_room,43
prod5059,sofa,living_room,48
prod5060,painting,living_room,71
prod5061,shovel,yard,93
prod5062,rug,living_room,60
prod5063,shovel,yard,89
prod5064,lawnmower,yard,84
prod5065,sofa,living_room,50
prod5066,sofa,living_room,61
prod5067,lawnmower,yard,10
prod5068,shovel,yard,78
prod5069,chair,dining_room,73
prod5070,shears,yard,25
prod5071,sofa,living_room,19
prod5072,table,dining_room,37
prod5073,desk,office,81
prod5074,chair,dining_room,98
prod5075,sofa,living_room,29
prod5076,lawnmower,yard,46
prod5077,desk,office,8
prod5078,lamp,living_room,96
prod5079,table,dining_room,92
prod5080,table,dining_room,36
prod5081,table,dining_room,34
prod5082,rug,living_room,82
prod5083,shovel,yard,94
prod5084,lawnmower,yard,98
prod5085,shed,yard,26
prod5086,lamp,living_room,65
prod5087,rug,living_room,12
prod5088,desk,office,5
prod5089,table,dining_room,50
prod5090,shovel,yard,67
prod5091,sofa,living_room,81
prod5092,painting,living_room,3
prod5093,painting,living_room,81
prod5094,table,dining_room,26
prod5095,table,dining_room,55
prod5096,shed,yard,74
prod5097,painting,living_room,96
prod5098,ladder,yard,33
prod5099,sofa,living_room,54
prod5100,painting,living_room,88
prod5101,shed,yard,66
prod5102,shovel,yard,3
prod5103,lamp,living_room,72
prod5104,sofa,living_room,86
prod5105,chair,dining_room,15
prod5106,chair,dining_room,25
prod5107,shears,yard,34
prod5108,chair,dining_room,45
prod5109,lawnmower,yard,86
prod5110,chair,dining_room,10
prod5111,table,dining_room,74
prod5112,painting,living_room,16
prod5113,lamp,living_room,76
prod5114,shears,yard,46
prod5115,rug,living_room,80
prod5116,lawnmower,yard,57
prod5117,rug,living_room,0
prod5118,desk,office,69
prod5119,painting,living_room,62
prod5120,chair,dining_room,51
prod5121,chair,dining_room,78
prod5122,chair,dining_room,40
prod5123,table,dining_room,75
prod5124,desk,office,51
prod5125,rug,living_room,19
prod5126,chair,dining_room,97
prod5127,lamp,living_room,59
prod5128,rug,living_room,68
prod5129,sofa,living_room,33
prod5130,shed,yard,58
prod5131,shovel,yard,79
prod5132,lamp,living_room,39
prod5133,shears,yard,99
prod5134,shovel,yard,71
prod5135,shed,yard,17
prod5136,ladder,yard,30
prod5137,chair,dining_room,22
prod5138,chair,dining_room,57
prod5139,shears,yard,67
prod5140,painting,living_room,53
prod5141,lamp,living_room,25
prod5142,lamp,living_room,27
prod5143,shears,yard,78
prod5144,painting,living_room,37
prod5145,chair,dining_room,41
prod5146,lamp,living_room,20
prod5147,sofa,living_room,61
prod5148,shears,yard,85
prod5149,sofa,living_room,67
prod5150,table,dining_room,71
prod5151,chair,dining_room,68
prod5152,rug,living_room,65
prod5153,lamp,living_room,62
prod5154,shed,yard,12
prod5155,ladder,yard,86
prod5156,painting,living_room,54
prod5157,shovel,yard,21
prod5158,ladder,yard,61
prod5159,shed,yard,73
prod5160,lawnmower,yard,58
prod5161,lawnmower,yard,6
prod5162,shears,yard,43
prod5163,shears,yard,5
prod5164,painting,living_room,99
prod5165,shears,yard,82
prod5166,painting,living_room,43
prod5167,shovel,yard,86
prod5168,desk,office,72
prod5169,ladder,yard,20
prod5170,shovel,yard,37
prod5171,chair,dining_room,88
prod5172,rug,living_room,19
prod5173,desk,office,90
prod5174,desk,office,58
prod5175,table,dining_room,10
prod5176,lawnmower,yard,2
prod5177,desk,office,45
prod5178,painting,living_room,43
prod5179,lamp,living_room,93
prod5180,shovel,yard,18
prod5181,ladder,yard,56
prod5182,table,dining_room,35
prod5183,rug,living_room,64
prod5184,table,dining_room,30
prod5185,table,dining_room,30
prod5186,chair,dining_room,11
prod5187,chair,dining_room,93
prod5188,sofa,living_room,94
prod5189,desk,office,45
prod5190,ladder,yard,82
prod5191,lawnmower,yard,78
prod5192,shovel,yard,15
prod5193,chair,dining_room,10
prod5194,desk,office,4
prod5195,table,dining_room,70
prod5196,shed,yard,12
prod5197,desk,office,36
prod5198,lawnmower,yard,62
prod5199,shed,yard,28
prod5200,ladder,yard,0
prod5201,chair,dining_room,23
prod5202,lawnmower,yard,36
prod5203,table,dining_room,26
prod5204,ladder,yard,9
prod5205,ladder,yard,90
prod5206,lamp,living_room,32
prod5207,ladder,yard,90
prod5208,chair,dining_room,2
prod5209,painting,living_room,31
prod5210,lamp,living_room,2
prod5211,shears,yard,80
prod5212,shed,yard,5
prod5213,rug,living_room,19
prod5214,shears,yard,60
prod5215,rug,living_room,13
prod5216,ladder,yard,0
prod5217,sofa,living_room,36
prod5218,sofa,living_room,66
prod5219,shovel,yard,90
prod5220,ladder,yard,97
prod5221,shovel,yard,18
prod5222,ladder,yard,35
prod5223,shears,yard,81
prod5224,ladder,yard,39
prod5225,chair,dining_room,53
prod5226,ladder,yard,35
prod5227,chair,dining_room,68
prod5228,shed,yard,79
prod5229,desk,office,50
prod5230,ladder,yard,19
prod5231,rug,living_room,54
prod5232,lawnmower,yard,59
prod5233,desk,office,13
prod5234,sofa,living_room,35
prod5235,sofa,living_room,63
prod5236,table,dining_room,9
prod5237,desk,office,20
prod5238,desk,office,43
prod5239,shed,yard,24
prod5240,desk,office,87
prod5241,ladder,yard,55
prod5242,shears,yard,34
prod5243,lamp,living_room,10
prod5244,rug,living_room,23
prod5245,shovel,yard,27
prod5246,rug,living_room,14
prod5247,shears,yard,85
prod5248,shed,yard,12
prod5249,shears,yard,26
prod5250,chair,dining_room,83
prod5251,lawnmower,yard,98
prod5252,shears,yard,70
prod5253,chair,dining_room,29
prod5254,shovel,yard,68
prod5255,shovel,yard,22
prod5256,chair,dining_room,12
prod5257,lamp,living_room,44
prod5258,shears,yard,33
prod5259,desk,office,66
prod5260,table,dining_room,76
prod5261,painting,living_room,86
prod5262,chair,dining_room,62
prod5263,painting,living_room,34
prod5264,ladder,yard,87
prod5265,shed,yard,65
prod5266,rug,living_room,88
prod5267,shed,yard,58
prod5268,sofa,living_room,97
prod5269,sofa,living_room,30
prod5270,ladder,yard,81
prod5271,sofa,living_room,25
prod5272,shears,yard,37
prod5273,chair,dining_room,25
prod5274,lamp,living_room,94
prod5275,shears,yard,94
prod5276,shears,yard,35
prod5277,rug,living_room,31
prod5278,shovel,yard,19
prod5279,rug,living_room,100
prod5280,lawnmower,yard,3
prod5281,painting,living_room,73
prod5282,ladder,yard,23
prod5283,desk,office,32
prod5284,shears,yard,4
prod5285,desk,office,87
prod5286,desk,office,81
prod5287,table,dining_room,40
prod5288,rug,living_room,6
prod5289,painting,living_room,40
prod5290,chair,dining_room,77
prod5291,shears,yard,61
prod5292,painting,living_room,51
prod5293,sofa,living_room,13
prod5294,chair,dining_room,88
prod5295,table,dining_room,37
prod5296,shovel,yard,7
prod5297,shed,yard,37
prod5298,table,dining_room,16
prod5299,lamp,living_room,59
prod5300,shears,yard,5
prod5301,chair,dining_room,30
prod5302,shovel,yard,31
prod5303,painting,living_room,61
prod5304,table,dining_room,64
prod5305,shed,yard,75
prod5306,lamp,living_room,50
prod5307,shed,yard,15
prod5308,rug,living_room,69
prod5309,shears,yard,60
prod5310,shears,yard,29
prod5311,lawnmower,yard,40
prod5312,sofa,living_room,22
prod5313,shovel,yard,64
prod5314,shovel,yard,48
prod5315,chair,dining_room,17
prod5316,ladder,yard,95
prod5317,lawnmower,yard,43
prod5318,chair,dining_room,21
prod5319,lamp,living_room,42
prod5320,shed,yard,73
prod5321,chair,dining_room,90
prod5322,desk,office,30
prod5323,sofa,living_room,20
prod5324,shed,yard,97
prod5325,ladder,yard,67
prod5326,desk,office,52
prod5327,table,dining_room,82
prod5328,ladder,yard,30
prod5329,painting,living_room,66
prod5330,shears,yard,15
prod5331,table,dining_room,58
prod5332,lawnmower,yard,100
prod5333,lamp,living_room,100
prod5334,shovel,yard,39
prod5335,painting,living_room,48
prod5336,painting,living_room,71
prod5337,shears,yard,32
prod5338,shears,yard,6
prod5339,painting,living_room,91
prod5340,sofa,living_room,50
prod5341,table,dining_room,72
prod5342,shed,yard,57
prod5343,lamp,living_room,60
prod5344,desk,office,85
prod5345,lamp,living_room,50
prod5346,shed,yard,40
prod5347,lamp,living_room,75
prod5348,shed,yard,5
prod5349,shovel,yard,30
prod5350,desk,office,48
prod5351,shears,yard,30
prod5352,sofa,living_room,27
prod5353,desk,office,5
prod5354,ladder,yard,20
prod5355,shed,yard,35
prod5356,lawnmower,yard,58
prod5357,shovel,yard,8
prod5358,chair,dining_room,69
prod5359,shovel,yard,0
prod5360,shears,yard,32
prod5361,shovel,yard,10
prod5362,chair,dining_room,50
prod5363,lamp,living_room,73
prod5364,painting,living_room,97
prod5365,ladder,yard,28
prod5366,shovel,yard,41
prod5367,lamp,living_room,47
prod5368,lamp,living_room,41
prod5369,chair,dining_room,28
prod5370,shears,yard,18
prod5371,shovel,yard,42
prod5372,sofa,living_room,40
prod5373,shears,yard,49
prod5374,sofa,living_room,35
prod5375,lamp,living_room,38
prod5376,chair,dining_room,69
prod5377,ladder,yard,63
prod5378,painting,living_room,78
prod5379,ladder,yard,72
prod5380,lamp,living_room,100
prod5381,shovel,yard,91
prod5382,table,dining_room,68
prod5383,shovel,yard,69
prod5384,table,dining_room,58
prod5385,table,dining_room,82
prod5386,table,dining_room,94
prod5387,lamp,living_room,14
prod5388,sofa,living_room,76
prod5389,desk,office,53
prod5390,painting,living_room,94
prod5391,lamp,living_room,21
prod5392,desk,office,69
prod5393,painting,living_room,24
prod5394,table,dining_room,23
prod5395,rug,living_room,21
prod5396,painting,living_room,6
prod5397,shed,yard,4
prod5398,shed,yard,6
prod5399,lamp,living_room,93
prod5400,shovel,yard,55
prod5401,sofa,living_room,43
prod5402,painting,living_room,62
prod5403,shovel,yard,65
prod5404,lamp,living_room,64
prod5405,sofa,living_room,69
prod5406,lawnmower,yard,100
prod5407,table,dining_room,53
prod5408,desk,office,34
prod5409,shovel,yard,64
prod5410,table,dining_room,58
prod5411,lawnmower,yard,83
prod5412,lawnmower,yard,84
prod5413,lamp,living_room,29
prod5414,lamp,living_room,77
prod5415,shovel,yard,12
prod5416,desk,office,89
prod5417,shovel,yard,99
prod5418,rug,living_room,87
prod5419,lawnmower,yard,56
prod5420,chair,dining_room,88
prod5421,sofa,living_room,86
prod5422,desk,office,99
prod5423,painting,living_room,27
prod5424,lamp,living_room,71
prod5425,sofa,living_room,70
