product_id,description,market_price,rental_price,product_type,brand,voltage,material,size,quantity_available
F445391,Standard Fixture,2309.37,1.37,Furniture,[],[],Oak,extra-large,50
F394945,Standard Table,1687.87,0.23,Furniture,[],[],Granite,small,16
F170126,Standard Desk,924.72,2.3,Furniture,[],[],Formica,medium,49
F220061,Standard Fixture,970.33,2.43,Furniture,[],[],Walnut,extra-large,74
F204340,Standard Fixture,1553.36,1.46,Furniture,[],[],Tile,extra-large,48
E620440,Standard Microwave,2389.3,6.19,Electric,Acme,220VAC,[],[],48
E590517,Standard Kettle,1717.37,0.12,Electric,ComputerDiluter,12VDC,[],[],19
E001476,Standard Kettle,2031.92,4.23,Electric,Nowayout,110VAC,[],[],76
E022023,Standard Toothbrush,2159.78,3.42,Electric,Acme,440VAC,[],[],39
F755382,Standard Fixture,404.75,0.26,Furniture,[],[],Oak,large,81
F155721,Standard Fixture,2117.57,3.21,Furniture,[],[],Walnut,lawn orniment,82
E009274,Standard Washing Machine,2030.27,3.77,Electric,Acme,12VDC,[],[],7
F091228,Standard Fixture,455.55,0.17,Furniture,[],[],Maple,large,88
F661857,Standard Chair,1760.78,2.28,Furniture,[],[],Granite,lawn orniment,84
E818413,Standard Toothbrush,24.64,0.06,Electric,Acme,440VAC,[],[],76
E259523,Standard Washing Machine,180.73,0.16,Electric,ComputerDiluter,10kV,[],[],52
E232355,Standard Kettle,1412.36,2.87,Electric,ComputerDiluter,10kV,[],[],44
E951644,Standard Coffee Maker,950.27,1.19,Electric,ComputerDiluter,110VAC,[],[],3
F275424,Standard Fixture,1607.14,4.2,Furniture,[],[],Formica,small,66
F511348,Standard Chair,1207.94,1.17,Furniture,[],[],Granite,x-small,95
E193238,Standard Microwave,2181.87,5.3,Electric,ComputerDiluter,10kV,[],[],72
F691046,Standard Mirror,392.65,0.73,Furniture,[],[],Maple,lawn orniment,53
F414163,Standard Chair,544.8,1.28,Furniture,[],[],Tile,small,33
F916100,Standard Mirror,745.2,0.32,Furniture,[],[],Maple,lawn orniment,83
F972305,Standard Chair,1354.48,1.94,Furniture,[],[],Formica,lawn orniment,78
F503340,Standard Mirror,1672.88,3.93,Furniture,[],[],Formica,x-small,43
E174808,Standard Fan,341.12,0.45,Electric,Suck-n-cut,12VDC,[],[],72
E774670,Standard Microwave,2441.74,5.75,Electric,Acme,10kV,[],[],80
F079449,Standard Mirror,1735.71,0.44,Furniture,[],[],Walnut,large,69
F056573,Standard Chair,1966.93,1.99,Furniture,[],[],Walnut,medium,12
F913014,Standard Mirror,1448.78,1.07,Furniture,[],[],Granite,extra-large,24
F485995,Standard Desk,858.39,1.53,Furniture,[],[],Maple,extra-large,14
E540117,Standard Coffee Maker,1548.95,2.0,Electric,Suck-n-cut,220VAC,[],[],83
E965454,Standard Kettle,282.55,0.38,Electric,ComputerDiluter,110VAC,[],[],19
F928294,Standard Table,1640.76,1.28,Furniture,[],[],Walnut,extra-large,15
F668765,Standard Chair,1517.88,3.11,Furniture,[],[],Tile,lawn orniment,4
F855864,Standard Desk,409.13,1.08,Furniture,[],[],Granite,extra-large,82
E436858,Standard Coffee Maker,1598.7,1.78,Electric,ComputerDiluter,440VAC,[],[],83
F434561,Standard Fixture,1747.7,0.69,Furniture,[],[],Tile,medium,54
E696020,Standard Fan,1170.06,0.08,Electric,Freebird,10kV,[],[],0
F899886,Standard Table,1704.4,3.52,Furniture,[],[],Oak,small,85
E705177,Standard Coffee Maker,2486.29,6.05,Electric,Freebird,220VAC,[],[],0
F110095,Standard Mirror,166.83,0.39,Furniture,[],[],Walnut,medium,67
F153428,Standard Table,1252.37,1.1,Furniture,[],[],Walnut,medium,6
F241443,Standard Stool,2178.82,5.21,Furniture,[],[],Maple,x-small,42
E759907,Standard Washing Machine,714.69,0.91,Electric,ComputerDiluter,12VDC,[],[],67
E582830,Standard Fan,926.68,0.08,Electric,Acme,10kV,[],[],62
F977552,Standard Desk,2002.36,4.66,Furniture,[],[],Granite,lawn orniment,92
F325731,Standard Stool,1514.32,1.61,Furniture,[],[],Walnut,medium,6
E185069,Standard Toothbrush,400.38,0.66,Electric,Freebird,220VAC,[],[],50
F776962,Standard Chair,50.37,0.0,Furniture,[],[],Oak,small,78
E345044,Standard Fan,1187.08,2.31,Electric,Acme,12VDC,[],[],64
E254389,Standard Microwave,1567.3,0.79,Electric,ComputerDiluter,12VDC,[],[],85
E971055,Standard Fan,1809.24,0.95,Electric,Freebird,10kV,[],[],30
E087743,Standard Fan,2081.37,5.4,Electric,Nowayout,220VAC,[],[],82
F473708,Standard Chair,118.08,0.23,Furniture,[],[],Formica,x-small,54
F510908,Standard Desk,1534.02,0.22,Furniture,[],[],Oak,extra-large,21
F938061,Standard Desk,763.48,1.93,Furniture,[],[],Walnut,medium,13
F292917,Standard Desk,634.0,1.69,Furniture,[],[],Oak,lawn orniment,45
F617839,Standard Stool,1726.91,0.17,Furniture,[],[],Granite,large,71
E962189,Standard Kettle,2472.51,4.87,Electric,Acme,110VAC,[],[],45
F670476,Standard Chair,1859.45,0.67,Furniture,[],[],Maple,small,25
E746831,Standard Kettle,2274.99,1.22,Electric,Acme,440VAC,[],[],23
F624155,Standard Mirror,1373.28,0.85,Furniture,[],[],Formica,large,79
F312388,Standard Stool,1216.38,3.07,Furniture,[],[],Formica,large,44
F747062,Standard Table,430.57,0.51,Furniture,[],[],Formica,small,30
E599028,Standard Coffee Maker,850.03,1.48,Electric,ComputerDiluter,10kV,[],[],57
F887664,Standard Stool,584.59,0.12,Furniture,[],[],Tile,large,99
E525649,Standard Washing Machine,717.36,1.48,Electric,Suck-n-cut,220VAC,[],[],62
F557586,Standard Table,1576.04,4.09,Furniture,[],[],Oak,large,5
F089048,Standard Fixture,1894.63,3.25,Furniture,[],[],Walnut,extra-large,96
F967477,Standard Desk,1881.91,4.43,Furniture,[],[],Oak,x-small,54
F187707,Standard Fixture,1613.31,0.12,Furniture,[],[],Granite,medium,57
F998534,Standard Mirror,1776.23,3.0,Furniture,[],[],Maple,x-small,8
E703162,Standard Toothbrush,1453.38,2.4,Electric,Acme,10kV,[],[],61
F212572,Standard Stool,2310.03,5.69,Furniture,[],[],Tile,lawn orniment,4
E713866,Standard Toothbrush,1050.84,2.83,Electric,Suck-n-cut,220VAC,[],[],1
E635953,Standard Kettle,1771.16,3.1,Electric,ComputerDiluter,220VAC,[],[],27
F842078,Unlaw Fixture,1424.16,2.37,Furniture,[],[],Formica,lawn orniment,75
F489699,Tholoi Fixture,2071.15,4.35,Furniture,[],[],Tile,large,98
F579123,Houmous Stool,1087.44,2.27,Furniture,[],[],Maple,lawn orniment,28
F712128,Quarter-grain Fixture,410.14,0.68,Furniture,[],[],Oak,extra-large,32
F614141,Screecher Table,1206.32,1.36,Furniture,[],[],Tile,extra-large,1
F294932,Silyl Desk,2021.94,1.43,Furniture,[],[],Granite,medium,75
F731087,Doornboom Fixture,210.41,0.01,Furniture,[],[],Formica,extra-large,31
F454213,Bastringue Stool,1130.45,2.7,Furniture,[],[],Tile,x-small,96
E189004,Standard Coffee Maker,328.14,0.77,Electric,Kirman,110VAC,[],[],69
E612834,Standard Washing Machine,714.61,0.72,Electric,Stonehenge,10kV,[],[],11
F013976,Standard Chair,1511.59,2.96,Furniture,[],[],Tile,medium,11
F920140,Standard Fixture,1926.99,4.79,Furniture,[],[],Walnut,medium,86
F163225,Standard Stool,491.06,0.2,Furniture,[],[],Formica,extra-large,88
E709291,Standard Kettle,1677.49,1.9,Electric,Suck-n-cut,110VAC,[],[],53
F459280,Standard Desk,1792.0,2.29,Furniture,[],[],Tile,extra-large,48
E435941,Standard Toothbrush,1461.06,0.78,Electric,ComputerDiluter,12VDC,[],[],60
E607640,Standard Toothbrush,1144.49,0.33,Electric,Acme,12VDC,[],[],98
F571832,Standard Chair,1954.0,0.49,Furniture,[],[],Walnut,small,5
E343967,Standard Kettle,2170.91,1.08,Electric,Suck-n-cut,12VDC,[],[],38
E869479,Standard Washing Machine,1343.38,3.57,Electric,Acme,10kV,[],[],47
E647951,Standard Kettle,1460.81,1.0,Electric,Nowayout,440VAC,[],[],20
E743269,Standard Toothbrush,19.47,0.02,Electric,Nowayout,12VDC,[],[],19
F426407,Standard Stool,2303.86,1.91,Furniture,[],[],Formica,large,69
E919780,Standard Coffee Maker,1646.7,3.99,Electric,Suck-n-cut,12VDC,[],[],37
E860191,Standard Fan,298.19,0.36,Electric,Nowayout,110VAC,[],[],5
E122248,Standard Fan,319.17,0.84,Electric,Acme,440VAC,[],[],76
E577675,Standard Coffee Maker,1159.13,0.41,Electric,Nowayout,10kV,[],[],3
E936504,Standard Washing Machine,1594.44,0.57,Electric,ComputerDiluter,440VAC,[],[],13
F394596,Standard Fixture,927.82,2.49,Furniture,[],[],Walnut,x-small,55
F496967,Standard Fixture,1662.67,2.28,Furniture,[],[],Oak,small,69
F806813,Standard Desk,2275.14,3.0,Furniture,[],[],Tile,x-small,30
E127263,Standard Microwave,2387.11,2.78,Electric,Freebird,12VDC,[],[],88
F043951,Standard Chair,1106.04,1.91,Furniture,[],[],Walnut,small,1
F156138,Standard Stool,1465.47,2.54,Furniture,[],[],Oak,lawn orniment,9
E834286,Standard Kettle,1588.93,1.38,Electric,Nowayout,110VAC,[],[],28
F667565,Standard Chair,1022.69,0.14,Furniture,[],[],Oak,lawn orniment,34
E412218,Standard Toothbrush,143.29,0.09,Electric,ComputerDiluter,10kV,[],[],9
F757080,Standard Chair,2367.62,0.12,Furniture,[],[],Tile,medium,89
E472313,Standard Microwave,861.06,1.25,Electric,ComputerDiluter,10kV,[],[],66
F861139,Standard Fixture,1762.21,1.59,Furniture,[],[],Maple,x-small,78
E112161,Standard Fan,2485.89,4.05,Electric,Suck-n-cut,440VAC,[],[],32
F800546,Standard Chair,702.08,1.78,Furniture,[],[],Formica,large,24
F508778,Standard Chair,1473.85,1.41,Furniture,[],[],Maple,small,85
E178167,Standard Kettle,413.87,1.1,Electric,Nowayout,440VAC,[],[],48
F769782,Standard Chair,191.01,0.36,Furniture,[],[],Oak,small,9
F659119,Standard Chair,2483.2,0.36,Furniture,[],[],Walnut,large,97
E076856,Standard Microwave,31.85,0.01,Electric,ComputerDiluter,440VAC,[],[],8
F151724,Standard Mirror,919.03,1.63,Furniture,[],[],Walnut,lawn orniment,34
F594246,Standard Desk,1624.66,0.14,Furniture,[],[],Formica,medium,32
F936983,Standard Stool,1479.41,0.83,Furniture,[],[],Maple,medium,91
E071938,Standard Fan,633.87,0.44,Electric,Suck-n-cut,10kV,[],[],33
E568773,Standard Toothbrush,874.67,0.13,Electric,Nowayout,10kV,[],[],62
E181631,Standard Coffee Maker,1822.87,1.88,Electric,Nowayout,10kV,[],[],15
E629767,Standard Microwave,462.11,0.15,Electric,Suck-n-cut,110VAC,[],[],15
E969579,Standard Toothbrush,54.56,0.0,Electric,ComputerDiluter,12VDC,[],[],91
F878696,Standard Mirror,1478.87,0.39,Furniture,[],[],Walnut,medium,95
E296490,Standard Microwave,107.51,0.1,Electric,Freebird,10kV,[],[],33
F929014,Standard Chair,1181.02,1.22,Furniture,[],[],Formica,medium,4
E726452,Standard Coffee Maker,1558.89,1.56,Electric,Acme,440VAC,[],[],42
E204738,Standard Fan,998.67,1.39,Electric,Freebird,12VDC,[],[],51
F260928,Standard Stool,1300.71,2.11,Furniture,[],[],Tile,small,87
F097217,Standard Fixture,409.27,0.32,Furniture,[],[],Walnut,small,7
E296611,Standard Kettle,1511.74,2.93,Electric,Suck-n-cut,440VAC,[],[],46
F671455,Standard Mirror,339.77,0.92,Furniture,[],[],Tile,lawn orniment,15
E590727,Standard Washing Machine,1497.95,1.72,Electric,Suck-n-cut,440VAC,[],[],32
E720526,Standard Toothbrush,1463.18,0.99,Electric,Suck-n-cut,110VAC,[],[],35
F859071,Standard Desk,1831.67,2.28,Furniture,[],[],Maple,medium,86
F339253,Standard Table,1321.17,1.75,Furniture,[],[],Granite,small,40
E942151,Standard Microwave,781.9,0.49,Electric,Nowayout,12VDC,[],[],58
E124174,Standard Washing Machine,1761.46,2.01,Electric,Suck-n-cut,10kV,[],[],13
F277653,Standard Table,201.69,0.01,Furniture,[],[],Granite,medium,66
F034203,Standard Stool,1601.98,1.95,Furniture,[],[],Formica,extra-large,94
E061221,Standard Toothbrush,1706.61,1.11,Electric,Acme,110VAC,[],[],66
F264441,Standard Chair,1382.95,1.83,Furniture,[],[],Walnut,large,96
E116912,Standard Washing Machine,1159.83,2.27,Electric,Suck-n-cut,110VAC,[],[],86
F567483,Standard Stool,489.44,0.43,Furniture,[],[],Tile,large,28
E807271,Standard Toothbrush,1838.04,2.33,Electric,Nowayout,110VAC,[],[],56
E333544,Standard Microwave,2309.31,6.2,Electric,ComputerDiluter,440VAC,[],[],3
E574812,Standard Coffee Maker,1747.74,0.54,Electric,Freebird,110VAC,[],[],47
E914487,Standard Microwave,614.38,0.46,Electric,ComputerDiluter,220VAC,[],[],31
E113567,Standard Fan,654.42,1.36,Electric,ComputerDiluter,440VAC,[],[],57
F843831,Standard Table,366.28,0.73,Furniture,[],[],Maple,extra-large,8
E048831,Standard Coffee Maker,1865.23,4.48,Electric,Nowayout,10kV,[],[],22
E666833,Standard Washing Machine,23.65,0.0,Electric,ComputerDiluter,220VAC,[],[],65
F371169,Standard Table,28.01,0.03,Furniture,[],[],Tile,x-small,37
E001707,Standard Kettle,1144.21,2.59,Electric,Freebird,220VAC,[],[],49
F198884,Standard Table,2261.39,4.32,Furniture,[],[],Oak,lawn orniment,70
E930142,Standard Kettle,506.36,0.55,Electric,ComputerDiluter,220VAC,[],[],27
E889976,Standard Washing Machine,498.81,0.79,Electric,Freebird,440VAC,[],[],94
F494793,Standard Mirror,934.84,2.11,Furniture,[],[],Granite,lawn orniment,77
F280231,Standard Mirror,1338.3,2.37,Furniture,[],[],Granite,lawn orniment,20
F246286,Standard Fixture,1898.02,1.49,Furniture,[],[],Walnut,lawn orniment,32
E235349,Standard Coffee Maker,150.9,0.09,Electric,Freebird,220VAC,[],[],39
E060734,Standard Washing Machine,47.22,0.03,Electric,Nowayout,440VAC,[],[],77
E415467,Standard Toothbrush,180.44,0.17,Electric,Nowayout,220VAC,[],[],27
E168155,Standard Kettle,1276.06,0.99,Electric,Freebird,12VDC,[],[],3
F982469,Standard Mirror,1904.69,4.12,Furniture,[],[],Granite,x-small,15
E591849,Standard Kettle,1195.31,2.24,Electric,ComputerDiluter,220VAC,[],[],22
E437002,Standard Fan,215.29,0.2,Electric,Suck-n-cut,440VAC,[],[],55
E688357,Standard Toothbrush,1852.93,4.67,Electric,Suck-n-cut,110VAC,[],[],78
F616295,Standard Table,979.48,0.65,Furniture,[],[],Maple,medium,0
F050560,Standard Mirror,1406.3,0.08,Furniture,[],[],Formica,lawn orniment,18
E129228,Standard Microwave,255.04,0.29,Electric,Nowayout,12VDC,[],[],14
E625423,Standard Washing Machine,2165.98,2.76,Electric,Acme,110VAC,[],[],41
E517244,Standard Washing Machine,1509.98,2.89,Electric,Acme,440VAC,[],[],91
F569436,Standard Fixture,864.97,1.95,Furniture,[],[],Formica,small,81
E321169,Standard Toothbrush,1331.91,2.43,Electric,Freebird,110VAC,[],[],44
F649172,Standard Stool,2202.8,3.33,Furniture,[],[],Tile,extra-large,83
F646766,Standard Table,1715.4,4.03,Furniture,[],[],Granite,medium,85
E287513,Standard Fan,2044.08,0.17,Electric,Freebird,110VAC,[],[],46
F900374,Standard Desk,432.0,0.35,Furniture,[],[],Tile,medium,74
F977947,Standard Desk,1768.19,3.47,Furniture,[],[],Oak,medium,68
F079164,Standard Desk,1388.44,0.97,Furniture,[],[],Formica,large,53
F727216,Standard Table,2414.57,5.34,Furniture,[],[],Formica,lawn orniment,13
E779472,Standard Washing Machine,1391.6,1.42,Electric,Suck-n-cut,110VAC,[],[],73
E470281,Standard Washing Machine,719.34,1.55,Electric,Nowayout,440VAC,[],[],12
E001050,Standard Toothbrush,2216.57,1.09,Electric,ComputerDiluter,10kV,[],[],91
E930182,Standard Coffee Maker,215.52,0.04,Electric,Suck-n-cut,10kV,[],[],12
E559425,Standard Fan,614.07,0.65,Electric,ComputerDiluter,220VAC,[],[],74
E309483,Standard Fan,2145.47,2.68,Electric,Acme,12VDC,[],[],19
F661171,Standard Table,1923.6,4.43,Furniture,[],[],Granite,medium,66
F794313,Standard Stool,239.17,0.41,Furniture,[],[],Granite,x-small,29
E583159,Standard Toothbrush,2028.84,4.36,Electric,ComputerDiluter,12VDC,[],[],79
E668682,Standard Kettle,37.85,0.02,Electric,Nowayout,110VAC,[],[],21
E704997,Standard Kettle,1632.16,1.05,Electric,Acme,10kV,[],[],2
F834294,Standard Mirror,916.44,1.93,Furniture,[],[],Walnut,extra-large,30
F198565,Standard Mirror,1480.5,4.01,Furniture,[],[],Maple,medium,69
E701750,Standard Toothbrush,989.85,0.63,Electric,Acme,220VAC,[],[],5
E304956,Standard Microwave,2040.57,3.23,Electric,ComputerDiluter,220VAC,[],[],49
F523549,Standard Fixture,332.94,0.68,Furniture,[],[],Granite,lawn orniment,44
E198611,Standard Toothbrush,884.13,0.11,Electric,Freebird,220VAC,[],[],2
E200601,Standard Kettle,2311.39,6.21,Electric,Acme,10kV,[],[],10
F445017,Standard Mirror,2174.07,0.75,Furniture,[],[],Oak,extra-large,0
F429897,Standard Stool,2012.11,1.59,Furniture,[],[],Granite,large,38
F366720,Standard Stool,1864.64,4.48,Furniture,[],[],Walnut,extra-large,68
F323311,Standard Fixture,1639.85,2.05,Furniture,[],[],Tile,medium,75
F754060,Standard Mirror,1928.32,1.59,Furniture,[],[],Granite,medium,12
F246356,Standard Mirror,2258.02,2.27,Furniture,[],[],Walnut,x-small,24
F586592,Standard Desk,956.46,1.95,Furniture,[],[],Walnut,x-small,83
F454071,Standard Fixture,2344.87,2.99,Furniture,[],[],Granite,x-small,64
F241417,Standard Chair,2012.38,1.85,Furniture,[],[],Walnut,extra-large,19
E531234,Standard Toothbrush,962.5,0.23,Electric,ComputerDiluter,220VAC,[],[],20
E546324,Standard Washing Machine,2160.0,2.72,Electric,Acme,220VAC,[],[],67
E656428,Standard Fan,99.05,0.26,Electric,Freebird,12VDC,[],[],45
E195170,Standard Coffee Maker,323.1,0.51,Electric,ComputerDiluter,220VAC,[],[],29
E113383,Standard Fan,364.69,0.19,Electric,Nowayout,12VDC,[],[],34
E620125,Standard Coffee Maker,2240.79,3.35,Electric,Suck-n-cut,440VAC,[],[],0
E570264,Standard Toothbrush,177.39,0.35,Electric,Freebird,10kV,[],[],58
E727058,Standard Fan,1246.01,3.19,Electric,Freebird,12VDC,[],[],92
E812360,Standard Coffee Maker,2246.09,4.78,Electric,Acme,12VDC,[],[],80
E916965,Standard Washing Machine,186.67,0.34,Electric,ComputerDiluter,220VAC,[],[],36
F790222,Standard Stool,2272.21,5.05,Furniture,[],[],Walnut,lawn orniment,97
E184966,Standard Fan,999.21,1.4,Electric,Suck-n-cut,220VAC,[],[],4
F968072,Standard Desk,2160.83,0.59,Furniture,[],[],Oak,x-small,97
F403611,Standard Mirror,702.59,1.22,Furniture,[],[],Tile,x-small,26
F703041,Standard Mirror,160.38,0.31,Furniture,[],[],Formica,large,90
F329606,Standard Table,2272.41,1.61,Furniture,[],[],Granite,extra-large,95
F746046,Standard Fixture,1786.69,2.34,Furniture,[],[],Tile,extra-large,68
F682259,Standard Table,1943.45,0.9,Furniture,[],[],Oak,x-small,86
F107067,Standard Table,2310.29,3.43,Furniture,[],[],Maple,lawn orniment,25
F911674,Standard Desk,322.35,0.03,Furniture,[],[],Granite,large,80
F993727,Standard Fixture,1748.53,0.79,Furniture,[],[],Formica,large,2
E997988,Standard Toothbrush,133.58,0.27,Electric,Suck-n-cut,220VAC,[],[],48
E670154,Standard Toothbrush,221.16,0.14,Electric,ComputerDiluter,10kV,[],[],80
E999252,Standard Coffee Maker,1731.54,2.11,Electric,Acme,220VAC,[],[],40
E444062,Standard Microwave,2195.65,4.66,Electric,Freebird,440VAC,[],[],65
F318624,Standard Fixture,504.16,1.0,Furniture,[],[],Tile,medium,1
F553315,Standard Chair,482.02,0.97,Furniture,[],[],Granite,medium,85
F419724,Standard Table,645.82,1.73,Furniture,[],[],Tile,small,2
F951665,Standard Stool,1620.1,2.59,Furniture,[],[],Maple,large,25
F811809,Standard Desk,2304.6,6.16,Furniture,[],[],Granite,extra-large,52
F830473,Standard Stool,2403.42,0.04,Furniture,[],[],Walnut,x-small,45
E556387,Standard Coffee Maker,332.99,0.55,Electric,ComputerDiluter,12VDC,[],[],77
E690347,Standard Washing Machine,1814.81,0.6,Electric,Acme,10kV,[],[],34
F835601,Standard Fixture,1870.43,4.89,Furniture,[],[],Tile,large,48
F163849,Standard Mirror,228.36,0.0,Furniture,[],[],Walnut,small,52
E289758,Standard Fan,1160.74,1.77,Electric,Freebird,12VDC,[],[],51
E686474,Standard Coffee Maker,505.36,0.08,Electric,Freebird,440VAC,[],[],11
F636093,Standard Fixture,365.68,0.47,Furniture,[],[],Oak,large,15
F292311,Standard Table,1744.16,2.31,Furniture,[],[],Tile,medium,12
F998542,Standard Stool,2429.76,3.18,Furniture,[],[],Formica,extra-large,84
E346728,Standard Kettle,284.9,0.78,Electric,ComputerDiluter,440VAC,[],[],89
F852583,Standard Stool,1815.52,1.68,Furniture,[],[],Oak,small,65
E608347,Standard Microwave,239.42,0.13,Electric,Freebird,220VAC,[],[],57
E310695,Standard Toothbrush,1981.78,5.39,Electric,Acme,220VAC,[],[],6
E952225,Standard Coffee Maker,1581.49,2.87,Electric,Suck-n-cut,220VAC,[],[],47
E560890,Standard Coffee Maker,327.41,0.52,Electric,Nowayout,220VAC,[],[],85
E099346,Standard Toothbrush,306.65,0.31,Electric,Acme,220VAC,[],[],16
F915173,Standard Table,698.16,1.83,Furniture,[],[],Oak,large,9
E620734,Standard Fan,1533.48,3.31,Electric,Freebird,110VAC,[],[],37
E755037,Standard Toothbrush,1522.94,1.57,Electric,Suck-n-cut,440VAC,[],[],74
E496162,Standard Toothbrush,1580.95,1.6,Electric,Suck-n-cut,12VDC,[],[],6
E612781,Standard Fan,935.58,0.09,Electric,Acme,10kV,[],[],80
E352805,Standard Microwave,530.76,0.35,Electric,Acme,110VAC,[],[],12
F141886,Standard Table,111.42,0.16,Furniture,[],[],Walnut,extra-large,10
E460763,Standard Fan,1640.38,3.73,Electric,ComputerDiluter,110VAC,[],[],70
E171086,Standard Coffee Maker,1800.92,0.77,Electric,Suck-n-cut,440VAC,[],[],43
F270439,Standard Table,154.88,0.14,Furniture,[],[],Granite,lawn orniment,96
F070831,Standard Fixture,1004.83,2.03,Furniture,[],[],Formica,medium,56
E578255,Standard Toothbrush,1695.16,1.82,Electric,Nowayout,220VAC,[],[],64
E907374,Croaking Washing Machine,573.58,1.35,Electric,Nowayout,110VAC,[],[],19
F483692,Part-singer Desk,518.36,1.31,Furniture,[],[],Walnut,extra-large,8
E075292,Pillaffe Kettle,75.74,0.13,Electric,Slacktivism,10kV,[],[],64
F727735,Salvadora Desk,2454.86,0.78,Furniture,[],[],Oak,medium,6
F145654,Omnividence Desk,73.16,0.12,Furniture,[],[],Granite,large,14
E865147,Minster Toothbrush,1812.96,0.02,Electric,Taros,10kV,[],[],44
F069428,Treasurership Desk,1450.02,0.35,Furniture,[],[],Walnut,large,2
E096495,Standard Washing Machine,802.6,1.2,Electric,Ascendant,220VAC,[],[],47
F721780,Standard Mirror,1375.17,3.22,Furniture,[],[],Oak,extra-large,59
F557939,Standard Chair,1038.41,0.47,Furniture,[],[],Granite,x-small,17
F489768,Standard Chair,473.24,1.21,Furniture,[],[],Walnut,large,63
E010758,Standard Coffee Maker,1149.91,3.07,Electric,Nowayout,10kV,[],[],89
E012329,Standard Washing Machine,2213.23,1.64,Electric,ComputerDiluter,10kV,[],[],5
F476657,Standard Chair,2445.28,5.27,Furniture,[],[],Walnut,lawn orniment,95
E848571,Standard Washing Machine,390.71,0.04,Electric,Suck-n-cut,12VDC,[],[],4
F584666,Standard Chair,251.64,0.44,Furniture,[],[],Oak,large,67
F387012,Standard Table,172.3,0.33,Furniture,[],[],Oak,large,59
E023174,Standard Fan,2025.49,0.28,Electric,Acme,110VAC,[],[],26
F658997,Standard Mirror,732.75,0.7,Furniture,[],[],Oak,small,15
E587377,Standard Coffee Maker,1640.5,2.8,Electric,Nowayout,110VAC,[],[],97
F821774,Standard Mirror,2473.69,4.82,Furniture,[],[],Oak,extra-large,0
E800401,Standard Toothbrush,353.89,0.78,Electric,Suck-n-cut,110VAC,[],[],40
F115885,Standard Table,1087.47,0.97,Furniture,[],[],Formica,large,63
F483937,Standard Mirror,1575.62,3.85,Furniture,[],[],Granite,small,23
E830356,Standard Coffee Maker,1337.15,2.08,Electric,ComputerDiluter,12VDC,[],[],24
F699643,Standard Mirror,581.57,0.9,Furniture,[],[],Oak,lawn orniment,50
F354205,Standard Chair,935.78,1.05,Furniture,[],[],Oak,large,26
E589317,Standard Coffee Maker,1501.73,2.4,Electric,ComputerDiluter,440VAC,[],[],75
E185132,Standard Fan,488.12,0.21,Electric,Acme,10kV,[],[],77
E459183,Standard Coffee Maker,1415.61,0.02,Electric,Suck-n-cut,440VAC,[],[],24
E697701,Standard Kettle,380.73,0.54,Electric,Freebird,440VAC,[],[],30
F829856,Standard Table,1622.75,1.76,Furniture,[],[],Oak,small,33
E232471,Standard Kettle,1916.0,1.06,Electric,Freebird,220VAC,[],[],26
E044639,Standard Coffee Maker,929.67,1.8,Electric,Freebird,440VAC,[],[],77
E450359,Standard Fan,438.75,0.73,Electric,Suck-n-cut,12VDC,[],[],84
E904882,Standard Kettle,2435.17,6.44,Electric,Suck-n-cut,220VAC,[],[],90
F435790,Standard Chair,1176.21,2.13,Furniture,[],[],Formica,extra-large,65
E799307,Standard Washing Machine,1764.51,4.48,Electric,Freebird,220VAC,[],[],79
F309051,Standard Table,101.75,0.17,Furniture,[],[],Oak,small,45
F815312,Standard Fixture,1583.75,0.56,Furniture,[],[],Tile,small,89
E263363,Standard Coffee Maker,2155.19,2.7,Electric,Freebird,10kV,[],[],15
E574680,Standard Fan,189.46,0.46,Electric,Nowayout,110VAC,[],[],87
