product_id, description, product_type, quantity
prod31584,UjKJaVTQfbHDTGw,furniture,15
prod31585,uyoCpHZpdtkuSXp,appliances,12
prod31586,YyyXBnMdiyiGYwN,furniture,6
prod31587,uBOnBoPRJPwBOrL,furniture,11
prod31588,aCaIPgjiRLlJDYt,furniture,9
prod31589,rEBHMchYkXexzhm,furniture,13
prod31590,LSLGLDDTDWvqiOJ,furniture,4
prod31591,FsVDEwTyBTwTyFI,furniture,15
prod31592,sMzMBVNWUXMmcjO,electronics,4
prod31593,aAlhqPvMtNUMaGA,appliances,12
prod31594,RrcvgpjOzuWWtST,appliances,15
prod31595,mqAyxesfIuFXRWW,electronics,4
prod31596,VItGNPzvGtZrJdu,furniture,13
prod31597,tuLVJxJmbhQprVp,electronics,12
prod31598,SByYPIRAqGzkyFf,electronics,13
prod31599,EPnEvVvnMgNLbrY,furniture,14
prod31600,KJlEpFCjHPSebNf,electronics,11
prod31601,gqgkJYRQrojHeLg,electronics,10
prod31602,bisVaEQXXcsWWZr,appliances,2
prod31603,cavrVHoZrqPfNyB,appliances,8
prod31604,enjSjvNjxSewcwt,electronics,8
prod31605,vzGCMRNPQheSnbF,electronics,1
prod31606,gkVKoaZDPbacCqH,electronics,10
prod31607,GqRpfzzASGmXUGC,electronics,9
prod31608,czyOLZAsQBUtgmE,electronics,1
prod31609,oVONrwpLEIpiana,appliances,7
prod31610,OUqHamgMBqVXkfo,electronics,8
prod31611,lUkIuVovpTIpqci,appliances,5
prod31612,ZShbymBoTZuwEMX,appliances,7
prod31613,xiFfNDfqCanPMyl,appliances,4
prod31614,vpkscThfdKAgmXr,furniture,13
prod31615,MEOAMoKPVBtfUmO,electronics,15
prod31616,dLzkTBqgCmZwstI,furniture,3
prod31617,mGmwgqhhGjtHZUE,furniture,7
prod31618,JWXaHLNmAohHwbY,electronics,1
prod31619,WZBAWldXkAWcqsB,furniture,7
prod31620,BQZMiSKBtmiLcmu,appliances,6
prod31621,dvvGdwLnRxzwtsX,appliances,13
prod31622,vVwzmcqmOAiLjWQ,furniture,6
prod31623,puYPnqVvMENCUcM,electronics,3
prod31624,ysTWrJSdxzWCTWb,appliances,14
prod31625,qGPxIVOihuplBgj,furniture,3
prod31626,WWXJsreaOtuGxgX,furniture,5
prod31627,GdAqImPxCSyPGcm,electronics,5
prod31628,saQACaVBqhqFqca,appliances,15
prod31629,ayrMwvKUazupszB,furniture,9
prod31630,upgirjFFsEwvqvB,electronics,4
prod31631,tQTKidEHcarhErd,furniture,13
prod31632,rVPJUqgoxTqTSfa,electronics,9
prod31633,fUouqDGCdrDSdmI,electronics,8
prod31634,SJsVXmZtkaQkGBE,furniture,14
prod31635,lszRXGYhqPjjdGa,electronics,14
prod31636,bNYOpesDpdNiOqL,electronics,12
prod31637,LDkVXwYDvnNbjgC,electronics,5
prod31638,NNsrXmuFPmsoFYX,electronics,13
prod31639,NbjgGUjZxSIbyYK,furniture,6
prod31640,XaODlBQcfqCbchL,furniture,11
prod31641,MedeLIrOIOEhytv,electronics,7
prod31642,UUjYASPplNnLEuQ,appliances,14
prod31643,CNMckasqMquUQCM,electronics,13
prod31644,QDfKwvncXGMmpJU,electronics,4
prod31645,hvqAemzwItfOfUZ,appliances,5
prod31646,FWSPotKKBWJeqlX,appliances,2
prod31647,eGQKrUcfYjgjeex,furniture,10
prod31648,cbofOplAGJkXOOy,appliances,12
prod31649,fXcssPBJabzIWAa,appliances,15
prod31650,rfeltwhmlMoLAIV,electronics,13
prod31651,HMQFSRJbsGupEQH,electronics,10
prod31652,lAPyFhEnAHXLwfC,furniture,5
prod31653,uaVvYXbkgKIifAq,appliances,11
prod31654,HTrgpozyNjlSMre,furniture,5
prod31655,iEITOJUSkCxlbMl,electronics,6
prod31656,FsszvZJJrfNbcQO,furniture,2
prod31657,gzMqyyukxZrQhai,appliances,11
prod31658,kMHTfVYaLLueUqJ,appliances,6
prod31659,xqszQapvQEOgIar,appliances,13
prod31660,UWqaGEdTvyavweZ,electronics,11
prod31661,mAWfNqDlOstKuMM,furniture,14
prod31662,VNRAWxshIYYuyUC,appliances,1
prod31663,sVzkOHzNnkjnXis,electronics,2
prod31664,NnhUzXjKLJnVVDR,furniture,5
prod31665,RvmwLdOluMnutaM,furniture,15
prod31666,BhYtSuhRQjymZfw,appliances,14
prod31667,eMLZkwTzElERFZA,appliances,1
prod31668,EwRhPWaUYRPZfhI,appliances,7
prod31669,XbcXJLQeKXNIjbT,furniture,7
prod31670,UFCwOdaQqvWrNQu,electronics,1
prod31671,EOxsMkXAipmQhyq,electronics,14
prod31672,FbyYuAKzgjgpfLu,appliances,6
prod31673,SFgRzyKCzDQANOe,furniture,6
prod31674,pvyCRAxfcYeTgZq,electronics,9
prod31675,nDJplOPbEjKajNK,appliances,9
prod31676,LkhHdZvimMOaSyY,appliances,12
prod31677,eLQdQTZmAdyMnhk,electronics,4
prod31678,KydMYklxLgghLci,appliances,14
prod31679,fdHsjKHqvneElSG,appliances,2
prod31680,aiejBqpssgbrXvy,appliances,7
prod31681,iyufYZspmhqlfnS,electronics,7
prod31682,PDTJZlplJMWYcCr,furniture,4
prod31683,JgXCXltQOmAsVVS,furniture,3
prod31684,fKKKAIdzUvRYuDC,electronics,3
prod31685,TWyjhREbENvvvZk,electronics,7
prod31686,sPjHjVgxgdpGmrp,appliances,8
prod31687,tjYNGHcYrlRfnfu,furniture,14
prod31688,xSRvrQYjITGbRTT,appliances,4
prod31689,DZtAYpZHKkIfUTO,electronics,13
prod31690,rYZxsFhleAkfOvI,appliances,11
prod31691,CGnlHFPhqXJscHW,electronics,2
prod31692,jRriyJGGKFfosjv,furniture,11
prod31693,bdIuHCcnDUZEwPx,electronics,15
prod31694,VFZDDNUlgzzcznl,appliances,8
prod31695,qxGvbIygWqQXNcj,appliances,3
prod31696,JhkHxGkmBfpdqAH,electronics,2
prod31697,aptmKJPaRyYjsPM,electronics,12
prod31698,aQMcHOQxuLMMAao,furniture,2
prod31699,DFQlPOdbifIWSDE,furniture,2
prod31700,VZENVPdRZymgEPE,electronics,9
prod31701,uyJgxqwrnUBYCts,electronics,14
prod31702,hsDFkIiPpkcYfZM,electronics,15
prod31703,qQGrwwoNcZtBoHU,furniture,9
prod31704,HALArXHogHaemvZ,furniture,5
prod31705,BQmEBrCdHAKfNtX,appliances,12
prod31706,UeWqYVEBPWSmBgI,appliances,15
prod31707,WKgCJdSZPNiptOF,electronics,13
prod31708,HMtoFzpxWEhgpQI,appliances,1
prod31709,JcsTQUnlskxDGpK,electronics,11
prod31710,jTfHXGOyDWBvOMV,electronics,4
prod31711,NSoAxBBZSVbPYNY,appliances,5
prod31712,HlDMKDnZTAALMyR,electronics,10
prod31713,eJyMWJIfiAObtKw,appliances,11
prod31714,lqUFjCsIEdmQIKr,furniture,12
prod31715,CYKjBihRJwmUSQU,electronics,14
prod31716,IwSOGizPFtbZQZE,furniture,15
prod31717,ljOMcAOXqJXMdgO,appliances,11
prod31718,RwFfUqAZdSOvYAZ,electronics,12
prod31719,KwMwfLHtDwUcamJ,electronics,13
prod31720,XfWvDwGoyYUTwlg,appliances,7
prod31721,LGhQUCZKMzLGbuX,appliances,8
prod31722,SwKwxBXNQquHgoT,electronics,14
prod31723,UchtYCcMhcSGkJn,furniture,3
prod31724,JMMgorTmxdSehdr,furniture,4
prod31725,rCbJXnbuxCRXUWY,appliances,5
prod31726,nNFPFllImoZNqkw,appliances,6
prod31727,SjmPLhCJnupdbRc,appliances,6
prod31728,kiqLPlTVKLKrDhL,furniture,12
prod31729,NfYpqqeJsfzyLEa,furniture,3
prod31730,WgQhzPrIUaDhrou,electronics,4
prod31731,KWKxLogiPMgxTDx,electronics,13
prod31732,hebRimDJCEQEZIo,furniture,2
prod31733,TWxKXbNhQJQZEOJ,electronics,11
prod31734,wdiepItDIZSQlSe,electronics,7
prod31735,oFvLCOUdlIEOhrO,furniture,5
prod31736,VrjNkOJkzusVMyZ,furniture,14
prod31737,mEAjsxDGTqlDgWJ,appliances,7
prod31738,WVYOKlnGOknrcUi,electronics,4
prod31739,xgWJbPvRGAAarwG,appliances,14
prod31740,fmLcsdiQknssrjU,appliances,5
prod31741,hufxixygholFILt,furniture,6
prod31742,rUEqjWNYvsWWcYZ,furniture,2
prod31743,JCighiqpXotdtFl,appliances,11
prod31744,inJbMrJDRUWmPmF,electronics,9
prod31745,NwYjrudQtZhTjYb,electronics,13
prod31746,YzxHVRCkogWMURO,furniture,10
prod31747,KezHOqteEnVowMW,furniture,8
prod31748,NHnLOvYRKxsHWUs,appliances,15
prod31749,zVADdaWzGJCTlcD,furniture,10
prod31750,pdOVJldxEMapIDm,furniture,7
prod31751,TaLLiSbUYETkOVH,furniture,2
prod31752,VYLdzMQMpaXfcGM,furniture,10
prod31753,FJQXEZqmCAOhKuD,appliances,14
prod31754,gzrLoiZFHVKRcfn,appliances,7
prod31755,oMbiPyTXyeqfqGo,appliances,6
prod31756,KczlLksLvmqpSVA,appliances,1
prod31757,tGINjqVhHAlwnwn,furniture,6
prod31758,jpvFlRzDzypIvFC,appliances,2
prod31759,MRSTSYsFAlkgvSy,furniture,4
prod31760,xLHYqDIGTLpbzuO,furniture,1
prod31761,VipyBtHKBTqbVFm,furniture,4
prod31762,GxdJopkytYyFSIp,furniture,2
prod31763,WbNccLrXkmSQrTP,furniture,15
prod31764,lEJMHbdjiOmFvBN,electronics,3
prod31765,PDesdmiGkmQAHuD,electronics,13
prod31766,sGLqmroxceuyPQl,furniture,3
prod31767,ISJxnvZpnbABTnS,appliances,3
prod31768,TBKIMTTumqUqjBP,appliances,10
prod31769,tGDpgZzQqAOoRNP,appliances,3
prod31770,RnnpQvZdAxVtnHM,electronics,6
prod31771,EZtZUGPQTcxUJVa,electronics,15
prod31772,YjOzQHafbCrNUZp,electronics,13
prod31773,xnSCojbcNeNCuKe,appliances,13
prod31774,MxkLYbuDSIrDtsj,appliances,12
prod31775,RQyqxRwcUOgdvLW,electronics,1
prod31776,HfEXVmPsUxoBIZn,appliances,3
prod31777,zYsDHWCjmgqAlGd,appliances,5
prod31778,VyGfzzgdRLrpBhr,furniture,2
prod31779,rEvuPMWZneIRPof,furniture,9
prod31780,eiDGfFQnSLVmezt,electronics,9
prod31781,vajMpXUuxFdXuyu,electronics,6
prod31782,lZHFBPLFhOJPVxP,electronics,7
prod31783,xUtDzRearWAZtuw,electronics,10
prod31784,fpXbYZojVGoWhGQ,electronics,5
prod31785,MHDQqznaxxPXbpE,appliances,7
prod31786,LJbIwYYiZtEmOxX,electronics,11
prod31787,TryIUOLrjWqtbnR,furniture,1
prod31788,RWsMzsHBKZZlgDo,furniture,11
prod31789,FOHOHWmNrwCNRtI,furniture,15
prod31790,yXfczaUeXXRiXCb,electronics,6
prod31791,LMRzEpkCzrZLYlm,appliances,14
prod31792,kybVMqAllFcXyDW,furniture,8
prod31793,vNzzfeDHANNTRjf,electronics,1
prod31794,rMbsyXejfgpkRtD,appliances,14
prod31795,sxLnTKSzuCeqyZB,electronics,15
prod31796,AlnVpfCeEXWnpGR,electronics,12
prod31797,sCkThrbSzZzcdaI,appliances,15
prod31798,WHDxULzueyhrgNo,furniture,8
prod31799,myrINvJRcrmTFtv,electronics,2
prod31800,PvONQHfxUHUESDW,furniture,3
prod31801,MvqgGFETJZdiNaM,furniture,11
prod31802,frSGdMZFaVfXfki,appliances,9
prod31803,udetJfuIywsjzBa,electronics,3
prod31804,ZVKXKLGynayFOqi,appliances,15
prod31805,bDwNflTBCwuwVSA,electronics,5
prod31806,PpeMVNIbGWZZPeN,appliances,11
prod31807,IhIsMoxGbyrgAYF,appliances,12
prod31808,xPiyXPrvroUHsiA,furniture,6
prod31809,CpneOPwIWRcShpe,appliances,8
prod31810,CBzBbjbRarybuJp,appliances,5
prod31811,IojXTooysPkhqSs,furniture,5
prod31812,ZGxhwuDXYHVmgil,appliances,11
prod31813,wNRDyszZRrAzJlU,appliances,12
prod31814,piywXFdCYQIuvHh,furniture,14
prod31815,yZsLwbnGjUSjxFj,furniture,10
prod31816,MywUwypQuqSMVOL,electronics,2
prod31817,PgZEFzBiaNfSOll,furniture,9
prod31818,xrpIDpUYBSNHZtI,appliances,6
prod31819,qeizPwrtSdiZOcZ,electronics,14
prod31820,HMqvwcZLHjJYelf,furniture,12
prod31821,gYmDqMrnZmhkuut,electronics,13
prod31822,xPrWhQYfkIyEBHG,furniture,7
prod31823,tBBnTxQnqKkdkYI,appliances,2
prod31824,UJZidOZXqNybNNU,electronics,2
prod31825,clAGNGqpjcUpQwB,furniture,8
prod31826,icjwDeLxRWyCqvX,electronics,8
prod31827,rhBAQPNhuCZaUwd,electronics,1
prod31828,sBNGHGFIDDaJouC,appliances,10
prod31829,uxeUXzuxtuZkFSd,furniture,12
prod31830,DzTIJKQFeJReppk,electronics,2
prod31831,SijqKhbyZiGsrQO,electronics,4
prod31832,zlEqRofdfmfmQtU,furniture,14
prod31833,NSbGVOfqdyWCQcu,electronics,8
prod31834,ZUfpCleYveiSwQt,appliances,3
prod31835,ejSAcivBblrwIPm,electronics,6
prod31836,EVkwwqGeriWddgj,appliances,15
prod31837,ncuPyExpayBdBQt,furniture,10
prod31838,dcsUQAuabUEUuXX,electronics,14
prod31839,xJmsnXnySkYLjYs,furniture,9
prod31840,gbweyYZEThugueR,electronics,9
prod31841,uFvuquJHrxAhcgI,furniture,12
prod31842,qsNNtuDKEaqRXaU,furniture,15
prod31843,DYTJmfBbLphEtxn,electronics,12
prod31844,GurIGMfAAQeGRZD,electronics,13
prod31845,CpLLLRPpfhwQRJJ,electronics,5
prod31846,zXEefbRoIHHSBMb,appliances,9
prod31847,yOFxJZcOHFrsHzx,electronics,11
prod31848,VhTauhqAFzXSobi,electronics,15
prod31849,mZbVtvbfYzMJHwm,appliances,4
prod31850,vJIjFbcgHHWyFSd,electronics,10
prod31851,lOWHtQlJcZvQBhF,electronics,8
prod31852,ruGkpVACALRGZbb,furniture,12
prod31853,vneoRpNUMZsntgD,electronics,14
prod31854,qflqZkuBueZmdMj,furniture,14
prod31855,BcZElOLvDYmCNws,electronics,1
prod31856,RknJXSCqirNVqIe,furniture,12
prod31857,vYqPlUNhBYHWUJK,appliances,11
prod31858,qTdbdQgasOoXrzM,electronics,12
prod31859,vmcXPOaZbcuPSzA,appliances,5
prod31860,LEPxTpzWITcrkiZ,electronics,9
prod31861,SQPBWkimZNiwsKL,electronics,4
prod31862,qjVyJFBjDsjvKKa,appliances,2
prod31863,OcESGmgYBfwPLjx,furniture,9
prod31864,MaJQNfIfQkcbVoU,furniture,6
prod31865,VuYGNLTynswnBWx,appliances,9
prod31866,HEcyaSlaXFIMoqQ,electronics,13
prod31867,wjFQEFBakxTyIvN,electronics,7
prod31868,RxnbLWiioPQLqiR,furniture,6
prod31869,skZjaOkgmVJgFLw,electronics,9
prod31870,vFVBPTFzUETvcQy,furniture,1
prod31871,YHRDSXpRfsqtLJm,appliances,8
prod31872,AgsGYabYhSgDbtM,appliances,5
prod31873,ksjOCugZpWuCycC,electronics,7
prod31874,hhCtknhracnxXWl,electronics,12
prod31875,iJxWktukZVOyyyz,furniture,2
prod31876,YwOqpTmOKulwEAa,appliances,10
prod31877,sPmZaTtcqMvSZEz,appliances,5
prod31878,jCxAEkgqoUXobjn,appliances,7
prod31879,vYQlTIKOCXaaJHx,electronics,11
prod31880,sQOLzIhzTrUflqF,appliances,13
prod31881,gXVmDfCXQLSwtGr,furniture,2
prod31882,OCJLICPnsiRfxNB,appliances,8
prod31883,WOWQasACXvmAlpd,electronics,10
prod31884,KQOSomWziVGQsDn,electronics,9
prod31885,hsuXCNmwvDBawEj,furniture,5
prod31886,cIOREsULcfkSYIw,electronics,6
prod31887,DoVgjrPwRPaKEVG,electronics,10
prod31888,GKxCOgUYhjWhdBm,electronics,1
prod31889,IwYCbLfxUlRbKRI,furniture,12
prod31890,UGlefYsbAKsjWGC,appliances,13
prod31891,ovNycsZUYSffoMS,electronics,15
prod31892,vJMsktkpaUxdgzc,furniture,11
prod31893,tbrsUSsdAfwgxtg,electronics,5
prod31894,szlkdebNVdxRUkH,electronics,3
prod31895,OwzGKHBcyQMQpEr,furniture,9
prod31896,CNnOPUCnNEdMsxc,electronics,8
prod31897,WdYHhIxdEZZzbFB,appliances,4
prod31898,KfXUTyCohEnrkiv,electronics,12
prod31899,vOEOAsmegYFGcDP,appliances,1
prod31900,bWhqaMnKebuzVNw,appliances,12
prod31901,CuPOtHHJtYKKPeO,appliances,6
prod31902,NAsVhkgCtOrlyJp,electronics,10
prod31903,jrVMfwXvivdKBEd,appliances,14
prod31904,KuBIHHwglAOJeQc,appliances,15
prod31905,KxMughXJfoBTtsx,appliances,10
prod31906,RAqrcOgnuEHLEhE,furniture,15
prod31907,rlldPxfqQcjRtsc,appliances,13
prod31908,yOWwDJTdbfFLCxG,electronics,3
prod31909,LWRbxpqyCjeUdCn,electronics,11
prod31910,fWocANQvEvdqRAu,electronics,4
prod31911,tBzLrtYOcYyAdjP,furniture,10
prod31912,bdVnUgxgKCmlhrJ,appliances,9
prod31913,APwCweIxSvnTHtd,electronics,15
prod31914,sfgGjvqzOOxEpsi,furniture,3
prod31915,BySXZLHjcbdootz,electronics,4
prod31916,yChoRVGdbKtvKRy,appliances,1
prod31917,ghPNVkHysoLoDiw,electronics,5
prod31918,TJOSewDpANPgVBD,furniture,15
prod31919,EXqytmwlywoLljt,electronics,12
prod31920,sJWPYsEHkgHPsUT,electronics,5
prod31921,HwybeIisHvbtwbz,appliances,2
prod31922,TStDLbVefkASKhp,furniture,1
prod31923,JQsRfqujLRSRaxS,furniture,4
prod31924,IuKWzKWaMzdYcro,furniture,3
prod31925,fZiODVjMFFTguZg,electronics,6
prod31926,XBHsuKODIpyOyDk,furniture,2
prod31927,wrjujLqSShtpDpC,furniture,6
prod31928,uBQnHPTUwttqpoN,electronics,1
prod31929,zRleWoDjgnAuBHn,electronics,6
prod31930,wqWtKSNJVzWxCVQ,appliances,2
prod31931,FGxihsMermSRVhV,furniture,2
prod31932,oIvCMFqZEuDhsqd,appliances,13
prod31933,HIVtXtmIpRqQgOc,electronics,14
prod31934,fCfOoatlAsBgncK,appliances,13
prod31935,vnhWDNfYRLborNj,electronics,13
prod31936,HajAeobtQLLYlfq,appliances,3
prod31937,CCqWGGRBCZKMWGz,appliances,15
prod31938,HHBSaAQwzagKMUd,appliances,6
prod31939,wrJmwLNXjAhuiQQ,appliances,4
prod31940,NFhBiJQeoogvdZI,appliances,13
prod31941,MPZIdaDwAZswLhX,furniture,11
prod31942,ButdmZGnVMxcWMd,electronics,7
prod31943,mNJaQwaljUDZSYf,electronics,7
prod31944,lkZYOXHDNAjnEbF,furniture,9
prod31945,BcJBaUSdEHKGuAx,furniture,14
prod31946,twZPmvhLMSkOqJh,electronics,8
prod31947,UqwhBIshzOjIVVV,furniture,5
prod31948,pKTeoqXNdROOSAK,appliances,9
prod31949,sGznzCXtjHzBiuX,appliances,12
prod31950,AgNuGCUMxwOKBQk,appliances,5
prod31951,lbEXpoWUSzbomaO,electronics,15
prod31952,sPciPGGeCxQHMyQ,furniture,6
prod31953,RWXhZACZEQWrADa,appliances,8
prod31954,UVQPJAMUnEtlvRH,furniture,12
prod31955,MPodWklGcFJEqsf,appliances,4
prod31956,GxstRMzQGMljleM,electronics,5
prod31957,kWOAWpXxrfZjOBQ,appliances,13
prod31958,owAOEpuWMpOCwFN,furniture,4
prod31959,tsHCFQzOfpKXmLj,furniture,15
prod31960,CuivUYAMpzTfKnI,appliances,7
prod31961,JlaPqNwwIOIQIMX,furniture,9
prod31962,HCnUJAkliWROJfS,electronics,11
prod31963,qLYuEqaLZYQOfIU,electronics,9
prod31964,LDvnxGPcIVSHlsa,furniture,5
prod31965,GJYvqtvxMoAnuWh,furniture,4
prod31966,diqdkdDdzprYkDm,appliances,13
prod31967,buaEageYPXSBRKQ,appliances,15
prod31968,csCWRjEBWzZRAOh,furniture,14
prod31969,aiaqTCeghxLRIiq,electronics,1
prod31970,ZuHNDPUxpWGxAyW,appliances,1
prod31971,KXxvPHaSjwMqFeW,electronics,15
prod31972,ZzEsbGEkwrSTUuB,appliances,8
prod31973,EUbDcxzzzjTndMv,furniture,15
prod31974,kzJuXLqjuIzfHTx,electronics,15
prod31975,ErjuyzLJqHxtpsz,electronics,15
prod31976,RciXlUdvVkFgqnJ,furniture,15
prod31977,KpXHQirrxlYIdWA,appliances,10
prod31978,xcxRKwoJiQZDkLf,electronics,1
prod31979,oGCQlvTKUHsadRJ,furniture,14
prod31980,JmaLloxLZlQEjUd,electronics,6
prod31981,upVlkbwAdsHPbWT,electronics,2
prod31982,GIZEEZXfNovVgJq,electronics,14
prod31983,vVhvMQAZrIUGOCT,furniture,11
prod31984,fUgsrALUoXtQIMV,electronics,13
prod31985,wRfghctfBwMjNoP,electronics,8
prod31986,JRtIlDwzdxndOgd,appliances,15
prod31987,PbjLcQbJqqwGegj,appliances,15
prod31988,oBGPqRjsIAqmKJI,electronics,1
prod31989,lTOZPYTUGLsXVRr,electronics,6
prod31990,MUdKKMIqxkJgnSR,appliances,8
prod31991,nQGCVLjHfvuUkUX,appliances,14
prod31992,cdKgJPSeDhUIVBE,furniture,11
prod31993,oeqdIMNypRHmqBS,electronics,9
prod31994,jWSFSzEZfoLskMG,appliances,3
prod31995,bbodNyUTpHBTQlN,electronics,13
prod31996,IEzOqRjnuTTkGPV,appliances,2
prod31997,WxJHssgQmxucXwA,furniture,7
prod31998,LJlLyeLCmBeyxBi,furniture,12
prod31999,tHOKZbiSsyRqTyV,electronics,7
prod32000,dvZKdttiAUvbLRE,electronics,1
prod32001,davhZdykHpeIcgD,furniture,5
prod32002,GzyFpHBGZnYGuBL,appliances,2
prod32003,QoBmZisUbATLyfU,appliances,1
prod32004,VvyaVVvDYnNBLOH,appliances,5
prod32005,yRNBspjfXLLiVDG,furniture,3
prod32006,gNUbeAKCzkjNWTa,appliances,14
prod32007,VAWFaHyBhgsEBtH,electronics,10
prod32008,UwHysgqyVvQjdbX,appliances,6
prod32009,GMmtheNHmMxymGE,electronics,7
prod32010,ASNbBxVBAfiBDzO,appliances,4
prod32011,jRzcBMvPRVRTXmf,furniture,8
prod32012,rCxWUvMKhYbHwHs,furniture,7
prod32013,lLlCWgAuLhumAbw,appliances,2
prod32014,RfsiepVaIkrEhFJ,electronics,8
prod32015,LbdSSdzBadKvnOl,furniture,13
prod32016,xcnzxzHAYexUmpP,electronics,10
prod32017,LdOHMUKysmjpsPU,appliances,8
prod32018,eGOtumdULvrGtSn,appliances,9
prod32019,qKyZpQyWIWNRxxN,appliances,7
prod32020,qPrkELZsKkgSYDZ,appliances,1
prod32021,aELmAkhxqQIcvBM,furniture,6
prod32022,GndTTtbXfbCDCEW,electronics,7
prod32023,tJnhtGXmtxDqrdC,appliances,12
prod32024,sWpFrzhbNDihWRE,electronics,6
prod32025,AApPqfLeuMbyIXX,furniture,7
prod32026,NJAKtmFDSZKbIJi,appliances,6
prod32027,mCkVIMwZhrhyIlu,appliances,4
prod32028,ArCRzZpDPxrYSko,electronics,1
prod32029,hOLZAIhoaaBnPnW,electronics,4
prod32030,SOrCwmCscYKeBDc,electronics,1
prod32031,bEtTjYHlLWXAmQH,appliances,2
prod32032,KGjZIVMPSXBrYsC,appliances,7
prod32033,bMtiTWuAhKbTcWu,appliances,8
prod32034,ClGhFUjXQDjfxdN,appliances,9
prod32035,UEWleaVdbCiDkdR,furniture,8
prod32036,HCOUpGvldHAFBsJ,appliances,14
prod32037,dQAoUtuqIOrJLPA,furniture,13
prod32038,XLGKqIcFcZSXqFp,appliances,6
prod32039,BtjumNJQyWYVHvr,furniture,1
prod32040,aPUZCJmELGPRkEs,appliances,10
prod32041,WvATLEvZMHsMaHd,electronics,2
prod32042,VMvYTPiyUaLJQBe,electronics,4
prod32043,fILNFFOjQTZVhAe,furniture,4
prod32044,BiDXMJmucPAjEuj,appliances,13
prod32045,wzPkzayNXaKQCrG,appliances,10
prod32046,ZJIQLcBGneQPdtC,appliances,10
prod32047,YLgNKYseKieLnXx,furniture,9
prod32048,COHpIZmCmyCSeWP,electronics,3
prod32049,inSVxOOKRmFQIRp,electronics,10
prod32050,YPzOeqLHdqoeZqF,electronics,4
prod32051,usWgiRpkIloATcQ,furniture,14
prod32052,IQMZvDDviYYfEAa,appliances,6
prod32053,rwNRGozzTuAEsuD,appliances,9
prod32054,ljqRKPsyUCeJNbY,electronics,6
prod32055,viEjCAvHJGXwLvq,furniture,14
prod32056,GiYySHjLyfoMqRT,electronics,8
prod32057,VpeKkhVqdyHVbHZ,electronics,2
prod32058,kCBWwDkxOzGVutw,electronics,11
prod32059,sMvqrspDYkYDjPL,electronics,9
prod32060,RGkungnrUrPdghL,appliances,3
prod32061,pHcxxWjNVQwkAPp,furniture,5
prod32062,StPMDYvrLEbpvdO,furniture,15
prod32063,gjYAuNaSYrgpdaZ,appliances,12
prod32064,mxcbwaVShxCCmgO,furniture,6
prod32065,cmSZkRgmRQcaoTU,furniture,7
prod32066,QuqQUwmlQtuWaQX,electronics,14
prod32067,SDAmpoxoIYhJpUs,furniture,9
prod32068,NIZNvpGjzeWWNtB,appliances,9
prod32069,xZUmcQUrpLIHfIY,furniture,6
prod32070,MwJpOzfdlQuVLjL,electronics,3
prod32071,eAJBJssMWBlphsq,furniture,1
prod32072,RSgrRThwsBCqrxb,furniture,14
prod32073,KpjxVxEKaekVMas,appliances,5
prod32074,oiNFDXaJCkWwOkx,furniture,15
prod32075,jXkZkZaIpPmWoQy,appliances,1
prod32076,kEUxfFKexzgjkJQ,electronics,9
prod32077,EffxxKxYTvzMaFb,furniture,14
prod32078,CXdpTYykfwksfth,electronics,8
prod32079,XeXsasZsOSqFFvL,furniture,1
prod32080,sbXcvihJEKXwXmh,electronics,1
prod32081,QDrPZvutDYYGEIl,furniture,12
prod32082,ElnDBptisvGbxPJ,electronics,7
prod32083,JADqzflLMKGoDSu,appliances,11
prod32084,LBGChceBJqppqWI,appliances,4
prod32085,zIGPQCMBRjqzusa,furniture,15
prod32086,ZMKGskzoxZtUCJL,furniture,2
prod32087,eRBkbwqNvxxHNwn,furniture,1
prod32088,khRxEGHgdRQdLTJ,furniture,3
prod32089,udAzzumShtkyeTX,furniture,13
prod32090,QrjZVVLLHSmUkxu,appliances,3
prod32091,BbBYUzpGeBoMJNR,furniture,14
prod32092,McUVmtnADPjnWPI,electronics,4
prod32093,ILSUPpvHUWLgHeG,electronics,15
prod32094,lXlYQmcFKsLLUzO,furniture,1
prod32095,AhquFnOoEdHxVsT,electronics,7
prod32096,YhRjpxonXlYdtWS,appliances,12
prod32097,RjKPLOuAjngmjUB,furniture,15
prod32098,MGNALimNPSEcXCX,furniture,3
prod32099,mqhcUkzusmeVMms,electronics,7
prod32100,pniIPyiPmlNlEGG,electronics,15
prod32101,JNWiujtVOqxSsMx,furniture,13
prod32102,GYSHPtwjnwQXZfK,appliances,15
prod32103,igPBegFHpdtibrQ,electronics,4
prod32104,XqgEzAWNIzRERDP,furniture,10
prod32105,RsUrYXAFMfeRQdU,electronics,11
prod32106,nNKQBpRtaPoSmEq,electronics,7
prod32107,XavfxcvSruYujuv,furniture,5
prod32108,MdznOKnWTgcUJHf,furniture,6
prod32109,GiVdFyOmlvpnleL,electronics,9
prod32110,PkyWpPrJcaPKmay,electronics,2
prod32111,vdqJiqHGAQtSrqn,appliances,1
prod32112,SueoMDOBEVzuudi,electronics,11
prod32113,eSjFOUNjbTGIpiB,furniture,8
prod32114,ywBPVIinKnwyoHF,electronics,15
prod32115,jyRgoUsRXCLWYqF,appliances,10
prod32116,tnRkkwwBDrLnspj,electronics,6
prod32117,lqRwxutxKqovjik,furniture,4
prod32118,hsyjgJDdVZIzqbB,electronics,3
