"rental_id","product_id","user_id","dt_start","dt_end","quantity"
"R05372","P05372","U05372","0000-00-00","9999-99-99",5372
"R07243","P07243","U07243","0000-00-00","9999-99-99",7243
"R09650","P09650","U09650","0000-00-00","9999-99-99",9650
"R06424","P06424","U06424","0000-00-00","9999-99-99",6424
"R05332","P05332","U05332","0000-00-00","9999-99-99",5332
"R04044","P04044","U04044","0000-00-00","9999-99-99",4044
"R01266","P01266","U01266","0000-00-00","9999-99-99",1266
"R05288","P05288","U05288","0000-00-00","9999-99-99",5288
"R00669","P00669","U00669","0000-00-00","9999-99-99",669
"R06742","P06742","U06742","0000-00-00","9999-99-99",6742
"R07658","P07658","U07658","0000-00-00","9999-99-99",7658
"R05838","P05838","U05838","0000-00-00","9999-99-99",5838
"R06826","P06826","U06826","0000-00-00","9999-99-99",6826
"R08167","P08167","U08167","0000-00-00","9999-99-99",8167
"R01604","P01604","U01604","0000-00-00","9999-99-99",1604
"R04366","P04366","U04366","0000-00-00","9999-99-99",4366
"R02769","P02769","U02769","0000-00-00","9999-99-99",2769
"R00302","P00302","U00302","0000-00-00","9999-99-99",302
"R05598","P05598","U05598","0000-00-00","9999-99-99",5598
"R08108","P08108","U08108","0000-00-00","9999-99-99",8108
"R01740","P01740","U01740","0000-00-00","9999-99-99",1740
"R02328","P02328","U02328","0000-00-00","9999-99-99",2328
"R06882","P06882","U06882","0000-00-00","9999-99-99",6882
"R05240","P05240","U05240","0000-00-00","9999-99-99",5240
"R04556","P04556","U04556","0000-00-00","9999-99-99",4556
"R01615","P01615","U01615","0000-00-00","9999-99-99",1615
"R05091","P05091","U05091","0000-00-00","9999-99-99",5091
"R07402","P07402","U07402","0000-00-00","9999-99-99",7402
"R07191","P07191","U07191","0000-00-00","9999-99-99",7191
"R08252","P08252","U08252","0000-00-00","9999-99-99",8252
"R09284","P09284","U09284","0000-00-00","9999-99-99",9284
"R07582","P07582","U07582","0000-00-00","9999-99-99",7582
"R01878","P01878","U01878","0000-00-00","9999-99-99",1878
"R08101","P08101","U08101","0000-00-00","9999-99-99",8101
"R00814","P00814","U00814","0000-00-00","9999-99-99",814
"R06448","P06448","U06448","0000-00-00","9999-99-99",6448
"R03608","P03608","U03608","0000-00-00","9999-99-99",3608
"R09136","P09136","U09136","0000-00-00","9999-99-99",9136
"R09578","P09578","U09578","0000-00-00","9999-99-99",9578
"R03059","P03059","U03059","0000-00-00","9999-99-99",3059
"R05725","P05725","U05725","0000-00-00","9999-99-99",5725
"R02265","P02265","U02265","0000-00-00","9999-99-99",2265
"R00338","P00338","U00338","0000-00-00","9999-99-99",338
"R02980","P02980","U02980","0000-00-00","9999-99-99",2980
"R08388","P08388","U08388","0000-00-00","9999-99-99",8388
"R01202","P01202","U01202","0000-00-00","9999-99-99",1202
"R02022","P02022","U02022","0000-00-00","9999-99-99",2022
"R05570","P05570","U05570","0000-00-00","9999-99-99",5570
"R05964","P05964","U05964","0000-00-00","9999-99-99",5964
"R07506","P07506","U07506","0000-00-00","9999-99-99",7506
"R03637","P03637","U03637","0000-00-00","9999-99-99",3637
"R03521","P03521","U03521","0000-00-00","9999-99-99",3521
"R02229","P02229","U02229","0000-00-00","9999-99-99",2229
"R00885","P00885","U00885","0000-00-00","9999-99-99",885
"R09242","P09242","U09242","0000-00-00","9999-99-99",9242
"R05518","P05518","U05518","0000-00-00","9999-99-99",5518
"R08011","P08011","U08011","0000-00-00","9999-99-99",8011
"R00587","P00587","U00587","0000-00-00","9999-99-99",587
"R08902","P08902","U08902","0000-00-00","9999-99-99",8902
"R03911","P03911","U03911","0000-00-00","9999-99-99",3911
"R00778","P00778","U00778","0000-00-00","9999-99-99",778
"R01046","P01046","U01046","0000-00-00","9999-99-99",1046
"R09861","P09861","U09861","0000-00-00","9999-99-99",9861
"R02083","P02083","U02083","0000-00-00","9999-99-99",2083
"R03719","P03719","U03719","0000-00-00","9999-99-99",3719
"R01357","P01357","U01357","0000-00-00","9999-99-99",1357
"R09501","P09501","U09501","0000-00-00","9999-99-99",9501
"R01670","P01670","U01670","0000-00-00","9999-99-99",1670
"R06898","P06898","U06898","0000-00-00","9999-99-99",6898
"R09406","P09406","U09406","0000-00-00","9999-99-99",9406
"R01227","P01227","U01227","0000-00-00","9999-99-99",1227
"R07900","P07900","U07900","0000-00-00","9999-99-99",7900
"R05109","P05109","U05109","0000-00-00","9999-99-99",5109
"R01514","P01514","U01514","0000-00-00","9999-99-99",1514
"R08447","P08447","U08447","0000-00-00","9999-99-99",8447
"R01463","P01463","U01463","0000-00-00","9999-99-99",1463
"R00288","P00288","U00288","0000-00-00","9999-99-99",288
"R03064","P03064","U03064","0000-00-00","9999-99-99",3064
"R06790","P06790","U06790","0000-00-00","9999-99-99",6790
"R09482","P09482","U09482","0000-00-00","9999-99-99",9482
"R06876","P06876","U06876","0000-00-00","9999-99-99",6876
"R04494","P04494","U04494","0000-00-00","9999-99-99",4494
"R05922","P05922","U05922","0000-00-00","9999-99-99",5922
"R02828","P02828","U02828","0000-00-00","9999-99-99",2828
"R01151","P01151","U01151","0000-00-00","9999-99-99",1151
"R04917","P04917","U04917","0000-00-00","9999-99-99",4917
"R03691","P03691","U03691","0000-00-00","9999-99-99",3691
"R02271","P02271","U02271","0000-00-00","9999-99-99",2271
"R05563","P05563","U05563","0000-00-00","9999-99-99",5563
"R04176","P04176","U04176","0000-00-00","9999-99-99",4176
"R07313","P07313","U07313","0000-00-00","9999-99-99",7313
"R07310","P07310","U07310","0000-00-00","9999-99-99",7310
"R05165","P05165","U05165","0000-00-00","9999-99-99",5165
"R06204","P06204","U06204","0000-00-00","9999-99-99",6204
"R01224","P01224","U01224","0000-00-00","9999-99-99",1224
"R00159","P00159","U00159","0000-00-00","9999-99-99",159
"R08256","P08256","U08256","0000-00-00","9999-99-99",8256
"R06506","P06506","U06506","0000-00-00","9999-99-99",6506
"R00520","P00520","U00520","0000-00-00","9999-99-99",520
"R08311","P08311","U08311","0000-00-00","9999-99-99",8311
"R01946","P01946","U01946","0000-00-00","9999-99-99",1946
"R04302","P04302","U04302","0000-00-00","9999-99-99",4302
"R09383","P09383","U09383","0000-00-00","9999-99-99",9383
"R09262","P09262","U09262","0000-00-00","9999-99-99",9262
"R01328","P01328","U01328","0000-00-00","9999-99-99",1328
"R09615","P09615","U09615","0000-00-00","9999-99-99",9615
"R01000","P01000","U01000","0000-00-00","9999-99-99",1000
"R05160","P05160","U05160","0000-00-00","9999-99-99",5160
"R00676","P00676","U00676","0000-00-00","9999-99-99",676
"R01580","P01580","U01580","0000-00-00","9999-99-99",1580
"R05081","P05081","U05081","0000-00-00","9999-99-99",5081
"R02552","P02552","U02552","0000-00-00","9999-99-99",2552
"R03066","P03066","U03066","0000-00-00","9999-99-99",3066
"R01933","P01933","U01933","0000-00-00","9999-99-99",1933
"R00487","P00487","U00487","0000-00-00","9999-99-99",487
"R07305","P07305","U07305","0000-00-00","9999-99-99",7305
"R05112","P05112","U05112","0000-00-00","9999-99-99",5112
"R06665","P06665","U06665","0000-00-00","9999-99-99",6665
"R06122","P06122","U06122","0000-00-00","9999-99-99",6122
"R00745","P00745","U00745","0000-00-00","9999-99-99",745
"R01596","P01596","U01596","0000-00-00","9999-99-99",1596
"R03807","P03807","U03807","0000-00-00","9999-99-99",3807
"R07021","P07021","U07021","0000-00-00","9999-99-99",7021
"R05965","P05965","U05965","0000-00-00","9999-99-99",5965
"R02660","P02660","U02660","0000-00-00","9999-99-99",2660
"R04033","P04033","U04033","0000-00-00","9999-99-99",4033
"R08277","P08277","U08277","0000-00-00","9999-99-99",8277
"R06490","P06490","U06490","0000-00-00","9999-99-99",6490
"R01533","P01533","U01533","0000-00-00","9999-99-99",1533
"R03108","P03108","U03108","0000-00-00","9999-99-99",3108
"R00574","P00574","U00574","0000-00-00","9999-99-99",574
"R07263","P07263","U07263","0000-00-00","9999-99-99",7263
"R00104","P00104","U00104","0000-00-00","9999-99-99",104
"R02031","P02031","U02031","0000-00-00","9999-99-99",2031
"R05927","P05927","U05927","0000-00-00","9999-99-99",5927
"R09407","P09407","U09407","0000-00-00","9999-99-99",9407
"R01143","P01143","U01143","0000-00-00","9999-99-99",1143
"R05231","P05231","U05231","0000-00-00","9999-99-99",5231
"R09612","P09612","U09612","0000-00-00","9999-99-99",9612
"R09810","P09810","U09810","0000-00-00","9999-99-99",9810
"R04113","P04113","U04113","0000-00-00","9999-99-99",4113
"R08775","P08775","U08775","0000-00-00","9999-99-99",8775
"R09056","P09056","U09056","0000-00-00","9999-99-99",9056
"R02582","P02582","U02582","0000-00-00","9999-99-99",2582
"R05962","P05962","U05962","0000-00-00","9999-99-99",5962
"R01971","P01971","U01971","0000-00-00","9999-99-99",1971
"R09078","P09078","U09078","0000-00-00","9999-99-99",9078
"R01957","P01957","U01957","0000-00-00","9999-99-99",1957
"R09602","P09602","U09602","0000-00-00","9999-99-99",9602
"R09432","P09432","U09432","0000-00-00","9999-99-99",9432
"R03050","P03050","U03050","0000-00-00","9999-99-99",3050
"R02771","P02771","U02771","0000-00-00","9999-99-99",2771
"R00876","P00876","U00876","0000-00-00","9999-99-99",876
"R08631","P08631","U08631","0000-00-00","9999-99-99",8631
"R09681","P09681","U09681","0000-00-00","9999-99-99",9681
"R08384","P08384","U08384","0000-00-00","9999-99-99",8384
"R02183","P02183","U02183","0000-00-00","9999-99-99",2183
"R01782","P01782","U01782","0000-00-00","9999-99-99",1782
"R06053","P06053","U06053","0000-00-00","9999-99-99",6053
"R00810","P00810","U00810","0000-00-00","9999-99-99",810
"R07175","P07175","U07175","0000-00-00","9999-99-99",7175
"R00848","P00848","U00848","0000-00-00","9999-99-99",848
"R02245","P02245","U02245","0000-00-00","9999-99-99",2245
"R01589","P01589","U01589","0000-00-00","9999-99-99",1589
"R02303","P02303","U02303","0000-00-00","9999-99-99",2303
"R01137","P01137","U01137","0000-00-00","9999-99-99",1137
"R08582","P08582","U08582","0000-00-00","9999-99-99",8582
"R01539","P01539","U01539","0000-00-00","9999-99-99",1539
"R07505","P07505","U07505","0000-00-00","9999-99-99",7505
"R02765","P02765","U02765","0000-00-00","9999-99-99",2765
"R04042","P04042","U04042","0000-00-00","9999-99-99",4042
"R05140","P05140","U05140","0000-00-00","9999-99-99",5140
"R01055","P01055","U01055","0000-00-00","9999-99-99",1055
"R04001","P04001","U04001","0000-00-00","9999-99-99",4001
"R08032","P08032","U08032","0000-00-00","9999-99-99",8032
"R07318","P07318","U07318","0000-00-00","9999-99-99",7318
"R09566","P09566","U09566","0000-00-00","9999-99-99",9566
"R07103","P07103","U07103","0000-00-00","9999-99-99",7103
"R06073","P06073","U06073","0000-00-00","9999-99-99",6073
"R06544","P06544","U06544","0000-00-00","9999-99-99",6544
"R03342","P03342","U03342","0000-00-00","9999-99-99",3342
"R08685","P08685","U08685","0000-00-00","9999-99-99",8685
"R01287","P01287","U01287","0000-00-00","9999-99-99",1287
"R08477","P08477","U08477","0000-00-00","9999-99-99",8477
"R02367","P02367","U02367","0000-00-00","9999-99-99",2367
"R01177","P01177","U01177","0000-00-00","9999-99-99",1177
"R09785","P09785","U09785","0000-00-00","9999-99-99",9785
"R06032","P06032","U06032","0000-00-00","9999-99-99",6032
"R02694","P02694","U02694","0000-00-00","9999-99-99",2694
"R08865","P08865","U08865","0000-00-00","9999-99-99",8865
"R06467","P06467","U06467","0000-00-00","9999-99-99",6467
"R08446","P08446","U08446","0000-00-00","9999-99-99",8446
"R00534","P00534","U00534","0000-00-00","9999-99-99",534
"R08853","P08853","U08853","0000-00-00","9999-99-99",8853
"R03382","P03382","U03382","0000-00-00","9999-99-99",3382
"R01759","P01759","U01759","0000-00-00","9999-99-99",1759
"R01135","P01135","U01135","0000-00-00","9999-99-99",1135
"R09805","P09805","U09805","0000-00-00","9999-99-99",9805
"R09991","P09991","U09991","0000-00-00","9999-99-99",9991
"R05807","P05807","U05807","0000-00-00","9999-99-99",5807
"R03285","P03285","U03285","0000-00-00","9999-99-99",3285
"R04222","P04222","U04222","0000-00-00","9999-99-99",4222
"R02139","P02139","U02139","0000-00-00","9999-99-99",2139
"R01805","P01805","U01805","0000-00-00","9999-99-99",1805
"R09344","P09344","U09344","0000-00-00","9999-99-99",9344
"R09240","P09240","U09240","0000-00-00","9999-99-99",9240
"R08500","P08500","U08500","0000-00-00","9999-99-99",8500
"R08287","P08287","U08287","0000-00-00","9999-99-99",8287
"R02006","P02006","U02006","0000-00-00","9999-99-99",2006
"R03288","P03288","U03288","0000-00-00","9999-99-99",3288
"R05667","P05667","U05667","0000-00-00","9999-99-99",5667
"R03246","P03246","U03246","0000-00-00","9999-99-99",3246
"R09445","P09445","U09445","0000-00-00","9999-99-99",9445
"R04903","P04903","U04903","0000-00-00","9999-99-99",4903
"R06889","P06889","U06889","0000-00-00","9999-99-99",6889
"R02818","P02818","U02818","0000-00-00","9999-99-99",2818
"R03553","P03553","U03553","0000-00-00","9999-99-99",3553
"R04777","P04777","U04777","0000-00-00","9999-99-99",4777
"R09545","P09545","U09545","0000-00-00","9999-99-99",9545
"R00680","P00680","U00680","0000-00-00","9999-99-99",680
"R01520","P01520","U01520","0000-00-00","9999-99-99",1520
"R03834","P03834","U03834","0000-00-00","9999-99-99",3834
"R05648","P05648","U05648","0000-00-00","9999-99-99",5648
"R05683","P05683","U05683","0000-00-00","9999-99-99",5683
"R03527","P03527","U03527","0000-00-00","9999-99-99",3527
"R02225","P02225","U02225","0000-00-00","9999-99-99",2225
"R06421","P06421","U06421","0000-00-00","9999-99-99",6421
"R02913","P02913","U02913","0000-00-00","9999-99-99",2913
"R04967","P04967","U04967","0000-00-00","9999-99-99",4967
"R03130","P03130","U03130","0000-00-00","9999-99-99",3130
"R05858","P05858","U05858","0000-00-00","9999-99-99",5858
"R07392","P07392","U07392","0000-00-00","9999-99-99",7392
"R03856","P03856","U03856","0000-00-00","9999-99-99",3856
"R03269","P03269","U03269","0000-00-00","9999-99-99",3269
"R07385","P07385","U07385","0000-00-00","9999-99-99",7385
"R08076","P08076","U08076","0000-00-00","9999-99-99",8076
"R03186","P03186","U03186","0000-00-00","9999-99-99",3186
"R04590","P04590","U04590","0000-00-00","9999-99-99",4590
"R02736","P02736","U02736","0000-00-00","9999-99-99",2736
"R04630","P04630","U04630","0000-00-00","9999-99-99",4630
"R07316","P07316","U07316","0000-00-00","9999-99-99",7316
"R06616","P06616","U06616","0000-00-00","9999-99-99",6616
"R04935","P04935","U04935","0000-00-00","9999-99-99",4935
"R05029","P05029","U05029","0000-00-00","9999-99-99",5029
"R01916","P01916","U01916","0000-00-00","9999-99-99",1916
"R02241","P02241","U02241","0000-00-00","9999-99-99",2241
"R08009","P08009","U08009","0000-00-00","9999-99-99",8009
"R03540","P03540","U03540","0000-00-00","9999-99-99",3540
"R05384","P05384","U05384","0000-00-00","9999-99-99",5384
"R08768","P08768","U08768","0000-00-00","9999-99-99",8768
"R02742","P02742","U02742","0000-00-00","9999-99-99",2742
"R06869","P06869","U06869","0000-00-00","9999-99-99",6869
"R08291","P08291","U08291","0000-00-00","9999-99-99",8291
"R05338","P05338","U05338","0000-00-00","9999-99-99",5338
"R08312","P08312","U08312","0000-00-00","9999-99-99",8312
"R00982","P00982","U00982","0000-00-00","9999-99-99",982
"R08483","P08483","U08483","0000-00-00","9999-99-99",8483
"R09782","P09782","U09782","0000-00-00","9999-99-99",9782
"R04029","P04029","U04029","0000-00-00","9999-99-99",4029
"R01649","P01649","U01649","0000-00-00","9999-99-99",1649
"R03162","P03162","U03162","0000-00-00","9999-99-99",3162
"R05628","P05628","U05628","0000-00-00","9999-99-99",5628
"R02993","P02993","U02993","0000-00-00","9999-99-99",2993
"R08736","P08736","U08736","0000-00-00","9999-99-99",8736
"R04003","P04003","U04003","0000-00-00","9999-99-99",4003
"R09313","P09313","U09313","0000-00-00","9999-99-99",9313
"R08177","P08177","U08177","0000-00-00","9999-99-99",8177
"R04135","P04135","U04135","0000-00-00","9999-99-99",4135
"R08720","P08720","U08720","0000-00-00","9999-99-99",8720
"R05216","P05216","U05216","0000-00-00","9999-99-99",5216
"R04956","P04956","U04956","0000-00-00","9999-99-99",4956
"R05849","P05849","U05849","0000-00-00","9999-99-99",5849
"R07008","P07008","U07008","0000-00-00","9999-99-99",7008
"R01920","P01920","U01920","0000-00-00","9999-99-99",1920
"R00479","P00479","U00479","0000-00-00","9999-99-99",479
"R06784","P06784","U06784","0000-00-00","9999-99-99",6784
"R01519","P01519","U01519","0000-00-00","9999-99-99",1519
"R01556","P01556","U01556","0000-00-00","9999-99-99",1556
"R05856","P05856","U05856","0000-00-00","9999-99-99",5856
"R00985","P00985","U00985","0000-00-00","9999-99-99",985
"R01235","P01235","U01235","0000-00-00","9999-99-99",1235
"R07711","P07711","U07711","0000-00-00","9999-99-99",7711
"R00858","P00858","U00858","0000-00-00","9999-99-99",858
"R03211","P03211","U03211","0000-00-00","9999-99-99",3211
"R04508","P04508","U04508","0000-00-00","9999-99-99",4508
"R03985","P03985","U03985","0000-00-00","9999-99-99",3985
"R02903","P02903","U02903","0000-00-00","9999-99-99",2903
"R09611","P09611","U09611","0000-00-00","9999-99-99",9611
"R02445","P02445","U02445","0000-00-00","9999-99-99",2445
"R03185","P03185","U03185","0000-00-00","9999-99-99",3185
"R00242","P00242","U00242","0000-00-00","9999-99-99",242
"R09148","P09148","U09148","0000-00-00","9999-99-99",9148
"R00808","P00808","U00808","0000-00-00","9999-99-99",808
"R09294","P09294","U09294","0000-00-00","9999-99-99",9294
"R05294","P05294","U05294","0000-00-00","9999-99-99",5294
"R06720","P06720","U06720","0000-00-00","9999-99-99",6720
"R01850","P01850","U01850","0000-00-00","9999-99-99",1850
"R09872","P09872","U09872","0000-00-00","9999-99-99",9872
"R00877","P00877","U00877","0000-00-00","9999-99-99",877
"R09749","P09749","U09749","0000-00-00","9999-99-99",9749
"R00581","P00581","U00581","0000-00-00","9999-99-99",581
"R08954","P08954","U08954","0000-00-00","9999-99-99",8954
"R03861","P03861","U03861","0000-00-00","9999-99-99",3861
"R07389","P07389","U07389","0000-00-00","9999-99-99",7389
"R04224","P04224","U04224","0000-00-00","9999-99-99",4224
"R04537","P04537","U04537","0000-00-00","9999-99-99",4537
"R07270","P07270","U07270","0000-00-00","9999-99-99",7270
"R02452","P02452","U02452","0000-00-00","9999-99-99",2452
"R00181","P00181","U00181","0000-00-00","9999-99-99",181
"R04408","P04408","U04408","0000-00-00","9999-99-99",4408
"R04748","P04748","U04748","0000-00-00","9999-99-99",4748
"R03044","P03044","U03044","0000-00-00","9999-99-99",3044
"R06691","P06691","U06691","0000-00-00","9999-99-99",6691
"R04946","P04946","U04946","0000-00-00","9999-99-99",4946
"R08796","P08796","U08796","0000-00-00","9999-99-99",8796
"R05655","P05655","U05655","0000-00-00","9999-99-99",5655
"R01875","P01875","U01875","0000-00-00","9999-99-99",1875
"R01980","P01980","U01980","0000-00-00","9999-99-99",1980
"R08932","P08932","U08932","0000-00-00","9999-99-99",8932
"R03132","P03132","U03132","0000-00-00","9999-99-99",3132
"R00612","P00612","U00612","0000-00-00","9999-99-99",612
"R09143","P09143","U09143","0000-00-00","9999-99-99",9143
"R06458","P06458","U06458","0000-00-00","9999-99-99",6458
"R01668","P01668","U01668","0000-00-00","9999-99-99",1668
"R06871","P06871","U06871","0000-00-00","9999-99-99",6871
"R00433","P00433","U00433","0000-00-00","9999-99-99",433
"R03069","P03069","U03069","0000-00-00","9999-99-99",3069
"R03455","P03455","U03455","0000-00-00","9999-99-99",3455
"R08244","P08244","U08244","0000-00-00","9999-99-99",8244
"R06907","P06907","U06907","0000-00-00","9999-99-99",6907
"R05614","P05614","U05614","0000-00-00","9999-99-99",5614
"R01354","P01354","U01354","0000-00-00","9999-99-99",1354
"R07470","P07470","U07470","0000-00-00","9999-99-99",7470
"R05961","P05961","U05961","0000-00-00","9999-99-99",5961
"R05243","P05243","U05243","0000-00-00","9999-99-99",5243
"R00632","P00632","U00632","0000-00-00","9999-99-99",632
"R05833","P05833","U05833","0000-00-00","9999-99-99",5833
"R01404","P01404","U01404","0000-00-00","9999-99-99",1404
"R09246","P09246","U09246","0000-00-00","9999-99-99",9246
"R08977","P08977","U08977","0000-00-00","9999-99-99",8977
"R09551","P09551","U09551","0000-00-00","9999-99-99",9551
"R09446","P09446","U09446","0000-00-00","9999-99-99",9446
"R07403","P07403","U07403","0000-00-00","9999-99-99",7403
"R00541","P00541","U00541","0000-00-00","9999-99-99",541
"R06260","P06260","U06260","0000-00-00","9999-99-99",6260
"R08988","P08988","U08988","0000-00-00","9999-99-99",8988
"R02616","P02616","U02616","0000-00-00","9999-99-99",2616
"R00056","P00056","U00056","0000-00-00","9999-99-99",56
"R00529","P00529","U00529","0000-00-00","9999-99-99",529
"R00246","P00246","U00246","0000-00-00","9999-99-99",246
"R04283","P04283","U04283","0000-00-00","9999-99-99",4283
"R07028","P07028","U07028","0000-00-00","9999-99-99",7028
"R05693","P05693","U05693","0000-00-00","9999-99-99",5693
"R05619","P05619","U05619","0000-00-00","9999-99-99",5619
"R08995","P08995","U08995","0000-00-00","9999-99-99",8995
"R06434","P06434","U06434","0000-00-00","9999-99-99",6434
"R04212","P04212","U04212","0000-00-00","9999-99-99",4212
"R06426","P06426","U06426","0000-00-00","9999-99-99",6426
"R00559","P00559","U00559","0000-00-00","9999-99-99",559
"R02109","P02109","U02109","0000-00-00","9999-99-99",2109
"R08017","P08017","U08017","0000-00-00","9999-99-99",8017
"R09361","P09361","U09361","0000-00-00","9999-99-99",9361
"R08379","P08379","U08379","0000-00-00","9999-99-99",8379
"R03590","P03590","U03590","0000-00-00","9999-99-99",3590
"R07594","P07594","U07594","0000-00-00","9999-99-99",7594
"R02073","P02073","U02073","0000-00-00","9999-99-99",2073
"R09150","P09150","U09150","0000-00-00","9999-99-99",9150
"R01608","P01608","U01608","0000-00-00","9999-99-99",1608
"R07014","P07014","U07014","0000-00-00","9999-99-99",7014
"R07350","P07350","U07350","0000-00-00","9999-99-99",7350
"R07908","P07908","U07908","0000-00-00","9999-99-99",7908
"R06342","P06342","U06342","0000-00-00","9999-99-99",6342
"R01446","P01446","U01446","0000-00-00","9999-99-99",1446
"R02674","P02674","U02674","0000-00-00","9999-99-99",2674
"R05418","P05418","U05418","0000-00-00","9999-99-99",5418
"R09396","P09396","U09396","0000-00-00","9999-99-99",9396
"R07145","P07145","U07145","0000-00-00","9999-99-99",7145
"R02246","P02246","U02246","0000-00-00","9999-99-99",2246
"R03939","P03939","U03939","0000-00-00","9999-99-99",3939
"R07761","P07761","U07761","0000-00-00","9999-99-99",7761
"R07265","P07265","U07265","0000-00-00","9999-99-99",7265
"R04868","P04868","U04868","0000-00-00","9999-99-99",4868
"R00637","P00637","U00637","0000-00-00","9999-99-99",637
"R05545","P05545","U05545","0000-00-00","9999-99-99",5545
"R07167","P07167","U07167","0000-00-00","9999-99-99",7167
"R09041","P09041","U09041","0000-00-00","9999-99-99",9041
"R05287","P05287","U05287","0000-00-00","9999-99-99",5287
"R02356","P02356","U02356","0000-00-00","9999-99-99",2356
"R06923","P06923","U06923","0000-00-00","9999-99-99",6923
"R00123","P00123","U00123","0000-00-00","9999-99-99",123
"R04761","P04761","U04761","0000-00-00","9999-99-99",4761
"R05537","P05537","U05537","0000-00-00","9999-99-99",5537
"R07694","P07694","U07694","0000-00-00","9999-99-99",7694
"R06797","P06797","U06797","0000-00-00","9999-99-99",6797
"R01775","P01775","U01775","0000-00-00","9999-99-99",1775
"R02077","P02077","U02077","0000-00-00","9999-99-99",2077
"R02817","P02817","U02817","0000-00-00","9999-99-99",2817
"R09904","P09904","U09904","0000-00-00","9999-99-99",9904
"R07461","P07461","U07461","0000-00-00","9999-99-99",7461
"R02942","P02942","U02942","0000-00-00","9999-99-99",2942
"R08109","P08109","U08109","0000-00-00","9999-99-99",8109
"R04742","P04742","U04742","0000-00-00","9999-99-99",4742
"R01563","P01563","U01563","0000-00-00","9999-99-99",1563
"R00987","P00987","U00987","0000-00-00","9999-99-99",987
"R00461","P00461","U00461","0000-00-00","9999-99-99",461
"R03671","P03671","U03671","0000-00-00","9999-99-99",3671
"R07380","P07380","U07380","0000-00-00","9999-99-99",7380
"R02811","P02811","U02811","0000-00-00","9999-99-99",2811
"R04486","P04486","U04486","0000-00-00","9999-99-99",4486
"R05383","P05383","U05383","0000-00-00","9999-99-99",5383
"R04006","P04006","U04006","0000-00-00","9999-99-99",4006
"R07603","P07603","U07603","0000-00-00","9999-99-99",7603
"R03808","P03808","U03808","0000-00-00","9999-99-99",3808
"R01965","P01965","U01965","0000-00-00","9999-99-99",1965
"R05882","P05882","U05882","0000-00-00","9999-99-99",5882
"R03324","P03324","U03324","0000-00-00","9999-99-99",3324
"R05313","P05313","U05313","0000-00-00","9999-99-99",5313
"R04336","P04336","U04336","0000-00-00","9999-99-99",4336
"R09660","P09660","U09660","0000-00-00","9999-99-99",9660
"R00519","P00519","U00519","0000-00-00","9999-99-99",519
"R09255","P09255","U09255","0000-00-00","9999-99-99",9255
"R01715","P01715","U01715","0000-00-00","9999-99-99",1715
"R00993","P00993","U00993","0000-00-00","9999-99-99",993
"R01231","P01231","U01231","0000-00-00","9999-99-99",1231
"R08533","P08533","U08533","0000-00-00","9999-99-99",8533
"R05728","P05728","U05728","0000-00-00","9999-99-99",5728
"R00462","P00462","U00462","0000-00-00","9999-99-99",462
"R06673","P06673","U06673","0000-00-00","9999-99-99",6673
"R02647","P02647","U02647","0000-00-00","9999-99-99",2647
"R01300","P01300","U01300","0000-00-00","9999-99-99",1300
"R09178","P09178","U09178","0000-00-00","9999-99-99",9178
"R03963","P03963","U03963","0000-00-00","9999-99-99",3963
"R03751","P03751","U03751","0000-00-00","9999-99-99",3751
"R09261","P09261","U09261","0000-00-00","9999-99-99",9261
"R08113","P08113","U08113","0000-00-00","9999-99-99",8113
"R08120","P08120","U08120","0000-00-00","9999-99-99",8120
"R08362","P08362","U08362","0000-00-00","9999-99-99",8362
"R07974","P07974","U07974","0000-00-00","9999-99-99",7974
"R09040","P09040","U09040","0000-00-00","9999-99-99",9040
"R05768","P05768","U05768","0000-00-00","9999-99-99",5768
"R05674","P05674","U05674","0000-00-00","9999-99-99",5674
"R05931","P05931","U05931","0000-00-00","9999-99-99",5931
"R00029","P00029","U00029","0000-00-00","9999-99-99",29
"R07351","P07351","U07351","0000-00-00","9999-99-99",7351
"R08060","P08060","U08060","0000-00-00","9999-99-99",8060
"R02849","P02849","U02849","0000-00-00","9999-99-99",2849
"R04070","P04070","U04070","0000-00-00","9999-99-99",4070
"R02227","P02227","U02227","0000-00-00","9999-99-99",2227
"R01381","P01381","U01381","0000-00-00","9999-99-99",1381
"R00618","P00618","U00618","0000-00-00","9999-99-99",618
"R03917","P03917","U03917","0000-00-00","9999-99-99",3917
"R02553","P02553","U02553","0000-00-00","9999-99-99",2553
"R07168","P07168","U07168","0000-00-00","9999-99-99",7168
"R01239","P01239","U01239","0000-00-00","9999-99-99",1239
"R09104","P09104","U09104","0000-00-00","9999-99-99",9104
"R05302","P05302","U05302","0000-00-00","9999-99-99",5302
"R02606","P02606","U02606","0000-00-00","9999-99-99",2606
"R03250","P03250","U03250","0000-00-00","9999-99-99",3250
"R02502","P02502","U02502","0000-00-00","9999-99-99",2502
"R05536","P05536","U05536","0000-00-00","9999-99-99",5536
"R08144","P08144","U08144","0000-00-00","9999-99-99",8144
"R02242","P02242","U02242","0000-00-00","9999-99-99",2242
"R00133","P00133","U00133","0000-00-00","9999-99-99",133
"R09804","P09804","U09804","0000-00-00","9999-99-99",9804
"R01018","P01018","U01018","0000-00-00","9999-99-99",1018
"R04865","P04865","U04865","0000-00-00","9999-99-99",4865
"R08159","P08159","U08159","0000-00-00","9999-99-99",8159
